timestep,episode,ep_length,cum_reward,R_water,R_fert,R_resource,R_losses,R_daily_mean,R_seasonal,R_yield,R_hiad,R_ane,R_penalty,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,energy_budget,comm_quality
23839,149,162,-1.940913,1.0,0.715584,0.0,0.0,0.00268515,-0.56105,-1.0,-0.531889,-0.190902,0.252954,2613.9,80.8,51.0,398.2,100.0,1.0
23997,150,158,-2.971213,0.620691,0.725817,0.0,5e-06,0.00223473,-0.545816,-1.0,-0.575093,-0.143298,0.226586,2212.2,64.6,65.2,523.8,100.0,1.0
24157,151,160,0.237566,1.0,-0.389379,0.0,0.0,0.00240159,-0.368581,-1.0,-0.233646,0.318691,0.204117,3521.4,66.8,37.2,399.0,100.0,1.0
24323,152,166,-0.13809,0.365155,-0.242844,0.010058,0.002848,0.00213353,-0.362885,-1.0,-0.450434,0.413591,0.209594,3689.3,65.2,46.5,982.0,100.0,1.0
24484,153,161,0.774604,0.657927,-0.34649,0.001439,0.0,0.00285168,-0.409295,-1.0,-0.642873,0.324118,0.211214,3501.3,66.1,45.9,402.1,100.0,1.0
24645,154,161,-1.696336,0.481257,0.669558,0.010377,0.0,0.00268507,-0.542398,-1.0,-0.592694,-0.141202,0.203838,2012.5,58.6,57.4,320.8,100.0,1.0
24805,155,160,-2.466643,0.540865,-0.315593,0.009647,1.1e-05,0.00220429,-0.512485,-1.0,-0.964472,0.079959,0.200128,2295.4,53.1,67.3,603.3,100.0,1.0
24973,156,168,-1.554062,0.538689,-0.216753,0.00129,0.0,0.00183925,-0.409293,-1.0,-0.50803,0.27836,0.209991,3059.0,59.8,60.4,850.6,100.0,1.0
25130,157,157,-0.824711,0.872071,0.6,0.000697,0.0,0.00381925,-0.76075,-1.0,-1.0,-0.727964,0.211804,685.8,63.0,54.2,224.4,100.0,1.0
25292,158,162,4.538688,0.747628,-0.187264,0.015562,9e-06,0.00260636,-0.126728,-0.790089,0.279854,0.684834,0.220638,4609.8,68.4,49.6,547.2,100.0,1.0
25457,159,165,-3.121606,0.434274,0.693378,0.0,0.0,0.00209557,-0.548692,-1.0,-0.677729,-0.124793,0.217407,1875.3,53.6,83.5,479.5,100.0,1.0
25621,160,164,2.944772,1.0,-0.345567,0.001524,0.0,0.00238289,-0.199151,-0.91176,0.152951,0.640283,0.209137,4146.2,63.2,51.2,597.0,100.0,1.0
25782,161,161,-0.645796,0.268579,-0.389528,0.0,0.00025,0.00243551,-0.434186,-1.0,-0.409884,0.154571,0.197843,2467.4,53.4,64.3,445.0,100.0,1.0
25940,162,158,-1.986658,0.2,-0.325862,0.001624,0.056773,0.00194121,-0.435491,-1.0,-0.421804,0.157824,0.203287,3004.0,64.9,41.1,719.4,100.0,1.0
26094,163,154,-3.484313,0.839159,0.659697,0.000325,1.8e-05,0.0027809,-0.68695,-1.0,-1.0,-0.480025,0.214711,1295.1,62.3,59.0,333.2,100.0,1.0
26256,164,162,-1.826546,0.2,-0.339295,0.014082,0.353779,0.00187468,-0.421979,-1.0,-0.312598,0.189173,0.237356,3806.5,80.0,37.3,776.2,100.0,1.0
26408,165,152,-2.514896,0.48365,0.713279,0.002183,2.8e-05,0.00216007,-0.491439,-1.0,-1.0,0.152104,0.185351,1686.7,36.6,93.9,456.7,100.0,1.0
26564,166,156,0.467392,0.20165,-0.15385,0.0,0.022311,0.00187849,-0.262378,-0.881091,-0.253999,0.524083,0.208835,4263.0,69.9,34.0,749.8,100.0,1.0
26719,167,155,8.091655,0.247914,-0.134302,0.0,0.022676,0.00280291,0.089913,-0.634463,0.896208,1.0,0.229616,5202.7,52.2,99.2,363.2,100.0,1.0
26885,168,166,-3.78759,0.794689,-0.419272,0.009591,0.0,0.00209606,-0.593482,-1.0,-0.786585,-0.230521,0.228339,1984.0,64.5,67.2,721.9,100.0,1.0
27046,169,161,-2.539027,0.472694,0.665061,0.0,0.0,0.00240677,-0.552022,-1.0,-0.495534,-0.196849,0.217069,2335.3,72.7,35.3,871.3,100.0,1.0
27210,170,164,-0.626076,0.584913,-0.264808,0.019497,0.0,0.00159611,-0.302038,-1.0,0.063789,0.45786,0.228874,3657.6,62.7,72.1,965.4,100.0,1.0
27376,171,166,-0.5661,0.234052,-0.397474,0.028279,0.029333,0.00229334,-0.417429,-1.0,-0.45806,0.245851,0.226891,3373.3,67.7,57.7,538.9,100.0,1.0
27542,172,166,2.641783,0.585059,-0.303718,0.017912,1e-05,0.002137,-0.183491,-0.733855,-0.065017,0.546824,0.237473,4824.0,78.0,42.6,576.4,100.0,1.0
27700,173,158,6.309803,0.646249,-0.273683,0.008265,0.0,0.00225573,0.051758,-0.763782,1.0,1.0,0.213645,4710.0,53.6,79.7,523.5,100.0,1.0
27862,174,162,6.917228,0.2,-0.250516,0.002732,0.06588,0.00231651,0.071761,-0.668996,0.805323,1.0,0.205863,5071.1,62.5,49.6,822.4,100.0,1.0
28020,175,158,-0.810475,0.2587,-0.338236,0.0,2e-06,0.00214693,-0.391314,-1.0,-0.454773,0.309813,0.193901,3296.7,62.9,36.6,547.4,100.0,1.0
28174,176,154,-0.82539,1.0,-0.219296,0.016877,0.0,0.00243252,-0.427729,-1.0,-0.662973,0.275119,0.219834,3068.6,60.2,69.4,609.5,100.0,1.0
28334,177,160,3.154154,0.760731,-0.23052,0.0,0.0,0.00228427,-0.161902,-0.943517,-0.147255,0.908703,0.211904,4025.2,52.7,80.1,600.4,100.0,1.0
28494,178,160,1.034537,0.708948,0.68827,0.00263,0.0,0.00305219,-0.422078,-1.0,0.267307,-0.02271,0.209977,2329.0,59.6,61.0,512.9,100.0,1.0
28653,179,159,10.276215,1.0,-0.185083,0.019467,0.0,0.00293948,0.196009,-0.388267,0.93387,1.0,0.210359,6140.7,61.0,57.8,389.1,100.0,1.0
28812,180,159,4.694921,0.396879,-0.16193,0.017651,3.4e-05,0.00252403,-0.098016,-0.811937,0.482457,0.751,0.233932,4526.5,64.6,72.4,750.6,100.0,1.0
28971,181,159,-3.442137,0.2,0.669498,0.0,0.065182,0.00209276,-0.554877,-1.0,-0.531102,-0.180918,0.237456,2565.5,78.3,41.7,799.8,100.0,1.0
29124,182,153,-2.535022,0.730409,0.701822,0.0,6e-06,0.00286843,-0.602862,-1.0,-0.939645,-0.225158,0.206751,2253.8,72.7,25.0,343.3,100.0,1.0
29283,183,159,4.099115,1.0,-0.152543,0.009362,0.0,0.00254589,-0.14005,-0.87072,0.031567,0.814008,0.195604,4302.6,59.3,47.4,331.0,100.0,1.0
29441,184,158,-3.957473,0.524826,0.612067,0.009779,3e-06,0.0024122,-0.636738,-1.0,-1.0,-0.325666,0.195191,1606.4,59.6,46.3,456.1,100.0,1.0
29598,185,157,-0.685769,0.2,-0.312832,0.004785,0.02725,0.00195153,-0.350333,-1.0,-0.073894,0.333204,0.214523,3676.7,68.9,42.2,780.2,100.0,1.0
29757,186,159,-0.652353,0.517668,-0.305321,0.0,1.7e-05,0.00186192,-0.337786,-0.962981,-0.228863,0.378905,0.216891,3951.0,71.6,37.8,678.9,100.0,1.0
29916,187,159,-3.196991,0.414406,-0.308999,0.0,0.0,0.00150937,-0.445794,-1.0,-0.463428,0.14578,0.215927,3219.8,70.3,40.3,1108.7,100.0,1.0
30071,188,155,-0.681769,0.2,-0.228758,0.014087,0.0,0.00200892,-0.354973,-1.0,-0.339465,0.4066,0.21503,3055.8,54.3,79.2,657.6,100.0,1.0
30226,189,155,4.783382,0.2,-0.0657,0.0,0.034046,0.0024304,-0.068958,-0.730497,0.082926,0.863015,0.219783,4836.8,64.9,57.5,493.1,100.0,1.0
30387,190,161,0.59287,0.2,0.709898,0.0,0.095133,0.00309937,-0.461536,-1.0,-0.451336,0.081651,0.204486,2721.9,62.9,47.2,492.0,100.0,1.0
30542,191,155,-2.143537,0.161297,-0.382455,0.0138,0.0,0.00222496,-0.48271,-1.0,-0.716229,0.104779,0.212603,2783.2,63.0,55.1,543.2,100.0,1.0
30706,192,164,-1.818755,0.205023,0.68212,0.002208,0.0,0.00273401,-0.565769,-1.0,-0.759705,-0.166088,0.19986,1971.2,59.1,52.1,499.3,100.0,1.0
30866,193,160,7.06275,0.4234,-0.102157,0.018594,0.0,0.00221689,0.10002,-0.553628,0.641862,1.0,0.213576,5510.7,60.5,62.4,541.7,100.0,1.0
31028,194,162,-0.778743,1.0,0.680063,0.0,0.0,0.00275798,-0.496879,-1.0,-0.450438,-0.035642,0.205713,2469.4,64.0,45.7,381.1,100.0,1.0
31186,195,158,1.901055,0.2,-0.398793,0.0,1.7e-05,0.00305504,-0.360913,-1.0,0.238674,0.193923,0.214785,3621.9,75.8,25.2,485.4,100.0,1.0
31344,196,158,1.102758,1.0,-0.415434,0.0,0.0,0.00277013,-0.36669,-1.0,-0.292193,0.327629,0.178799,2873.7,54.1,43.5,216.2,100.0,1.0
31509,197,165,-1.721294,0.397389,0.671388,0.006012,2.2e-05,0.00264919,-0.548202,-1.0,-0.074058,-0.320379,0.223415,1893.0,69.6,49.3,587.9,100.0,1.0
31665,198,156,0.469905,-0.817868,-0.316821,0.011846,0.006285,0.0022489,-0.320338,-1.0,0.530301,0.238348,0.224364,3708.3,74.9,37.2,418.8,100.0,1.0
31828,199,163,-3.148693,0.50077,0.736243,0.002848,0.0,0.00216547,-0.555479,-1.0,-0.764278,-0.118522,0.217471,1783.2,50.6,91.0,433.1,100.0,1.0
31987,200,159,3.713744,0.652674,-0.25728,0.0,0.0,0.00288478,-0.219955,-0.802717,0.085742,0.460378,0.227777,4561.6,78.1,32.6,474.6,100.0,1.0
32148,201,161,1.995682,0.470023,-0.146713,0.013154,2.3e-05,0.0018044,-0.161723,-0.938444,0.210601,0.777504,0.203284,4044.5,56.9,61.1,840.9,100.0,1.0
32308,202,160,-3.754559,1.0,-0.450483,0.008327,0.0,0.00213194,-0.582625,-1.0,-1.0,-0.144676,0.196109,1939.2,56.7,54.4,433.3,100.0,1.0
32463,203,155,-3.681383,1.0,0.68784,0.01555,0.0,0.00266025,-0.700364,-1.0,-1.0,-0.523663,0.216326,1409.2,74.0,31.4,432.1,100.0,1.0
32522,204,59,-7.780973,0.355253,0.613208,0.000873,0.0,0.00247609,-0.816386,-1.0,-1.0,-1.0,0.081928,0.0,28.4,10.9,231.1,100.0,1.0
32685,205,163,1.88702,0.303397,-0.257064,0.0001,0.0,0.00189187,-0.186415,-0.964697,0.4565,0.646405,0.20054,3944.5,59.9,50.8,738.2,100.0,1.0
32846,206,161,5.291258,0.768761,-0.081216,0.001758,0.0,0.00236877,-0.040355,-0.74808,0.323641,0.885101,0.195085,4769.8,63.3,36.9,447.8,100.0,1.0
33010,207,164,2.768562,0.2,-0.21363,0.0,0.006914,0.00247179,-0.227035,-0.887587,0.04078,0.560321,0.220872,4238.3,67.9,51.1,624.3,100.0,1.0
33168,208,158,-1.621843,1.0,0.66763,0.001994,0.0,0.00315709,-0.603762,-1.0,-0.671617,-0.303454,0.227819,2180.5,78.3,32.2,605.5,100.0,1.0
33328,209,160,-0.481428,0.446325,-0.314562,9e-05,2.8e-05,0.00191677,-0.337463,-0.986013,0.099983,0.30751,0.226547,3863.3,73.9,41.9,799.9,100.0,1.0
33485,210,157,-1.10708,0.2,-0.306261,0.006323,0.038841,0.00220055,-0.416617,-1.0,-0.531541,0.254433,0.198964,2440.4,48.6,77.4,676.1,100.0,1.0
33643,211,158,2.032904,0.776016,-0.294332,0.0,0.0,0.00225491,-0.225318,-1.0,-0.506213,0.872948,0.182907,2908.1,38.8,85.9,478.2,100.0,1.0
33804,212,161,0.50471,0.2,-0.290863,0.003782,0.058777,0.00226366,-0.331811,-0.898111,0.156453,0.215637,0.264517,4198.2,86.3,48.7,576.2,100.0,1.0
33966,213,162,0.387672,0.2,-0.208207,0.000693,0.0209,0.00210892,-0.316559,-0.955063,-0.555282,0.554177,0.226293,3981.2,64.0,66.2,705.0,100.0,1.0
34127,214,161,-2.651617,0.631564,0.641617,0.0,0.0,0.00295582,-0.692021,-1.0,-0.892058,-0.50783,0.252333,1737.7,88.3,31.7,492.3,100.0,1.0
34292,215,165,7.119858,0.275838,-0.006446,0.000725,0.0,0.00236135,0.067622,-0.487441,0.553963,0.844597,0.230884,5762.9,78.1,35.6,415.0,100.0,1.0
34455,216,163,0.993476,0.262521,-0.175475,0.002449,7e-05,0.00194871,-0.253669,-1.0,0.775329,0.385536,0.234313,3689.7,66.6,67.9,988.1,100.0,1.0
34615,217,160,-1.712738,0.910188,0.649014,0.0,0.0,0.00316713,-0.617246,-1.0,-0.491346,-0.418075,0.213442,1684.6,72.4,32.5,321.5,100.0,1.0
34774,218,159,-0.791526,0.230146,-0.405061,0.025098,0.016376,0.00211797,-0.387572,-1.0,-0.274203,0.268921,0.204143,3286.0,64.7,42.3,646.3,100.0,1.0
34937,219,163,2.781019,0.815959,-0.25096,0.027429,0.0,0.00255273,-0.237489,-0.791011,0.444246,0.284165,0.253792,4606.2,89.7,29.6,414.9,100.0,1.0
35101,220,164,-1.216058,0.903432,-0.247743,0.0,0.0,0.00220596,-0.4396,-1.0,-0.541523,0.189223,0.211075,3137.7,66.0,46.2,584.2,100.0,1.0
35255,221,154,-1.944006,0.441555,0.68912,0.0085,0.0,0.00264942,-0.532708,-1.0,-0.539124,-0.131832,0.196232,1999.7,57.6,52.3,461.6,100.0,1.0
35421,222,166,4.652077,0.2,-0.249756,0.0,0.138935,0.00303688,-0.206241,-0.93369,0.603515,0.499194,0.214376,4062.6,67.7,45.0,680.7,100.0,1.0
35587,223,166,-0.03359,0.2,-0.250111,0.003459,0.0,0.00209606,-0.349876,-0.964595,0.171269,0.226942,0.246234,3944.9,80.4,45.3,892.6,100.0,1.0
35751,224,164,-1.508623,0.494711,-0.239736,0.010254,0.0,0.00149231,-0.341409,-1.0,-0.324636,0.438861,0.203016,3751.7,65.2,40.1,838.7,100.0,1.0
35912,225,161,-1.160838,0.2,-0.346394,0.014569,0.050614,0.00211732,-0.415208,-1.0,-0.469898,0.251481,0.218315,2952.2,59.0,70.9,582.0,100.0,1.0
36077,226,165,2.22021,0.2,-0.18594,0.004924,0.138885,0.00204664,-0.195143,-0.821609,0.167776,0.537801,0.223087,4489.7,73.0,40.6,829.9,100.0,1.0
36235,227,158,-0.238462,0.2,-0.378547,0.0,0.000263,0.00278338,-0.455253,-1.0,-0.588335,0.145793,0.200789,2332.3,50.9,73.6,475.5,100.0,1.0
36392,228,157,-0.763376,0.375978,-0.303436,0.011449,8e-06,0.00227722,-0.406313,-1.0,-0.674254,0.343737,0.210045,3148.3,58.6,63.6,571.0,100.0,1.0
36551,229,159,-1.610077,1.0,-0.280404,0.005249,0.0,0.00235414,-0.47738,-1.0,-0.614868,0.10847,0.242171,3397.4,76.6,50.6,687.4,100.0,1.0
36707,230,156,2.632311,0.907988,-0.331788,0.014707,0.0,0.00245388,-0.214102,-0.888627,0.078987,0.581308,0.204712,4234.3,66.9,37.4,498.4,100.0,1.0
36870,231,163,-0.904733,0.500106,-0.343186,0.005551,6.2e-05,0.00226518,-0.427181,-1.0,-0.585173,0.252422,0.221953,3604.8,72.0,42.1,570.0,100.0,1.0
37032,232,162,2.021575,0.2,-0.27192,0.003606,0.0,0.00241122,-0.261094,-1.0,-0.046444,0.600851,0.183522,3678.6,57.4,39.9,455.7,100.0,1.0
37187,233,155,-2.881864,0.2,0.710179,0.006489,0.35,0.00292324,-0.637993,-1.0,-0.828304,-0.371775,0.218152,1791.0,71.3,40.0,411.6,100.0,1.0
37352,234,165,-0.693834,0.815798,-0.363274,0.000815,0.0,0.00238023,-0.437085,-1.0,-0.573952,0.200491,0.199185,3045.2,63.4,40.6,621.2,100.0,1.0
37512,235,160,2.778515,0.370778,-0.344036,0.016803,0.0,0.00253449,-0.227681,-1.0,-0.095325,0.733033,0.190293,3795.8,54.8,53.4,506.8,100.0,1.0
37671,236,159,-1.100025,0.2,-0.356406,0.015446,0.012434,0.00204074,-0.394742,-1.0,-0.188652,0.208241,0.191748,2904.2,60.1,41.5,782.2,100.0,1.0
37829,237,158,-4.025954,0.221047,-0.395761,0.007044,0.007742,0.00206834,-0.584489,-1.0,-0.758643,-0.225974,0.204162,1830.5,59.1,56.4,811.4,100.0,1.0
37985,238,156,-3.153205,0.2,-0.417339,0.011353,2.4e-05,0.00203012,-0.518427,-1.0,-0.964105,0.050814,0.186305,2191.8,52.1,55.9,519.0,100.0,1.0
38148,239,163,0.254921,0.532632,-0.16936,0.0,0.0,0.0017308,-0.265559,-1.0,-0.149838,0.630781,0.199046,3783.9,58.0,54.0,733.3,100.0,1.0
38311,240,163,2.395419,0.916537,-0.241835,0.001152,0.0,0.00257937,-0.267257,-0.832743,-0.518214,0.543394,0.226784,4447.3,72.0,46.7,435.0,100.0,1.0
38475,241,164,1.496971,1.0,-0.320684,0.0,0.0,0.00203918,-0.238555,-0.961256,0.268397,0.540585,0.215337,3957.6,64.2,54.8,612.9,100.0,1.0
38639,242,164,2.108376,0.306632,-0.163299,0.000236,0.000155,0.00156779,-0.122349,-1.0,0.156067,1.0,0.189778,3806.6,46.8,72.8,807.8,100.0,1.0
38804,243,165,-1.337917,1.0,-0.396724,0.0,0.0,0.00246891,-0.492624,-1.0,-0.567276,0.021564,0.211828,2495.6,61.1,59.1,367.4,100.0,1.0
38966,244,162,7.617717,0.358849,-0.009999,0.025458,0.000105,0.00258903,0.066233,-0.613627,0.512805,1.0,0.197983,5282.1,58.9,50.7,526.0,100.0,1.0
39122,245,156,7.01626,1.0,-0.111925,0.008482,0.0,0.00281397,0.008191,-0.715779,0.354444,0.995238,0.197563,4892.9,61.3,44.3,385.2,100.0,1.0
39284,246,162,-2.883873,1.0,-0.456939,0.000618,0.0,0.00247214,-0.584348,-1.0,-0.942976,-0.144676,0.233239,2383.6,69.7,59.1,432.3,100.0,1.0
39444,247,160,-2.398794,0.462885,-0.305628,0.003631,0.0,0.00209623,-0.488102,-1.0,-0.795273,0.10818,0.205141,2881.2,65.0,42.6,692.1,100.0,1.0
39609,248,165,-3.33869,0.523025,0.69009,0.005172,7e-06,0.00253861,-0.631752,-1.0,-0.904512,-0.338761,0.198363,1650.4,62.4,42.4,508.8,100.0,1.0
39771,249,162,-1.316402,0.871686,0.667737,0.0,0.0,0.00345012,-0.656733,-1.0,-0.929394,-0.403292,0.214029,1579.7,66.2,48.6,312.4,100.0,1.0
39932,250,161,2.875537,0.2,-0.275259,0.001098,0.096598,0.00218096,-0.167357,-0.908873,-0.037306,0.793018,0.189913,4157.2,58.0,45.0,527.4,100.0,1.0
40091,251,159,-2.882249,0.567662,-0.463661,0.0,0.0,0.00246017,-0.575391,-1.0,-1.0,-0.122376,0.193392,1688.6,48.1,73.1,275.4,100.0,1.0
40243,252,152,1.479743,0.357941,-0.383112,0.00343,0.0,0.00271658,-0.318547,-1.0,0.505749,0.240208,0.205922,3059.8,61.7,51.7,615.4,100.0,1.0
40406,253,163,4.511559,0.2,-0.167656,0.001623,0.040133,0.00244091,-0.109719,-0.725835,0.123794,0.711685,0.226349,4854.6,70.9,49.1,566.5,100.0,1.0
40560,254,154,0.841252,0.2,0.640889,0.006182,0.13643,0.00234304,-0.306967,-1.0,0.369293,0.316787,0.194664,2658.2,50.5,68.5,450.7,100.0,1.0
40716,255,156,1.693785,0.473583,-0.206524,0.002488,4e-06,0.0020117,-0.205613,-0.857443,0.132116,0.564967,0.226687,4353.1,69.5,52.8,651.9,100.0,1.0
40882,256,166,-0.863852,1.0,0.753782,0.012043,0.0,0.0028204,-0.523344,-1.0,-0.399921,-0.115726,0.243169,2620.3,74.1,58.0,370.5,100.0,1.0
41043,257,161,0.92543,0.337444,0.677931,0.009314,0.0,0.00265389,-0.368317,-1.0,0.51224,0.056867,0.183007,2355.6,55.7,43.7,459.8,100.0,1.0
41197,258,154,-0.382919,-0.141435,-0.473301,0.0,0.0,0.00254481,-0.416249,-1.0,-0.264037,0.162023,0.192263,3099.8,66.7,25.5,272.5,100.0,1.0
41354,259,157,1.259658,0.40247,-0.309721,0.037739,0.0,0.00215809,-0.258391,-1.0,0.025845,0.579869,0.174681,3114.4,49.3,51.5,404.1,100.0,1.0
41515,260,161,5.085624,0.565644,-0.159549,0.006857,0.0,0.00247882,-0.075358,-0.815929,0.155538,0.914679,0.194717,4511.3,58.9,47.5,426.1,100.0,1.0
41672,261,157,2.431465,0.2,-0.233273,0.012192,0.051739,0.00213268,-0.18003,-0.923549,0.159513,0.705688,0.19134,4101.3,60.1,41.1,844.2,100.0,1.0
41836,262,164,6.790392,0.444066,-0.180311,0.012395,0.0,0.00291538,-0.046453,-0.854499,0.317043,1.0,0.181791,4364.4,49.9,56.9,394.8,100.0,1.0
41992,263,156,0.380682,0.993948,0.736802,0.003516,0.0,0.00329783,-0.490667,-1.0,-0.330956,-0.064198,0.191561,2037.2,54.4,55.5,290.4,100.0,1.0
42158,264,166,1.593687,0.2,-0.105095,0.002271,3.8e-05,0.00209972,-0.246837,-0.884766,-0.286225,0.601563,0.223887,4249.0,66.3,58.1,644.3,100.0,1.0
42318,265,160,-2.423383,0.444152,-0.411039,0.0,0.0,0.00220326,-0.506771,-1.0,-0.757326,0.031501,0.202444,2596.0,62.9,45.1,631.6,100.0,1.0
42482,266,164,4.11962,0.2,-0.154654,0.0,0.081304,0.00192649,-0.053611,-0.82909,0.166306,1.0,0.193027,4461.2,55.2,55.0,789.8,100.0,1.0
42639,267,157,0.002264,0.829522,-0.362418,0.00529,0.0,0.00217807,-0.341624,-1.0,-0.483694,0.478538,0.18408,2902.8,49.1,61.4,542.5,100.0,1.0
42802,268,163,5.605327,0.2,-0.300364,0.0,0.04225,0.00248552,-0.048794,-0.608837,0.267652,0.715797,0.233819,5300.3,77.2,40.7,540.1,100.0,1.0
42963,269,161,4.790441,0.902601,-0.103094,0.009072,0.0,0.00270856,-0.131522,-0.936614,-0.215712,1.0,0.176524,4051.5,48.9,54.3,472.1,100.0,1.0
43118,270,155,-0.92225,0.2,0.743052,0.00128,0.0,0.00297717,-0.520278,-1.0,-0.448013,-0.099238,0.228527,2591.3,71.9,48.7,582.4,100.0,1.0
43279,271,161,-3.381918,0.2,0.664858,0.004781,0.028024,0.00263104,-0.661415,-1.0,-1.0,-0.397239,0.211215,1719.5,71.3,32.9,653.2,100.0,1.0
43440,272,161,2.595714,0.571738,-0.317767,0.0,0.0,0.00330022,-0.367072,-1.0,-0.646188,0.451262,0.189161,2804.9,48.3,68.4,432.2,100.0,1.0
43599,273,159,-3.062751,0.290164,0.639187,0.000228,0.0,0.00280428,-0.699572,-1.0,-1.0,-0.53568,0.194338,1132.3,61.0,41.9,539.8,100.0,1.0
43760,274,161,-2.32127,1.0,-0.538626,0.002614,0.0,0.00268085,-0.58003,-1.0,-0.316932,-0.341786,0.229008,1940.8,73.7,44.7,606.1,100.0,1.0
43921,275,161,-0.865857,0.891744,-0.31681,0.018656,0.0,0.00184594,-0.352283,-1.0,-0.318829,0.397277,0.197917,2843.2,50.9,70.7,626.5,100.0,1.0
44079,276,158,-1.477035,-0.134629,-0.456743,0.000859,0.0,0.00225412,-0.450293,-1.0,-0.461968,0.115952,0.19441,2789.8,62.5,38.2,330.2,100.0,1.0
44235,277,156,-0.367521,0.818073,-0.356372,0.001022,0.0,0.00254723,-0.420749,-1.0,-0.66268,0.278089,0.189536,2610.1,51.1,61.9,305.1,100.0,1.0
44402,278,167,6.146965,0.2,-0.092143,0.006354,0.000118,0.00181261,0.089276,-0.586553,0.628081,1.0,0.194552,5385.2,64.8,32.6,688.4,100.0,1.0
44566,279,164,4.242384,0.806313,-0.218774,0.014071,0.0,0.00276596,-0.18341,-0.899192,0.078488,0.711601,0.225312,4194.1,61.3,72.2,348.3,100.0,1.0
44725,280,159,-2.844501,0.2,-0.288517,0.001292,0.289623,0.00159483,-0.434873,-1.0,-0.5494,0.191876,0.187478,3041.2,63.8,28.0,1027.2,100.0,1.0
44881,281,156,1.133064,0.438667,-0.442878,0.0,0.0,0.00249759,-0.317331,-1.0,0.624975,0.207757,0.210778,3060.2,63.3,52.4,481.7,100.0,1.0
45033,282,152,6.366157,0.503047,-0.216801,0.0,0.0,0.00246676,0.030774,-0.749276,0.653898,1.0,0.174525,4765.3,49.3,51.3,559.7,100.0,1.0
45193,283,160,-3.140517,0.632931,0.622713,0.0,1e-06,0.00271146,-0.634201,-1.0,-1.0,-0.319605,0.191598,1711.7,62.9,34.4,456.8,100.0,1.0
45360,284,167,-0.786778,0.405566,0.690208,0.006939,0.0,0.00274005,-0.507936,-1.0,-0.00447,-0.230786,0.191267,1665.2,54.1,56.0,872.6,100.0,1.0
45513,285,153,2.665077,0.560888,0.711292,0.000758,0.0,0.00354323,-0.372756,-1.0,0.307533,0.113797,0.188243,2803.9,62.9,30.9,450.2,100.0,1.0
45666,286,153,-3.281976,1.0,0.679104,0.017649,0.0,0.00243701,-0.582539,-1.0,-1.0,-0.160947,0.171272,1567.8,46.7,54.5,352.2,100.0,1.0
45830,287,164,3.600857,0.549785,-0.192054,0.0,2e-06,0.00214005,-0.120898,-0.815095,-0.015198,0.824562,0.203546,4514.5,61.9,48.9,574.5,100.0,1.0
45990,288,160,2.300595,0.283894,-0.065858,0.0,0.0,0.0020821,-0.186167,-0.984722,0.088853,0.788589,0.188699,3868.2,54.1,53.5,782.4,100.0,1.0
46150,289,160,7.531552,0.876681,-0.077584,0.002729,0.0,0.00230317,0.111704,-0.487275,0.458275,1.0,0.196069,5763.5,62.4,40.0,564.4,100.0,1.0
46317,290,167,-0.254072,0.33352,-0.370439,0.0,0.0,0.00213353,-0.372348,-1.0,-0.191458,0.286329,0.195504,3296.0,64.1,35.4,781.4,100.0,1.0
46476,291,159,1.246204,0.230898,-0.254219,0.0,0.0,0.00204449,-0.245528,-0.887998,-0.038403,0.521036,0.213998,4236.7,69.6,39.9,653.0,100.0,1.0
46636,292,160,6.085318,0.2,-0.368284,0.0,0.000875,0.00347381,-0.168576,-1.0,-0.333531,1.0,0.176113,3241.1,40.5,74.9,337.9,100.0,1.0
46797,293,161,-3.987705,0.814998,0.67747,0.021006,0.0,0.00241593,-0.694434,-1.0,-1.0,-0.514363,0.200624,1222.7,62.9,43.3,408.7,100.0,1.0
46959,294,162,3.52934,1.0,-0.294622,0.016962,0.0,0.00229313,-0.146093,-1.0,0.129297,0.914945,0.16753,3561.5,46.5,51.3,504.6,100.0,1.0
47125,295,166,-1.61446,0.616409,0.792105,0.007148,0.0,0.00267444,-0.547249,-1.0,-0.731835,-0.119221,0.191497,1963.7,55.7,52.2,393.4,100.0,1.0
47285,296,160,3.673766,1.0,-0.251702,0.001021,0.0,0.00238772,-0.147506,-0.941567,0.346603,0.768445,0.180363,4032.6,57.0,37.8,463.8,100.0,1.0
47443,297,158,-1.967828,1.0,0.628776,0.0,0.0,0.0030261,-0.603974,-1.0,-1.0,-0.214368,0.198316,1881.6,59.9,48.6,335.9,100.0,1.0
47608,298,165,-1.32359,0.530565,-0.382071,0.0,0.0,0.0024621,-0.490732,-1.0,-0.649238,0.06773,0.230636,2936.9,68.8,58.7,388.7,100.0,1.0
47759,299,151,-1.246916,0.2,0.683247,0.0,0.0,0.00242359,-0.445442,-1.0,-0.148606,0.027838,0.194666,2284.0,55.6,55.8,653.0,100.0,1.0
47916,300,157,1.082213,0.327088,-0.207152,0.021808,7.8e-05,0.00257761,-0.335643,-1.0,0.260382,0.276877,0.223723,3564.7,69.8,49.2,527.9,100.0,1.0
48080,301,164,1.054158,0.428786,-0.177041,0.0,2.2e-05,0.00204627,-0.268172,-0.930481,-0.393262,0.605284,0.191193,4074.9,63.5,32.5,654.8,100.0,1.0
