==============================================================================
SIMPLE PPO — CONFIGURATION
==============================================================================
  Environment
    mode                 all
    random_weather       True
    enable_faults        False
    dssat_seed           123

  PPO Hyperparameters
    total_timesteps      1,000,000
    n_steps              4,096
    batch_size           64
    n_epochs             10
    learning_rate        0.0003
    gamma                0.99
    gae_lambda           0.95
    clip_range           0.2
    ent_coef             0.01
    max_grad_norm        0.5
    device               cpu

  Normalisation (VecNormalize)
    norm_obs             True
    norm_reward          True
    clip_obs             5.0
    clip_reward          10.0

  Reward Weights (seasonal)
    W_yield              0.40
    W_hiad               0.10
    W_ane                0.30
    W_penalty            0.20
==============================================================================

==============================================================================
TRAINING — 1,000,000 timesteps  |  n_steps=4096
==============================================================================

  Episode log  → /workspace/episode_log_nitrogen_v3.csv
  Metrics log  → /workspace/training_metrics_nitrogen_v3.csv

     ep      step   len    cum_R   yield      N      W   R_seas    R_yld   R_hiad    R_ane
    294     46959   162   -4.916    4205     68     47  -0.7251  -0.8962  +0.2458  -1.0000
    295     47125   166   -4.656    2507     83     47  -0.8518  -1.0000  -0.5025  -1.0000
    296     47285   160   -4.858    4819     79     35  -0.6792  -0.7352  +0.4830  -1.0000
    297     47443   158   -4.661    2008     77     47  -0.8921  -1.0000  -1.0000  -1.0000
    298     47608   165   -5.482    3419     88     55  -0.8604  -1.0000  -0.4852  -1.0000
    299     47759   151   -5.345    2267     82     47  -0.8218  -1.0000  -0.2038  -1.0000
    300     47916   157   -5.016    3668     95     43  -0.7966  -1.0000  +0.2555  -1.0000

  ── rolling mean (last 100 ep) ──  cum_R=-3.557  yield=3591 kg/ha  N=79  W=49 mm  R_seas=-0.6606  R_ane=-0.7004

    301     48080   164   -5.773    4939     80     31  -0.7397  -0.7036  -0.1900  -1.0000
    302     48242   162   -5.108    4014     89     37  -0.8363  -0.9464  -0.3846  -1.0000
    303     48404   162   +7.642    6611     81     33  +0.2724  -0.2648  +0.8599  +1.0000
    304     48560   156   -5.995    3768     74     46  -0.7850  -1.0000  +0.0242  -1.0000
    305     48720   160   -4.857    1352     89     36  -0.9114  -1.0000  -1.0000  -1.0000
    306     48874   154   -6.588    2406     74     43  -0.8749  -1.0000  -0.8869  -1.0000
    307     49033   159   -4.552    2359     82     51  -0.7895  -1.0000  +0.1202  -1.0000
    308     49194   161   -3.515    1638    106     45  -0.8999  -1.0000  -0.6813  -1.0000
    309     49354   160   -6.327    3479     77     53  -0.8399  -1.0000  -0.4766  -1.0000
    310     49508   154   -5.969    3583     76     41  -0.8352  -1.0000  -0.4583  -1.0000
    311     49672   164   -5.022    4639     97     40  -0.6863  -0.7825  +0.8483  -1.0000
    312     49833   161   -4.518    1450     86     44  -0.9073  -1.0000  -1.0000  -1.0000
    313     49989   156   -5.163    1992     75     45  -0.8272  -1.0000  -0.3858  -1.0000
    314     50146   157   -2.638    2774     54     76  -0.7611  -1.0000  -0.0569  -1.0000
    315     50310   164   -4.487    1372     87     42  -0.9079  -1.0000  -1.0000  -1.0000
    316     50469   159   -5.002    3132     87     56  -0.7979  -1.0000  +0.1274  -1.0000
    317     50636   167   -4.907    4849     83     43  -0.7041  -0.7273  +0.2996  -1.0000
    318     50801   165   +5.465    5853     87     50  +0.0535  -0.4637  +0.5737  +0.6798
    319     50962   161   -5.799    2270     88     50  -0.8979  -1.0000  -0.8709  -1.0000
    320     51124   162   +6.748    6358     82     46  +0.2017  -0.3312  +0.5762  +0.9425
    321     51279   155   -5.117    4643     74     28  -0.6646  -0.7814  +0.6365  -1.0000
    322     51438   159   -3.877    3332     94     47  -0.8028  -1.0000  +0.1789  -1.0000
    323     51599   161   -4.978    4843     74     45  -0.7240  -0.7290  -0.0476  -1.0000
    324     51760   161   -6.450    3602     84     38  -0.8275  -1.0000  -0.2511  -1.0000
    325     51920   160   -4.873    4728     76     50  -0.6751  -0.7591  +0.5595  -1.0000
    326     52083   163   -4.598    1300     75     40  -0.8868  -1.0000  -1.0000  -1.0000
    327     52245   162   -4.893    1540     92     59  -0.9200  -1.0000  -1.0000  -1.0000
    328     52405   160   +7.733    7256     82     61  +0.2778  -0.0955  +0.5520  +1.0000
    329     52572   167   -4.759    3109    100     33  -0.8209  -1.0000  +0.0845  -1.0000
    330     52726   154   -5.044    1044     81     53  -0.8991  -1.0000  -1.0000  -1.0000
    331     52885   159   -6.632    4563     96     37  -0.7627  -0.8024  +0.1190  -1.0000
    332     53050   165   -5.427    3211     90     50  -0.8577  -1.0000  -0.4190  -1.0000
    333     53207   157   -2.205    3500     63     37  -0.6740  -1.0000  +0.9149  -1.0000
    334     53366   159   -5.898    4198     80     52  -0.7672  -0.8980  +0.0543  -1.0000
    335     53522   156   -5.610    1880     75     35  -0.8857  -1.0000  -1.0000  -1.0000
    336     53683   161   -5.178    1956     84     40  -0.9023  -1.0000  -1.0000  -1.0000
    337     53846   163   -6.409    3824     75     58  -0.8261  -0.9964  -0.3702  -1.0000
    338     54006   160   -4.983    3662     69     49  -0.8027  -1.0000  -0.2416  -1.0000
    339     54165   159   -5.339    2172     88     59  -0.8589  -1.0000  -0.4680  -1.0000
    340     54326   161   -6.704    2764     92     35  -0.8727  -1.0000  -0.5713  -1.0000
    341     54489   163   +6.155    5499     72     55  +0.1232  -0.5568  +0.3669  +0.9013
    342     54651   162   -4.653    2750     92     60  -0.8764  -1.0000  -0.5590  -1.0000
    343     54813   162   -6.332    2980     81     66  -0.8459  -1.0000  -0.4393  -1.0000
    344     54969   156   -5.308    4162     78     54  -0.7035  -0.9076  +0.6862  -1.0000
    345     55134   165   -5.869    1899     90     31  -0.9126  -1.0000  -1.0000  -1.0000
    346     55293   159   -6.162    2216     78     48  -0.8845  -1.0000  -0.9044  -1.0000
    347     55451   158   -5.955    3817     82     46  -0.7795  -0.9983  +0.2039  -1.0000
    348     55618   167   -4.978    4460    108     39  -0.7399  -0.8295  +0.4831  -1.0000
    349     55779   161   -4.951    1329     80     40  -0.8969  -1.0000  -1.0000  -1.0000
    350     55939   160   -5.400    4839     80     56  -0.7433  -0.7299  -0.1193  -1.0000
    351     56100   161   -4.078    1192     76     39  -0.8885  -1.0000  -1.0000  -1.0000
    352     56255   155   -3.546    3752     75     34  -0.7157  -1.0000  +0.7001  -1.0000
    353     56419   164   +7.809    6259     77     51  +0.2472  -0.3573  +0.7820  +1.0000
    354     56581   162   -3.916    4796     67     52  -0.6456  -0.7413  +0.6494  -1.0000
    355     56736   155   -5.631    1437     74     36  -0.8787  -1.0000  -0.9330  -1.0000
    356     56896   160   -3.268    3384     69     67  -0.7244  -1.0000  +0.5690  -1.0000
    357     57062   166   -5.765    3144     70     43  -0.8595  -1.0000  -0.8139  -1.0000
    358     57223   161   -2.911    2602     76     42  -0.7113  -1.0000  +0.7878  -1.0000
    359     57387   164   +5.210    6037     98     54  +0.0262  -0.4155  +0.9322  +0.5409
    360     57545   158   -6.033    3713     85     56  -0.8509  -1.0000  -0.4401  -1.0000
    361     57709   164   -5.782    3597     94     36  -0.8764  -1.0000  -0.5714  -1.0000
    362     57875   166   -6.768    3243    104     45  -0.8983  -1.0000  -0.6656  -1.0000
    363     58031   156   -5.858    2546     96     39  -0.9007  -1.0000  -0.7753  -1.0000
    364     58194   163   -5.983    4372     78     38  -0.7048  -0.8526  +0.5040  -1.0000
    365     58349   155   -5.678    3897     74     50  -0.7231  -0.9773  +0.5783  -1.0000
    366     58516   167   -3.541    3027    112     33  -0.8481  -1.0000  -0.1818  -1.0000
    367     58683   167   +2.985    5443     85     38  -0.0534  -0.5713  +0.0525  +0.5973
    368     58844   161   -5.931    3764     93     49  -0.8268  -1.0000  -0.0715  -1.0000
    369     58996   152   -4.921    3721     78     36  -0.7622  -1.0000  +0.2876  -1.0000
    370     59156   160   +5.718    5542     74     36  +0.1700  -0.5453  +0.9596  +0.8645
    371     59317   161   -5.540    4515     77     55  -0.7564  -0.8150  -0.0923  -1.0000
    372     59477   160   -5.664    2598     78     36  -0.8795  -1.0000  -0.8824  -1.0000
    373     59636   159   -6.312    4794    106     41  -0.7612  -0.7418  +0.0535  -1.0000
    374     59796   160   +2.714    5152     82     39  -0.0423  -0.6478  +0.3909  +0.5739
    375     59956   160   -4.579    1645    100     33  -0.9181  -1.0000  -0.8866  -1.0000
    376     60112   156   +1.523    5043     88     40  -0.1872  -0.6765  -0.2677  +0.4241
    377     60269   157   +5.734    5162     72     69  +0.0211  -0.6451  +0.0451  +0.7866
    378     60426   157   -6.197    3754     85     41  -0.8328  -1.0000  -0.2847  -1.0000
    379     60586   160   +2.943    5140     95     40  -0.0930  -0.6510  +1.0000  +0.3544
    380     60748   162   -2.467    3962     86     36  -0.7471  -0.9600  +0.4801  -1.0000
    381     60908   160   -4.575    1677     90     41  -0.8927  -1.0000  -0.7973  -1.0000
    382     61062   154   -5.695    1775     87     33  -0.8128  -1.0000  -0.0623  -1.0000
    383     61221   159   -5.287    1833     92     37  -0.8793  -1.0000  -0.6254  -1.0000
    384     61386   165   +7.539    7332     97     67  +0.2401  -0.0756  +0.8089  +0.8938
    385     61534   148   -4.663    4464     78     43  -0.6733  -0.8284  +0.7592  -1.0000
    386     61694   160   -4.307    3740     81     36  -0.8103  -1.0000  -0.1292  -1.0000
    387     61852   158   -5.150    4380     60     70  -0.7344  -0.8504  -0.0575  -1.0000
    388     62006   154   -3.045    3398     88     32  -0.7182  -1.0000  +0.8973  -1.0000
    389     62171   165   +4.284    5583     87     43  -0.0188  -0.5347  +0.3553  +0.5968
    390     62328   157   +5.084    5062     82     49  -0.0172  -0.6713  +0.8307  +0.5453
    391     62488   160   -6.479    4503     87     35  -0.7784  -0.8181  -0.1611  -1.0000
    392     62648   160   +2.498    5091     86     37  -0.1307  -0.6637  +0.0151  +0.4756
    393     62802   154   +5.647    5571     83     29  +0.0455  -0.5378  +0.5525  +0.6843
    394     62960   158   -5.408    2022     93     56  -0.9140  -1.0000  -0.9334  -1.0000
    395     63119   159   -5.124    4474     86     35  -0.7282  -0.8258  +0.3416  -1.0000
    396     63282   163   -5.138    1403     92     32  -0.8740  -1.0000  -0.5737  -1.0000
    397     63443   161   -6.667    4347     90     45  -0.8008  -0.8592  -0.2122  -1.0000
    398     63600   157   -6.346    3035    104     25  -0.9173  -1.0000  -0.8860  -1.0000
    399     63762   162   -5.831    3773     84     30  -0.7915  -1.0000  +0.1073  -1.0000
    400     63932   170   -6.083    4510    104     31  -0.8189  -0.8163  -0.3514  -1.0000

  ── rolling mean (last 100 ep) ──  cum_R=-3.315  yield=3651 kg/ha  N=84  W=44 mm  R_seas=-0.6553  R_ane=-0.6914

    401     64091   159   -4.090    3182     88     34  -0.8132  -1.0000  -0.0468  -1.0000
    402     64252   161   -6.060    3314     88     39  -0.8632  -1.0000  -0.5294  -1.0000
    403     64417   165   +6.518    5660     82     47  +0.0976  -0.5144  +0.8331  +0.7323
    404     64577   160   -5.967    4345     74     60  -0.7202  -0.8595  +0.3377  -1.0000
    405     64738   161   +6.327    5873     79     64  +0.1224  -0.4586  +0.3919  +0.8632
    406     64896   158   -4.900    4414     98     39  -0.7873  -0.8415  -0.0023  -1.0000
    407     65056   160   +4.685    5700     92     45  -0.0083  -0.5041  +0.6351  +0.5537
    408     65219   163   +3.846    5245     90     35  -0.0358  -0.6235  +0.9764  +0.4616
    409     65376   157   -3.733     814     96     27  -0.9155  -1.0000  -0.9381  -1.0000
    410     65532   156   -4.821    4240     68     48  -0.6952  -0.8872  +0.5222  -1.0000
    411     65686   154   -3.645    1600     84     28  -0.8953  -1.0000  -0.9438  -1.0000
    412     65845   159   -6.273    4741     81     34  -0.7610  -0.7557  -0.2562  -1.0000
    413     66009   164   -4.892    3432     82     79  -0.8685  -1.0000  -0.6332  -1.0000
    414     66169   160   -4.289    4886     78     45  -0.6424  -0.7177  +0.8041  -1.0000
    415     66322   153   +2.932    5521     94     48  -0.0785  -0.5510  +0.4046  +0.4746
    416     66483   161   -5.395    1231     93     38  -0.9178  -1.0000  -1.0000  -1.0000
    417     66644   161   -3.050    4743     69     50  -0.6764  -0.7552  +0.3988  -1.0000
    418     66799   155   -5.622    4664     86     48  -0.7218  -0.7757  +0.2969  -1.0000
    419     66966   167   +7.901    7004     84     50  +0.2632  -0.1616  +0.5776  +1.0000
    420     67123   157   -5.132    2932     99     47  -0.8665  -1.0000  -0.3649  -1.0000
    421     67283   160   +5.446    6687     93     44  +0.1015  -0.2449  +0.1053  +0.8028
    422     67438   155   -4.161    2058     74     29  -0.8192  -1.0000  -0.3559  -1.0000
    423     67601   163   -2.924    4235     72     57  -0.7206  -0.8883  +0.3515  -1.0000
    424     67759   158   -5.266    2522    100     27  -0.8587  -1.0000  -0.2968  -1.0000
    425     67923   164   +3.620    5734     88     48  +0.0127  -0.4949  +0.4947  +0.6220
    426     68083   160   +3.733    5622     82     45  +0.0376  -0.5244  +0.3198  +0.7167
    427     68244   161   -5.008    2841    101     34  -0.8371  -1.0000  -0.0703  -1.0000
    428     68411   167   +3.636    5477     90     67  -0.0958  -0.5624  +0.0719  +0.5146
    429     68570   159   -6.297    3326     89     39  -0.8604  -1.0000  -0.4860  -1.0000
    430     68728   158   -5.604    4996     89     33  -0.7091  -0.6886  +0.2340  -1.0000
    431     68889   161   +8.703    6044     72     61  +0.2386  -0.4136  +0.7657  +1.0000
    432     69051   162   +5.030    5584     82     54  -0.0175  -0.5343  -0.1792  +0.7119
    433     69215   164   -6.482    2982     88     34  -0.8419  -1.0000  -0.3249  -1.0000
    434     69377   162   -4.318    3220     99     35  -0.8246  -1.0000  +0.0383  -1.0000
    435     69542   165   -3.215    4298     78     53  -0.7129  -0.8720  +0.4912  -1.0000
    436     69699   157   -5.877    4605     92     29  -0.7916  -0.7914  -0.2768  -1.0000
    437     69859   160   -4.131    2184     81     42  -0.8084  -1.0000  -0.0970  -1.0000
    438     70015   156   -5.110    1934     74     39  -0.8630  -1.0000  -0.7791  -1.0000
    439     70170   155   -5.046    2295    101     49  -0.9323  -1.0000  -1.0000  -1.0000
    440     70331   161   -6.855    4084     85     39  -0.7703  -0.9282  +0.1640  -1.0000
    441     70486   155   -5.612    1275     82     39  -0.8930  -1.0000  -0.9376  -1.0000
    442     70646   160   -4.244    2694     90     40  -0.7365  -1.0000  +0.7618  -1.0000
    443     70803   157   +6.010    5396     75     50  +0.0909  -0.5836  +0.5205  +0.8073
    444     70961   158   -5.748    4700     85     55  -0.7110  -0.7665  +0.3794  -1.0000
    445     71122   161   -5.201    4966     98     52  -0.7701  -0.6967  -0.1607  -1.0000
    446     71288   166   +3.733    5438     84     39  -0.0173  -0.5728  +0.2624  +0.6287
    447     71449   161   +0.077    5204    102     41  -0.2295  -0.6342  -0.0169  +0.2797
    448     71603   154   +3.990    5772     88     58  -0.0204  -0.4851  +0.0837  +0.6381
    449     71761   158   -6.747    2625     87     33  -0.9079  -1.0000  -1.0000  -1.0000
    450     71926   165   -4.229    4524     95     54  -0.7655  -0.8127  +0.1226  -1.0000
    451     72082   156   -5.976    2953     85     40  -0.8704  -1.0000  -0.6620  -1.0000
    452     72238   156   +3.224    5136     86     62  -0.0819  -0.6520  +0.3975  +0.5009
    453     72397   159   -5.650    4202     92     43  -0.8245  -0.8972  -0.3360  -1.0000
    454     72556   159   +7.994    7769     97     57  +0.2998  +0.0391  +0.6774  +1.0000
    455     72717   161   -3.722    1806     81     42  -0.8983  -1.0000  -1.0000  -1.0000
    456     72877   160   -6.359    3887     85     41  -0.8042  -0.9799  -0.0414  -1.0000
    457     73029   152   +5.228    6628     90     58  +0.1367  -0.2605  +0.3438  +0.8351
    458     73189   160   -4.591    1177     94     44  -0.9117  -1.0000  -0.9005  -1.0000
    459     73353   164   +4.960    6507     96     48  +0.1167  -0.2922  +0.8326  +0.7023
    460     73511   158   +6.816    6450     92     43  +0.1187  -0.3070  +0.6046  +0.7555
    461     73672   161   -6.349    4630    105     48  -0.7914  -0.7848  -0.1302  -1.0000
    462     73831   159   +4.928    6052     82     50  +0.0987  -0.4115  +0.1761  +0.8389
    463     73991   160   -5.253    4285     91     56  -0.8028  -0.8752  -0.1650  -1.0000
    464     74151   160   -1.441    4815     74     51  -0.6672  -0.7362  +0.5314  -1.0000
    465     74309   158   +3.873    5382     78     47  +0.0020  -0.5873  +0.0708  +0.7154
    466     74468   159   +3.822    5566     88     49  -0.0318  -0.5392  +0.2818  +0.5884
    467     74633   165   +2.745    5885    102     56  -0.1264  -0.4555  -0.0748  +0.4460
    468     74787   154   -4.142    4488     74     42  -0.7217  -0.8219  +0.1935  -1.0000
    469     74942   155   -3.447    4238     83     46  -0.6920  -0.8877  +0.8210  -1.0000
    470     75106   164   -3.511    3094     86     41  -0.7402  -1.0000  +0.6682  -1.0000
    471     75263   157   -4.476    1051     88     42  -0.9097  -1.0000  -1.0000  -1.0000
    472     75420   157   -2.734    4856     83     54  -0.6767  -0.7256  +0.5783  -1.0000
    473     75580   160   -5.262    2645     92     42  -0.8661  -1.0000  -0.4856  -1.0000
    474     75736   156   -5.789    2334    104     50  -0.9325  -1.0000  -1.0000  -1.0000
    475     75894   158   -5.823    2242     79     41  -0.8949  -1.0000  -1.0000  -1.0000
    476     76056   162   -4.803     939    113     37  -0.9306  -1.0000  -1.0000  -1.0000
    477     76209   153   -6.129    4783     86     64  -0.7437  -0.7447  +0.0205  -1.0000
    478     76370   161   -5.888    3147     90     55  -0.9027  -1.0000  -0.8635  -1.0000
    479     76528   158   -6.172    4726     87     45  -0.7179  -0.7595  +0.3045  -1.0000
    480     76690   162   +2.371    5158    112     60  -0.2559  -0.6463  +0.2706  +0.1565
    481     76846   156   -6.451    3498     86     47  -0.8351  -1.0000  -0.2845  -1.0000
    482     77001   155   -4.525    3034     83     53  -0.7840  -1.0000  +0.1951  -1.0000
    483     77154   153   -4.276    1657     81     45  -0.8985  -1.0000  -1.0000  -1.0000
    484     77316   162   -5.530    3081    106     44  -0.8589  -1.0000  -0.2737  -1.0000
    485     77479   163   -5.918    2842     92     54  -0.9052  -1.0000  -0.8571  -1.0000
    486     77640   161   -4.946    2373    101     44  -0.7986  -1.0000  +0.3297  -1.0000
    487     77799   159   -4.479    3171    116     51  -0.7787  -1.0000  +0.5388  -1.0000
    488     77955   156   -5.755    4280     88     60  -0.8108  -0.8765  -0.2949  -1.0000
