timestep,episode,ep_length,cum_reward,R_water,R_fert,R_resource,R_losses,R_daily_mean,R_seasonal,R_yield,R_hiad,R_ane,R_penalty,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,energy_budget,comm_quality
23045,144,159,-2.906612,0.2,0.685793,0.016941,0.016089,0.00259901,-0.614891,-1.0,-0.646096,-0.303756,0.469835,1710.0,61.4,66.7,332.1,100.0,1.0
23203,145,158,-0.999804,0.236928,-0.320039,0.00391,1.9e-05,0.00164446,-0.317582,-1.0,-0.436138,0.484262,0.467297,3734.8,62.9,44.9,790.4,100.0,1.0
23361,146,158,-0.820853,0.2,-0.300128,0.003274,0.13395,0.0017111,-0.317682,-0.95171,-0.230587,0.408211,0.521995,3994.0,70.9,42.8,703.1,100.0,1.0
23519,147,158,-0.778899,0.507599,-0.316122,0.0,0.0,0.00201664,-0.363675,-1.0,-0.370406,0.331309,0.462964,3153.3,59.2,80.8,405.6,100.0,1.0
23677,148,158,-3.090035,0.710514,-0.326072,0.001919,0.000118,0.00181634,-0.465861,-1.0,-0.50816,0.107554,0.513441,3051.5,68.9,52.1,745.6,100.0,1.0
23839,149,162,-3.888937,1.0,0.717851,0.0,0.0,0.00220039,-0.581963,-1.0,-0.531635,-0.17654,0.585054,2607.1,79.2,51.7,398.2,100.0,1.0
23997,150,158,-4.432947,0.617532,0.741489,0.0,5e-06,0.00185222,-0.549482,-1.0,-0.557861,-0.132646,0.486348,2216.0,63.9,65.4,523.8,100.0,1.0
24157,151,160,-0.420445,1.0,-0.383696,0.0,0.0,0.00202224,-0.347697,-1.0,-0.203701,0.342326,0.485704,3553.5,66.2,37.4,399.0,100.0,1.0
24323,152,166,-0.721388,0.364396,-0.234128,0.010135,0.00285,0.00180069,-0.340479,-1.0,-0.441291,0.428389,0.481429,3700.8,64.8,46.7,982.0,100.0,1.0
24484,153,161,0.058355,0.667858,-0.343916,0.001356,0.0,0.00244837,-0.391151,-1.0,-0.632228,0.340767,0.485982,3510.5,65.5,46.3,402.1,100.0,1.0
24645,154,161,-3.397722,0.480367,0.668608,0.0102,0.0,0.00216653,-0.545627,-1.0,-0.598582,-0.137674,0.437914,1990.4,57.7,56.7,320.8,100.0,1.0
24805,155,160,-3.339451,0.542452,-0.3169,0.009517,1.1e-05,0.00187841,-0.493803,-1.0,-0.938427,0.092823,0.412243,2325.7,53.2,66.4,603.3,100.0,1.0
24973,156,168,-2.371726,0.536894,-0.215794,0.001199,0.0,0.00147319,-0.384319,-1.0,-0.496172,0.299628,0.447859,3060.4,58.9,59.6,850.6,100.0,1.0
25130,157,157,-1.841507,0.87494,0.6,0.000587,0.0,0.00303024,-0.796993,-1.0,-1.0,-0.72574,0.464919,679.1,61.9,52.7,224.4,100.0,1.0
25292,158,162,4.537372,0.735684,-0.177182,0.015652,1.3e-05,0.00219649,-0.092389,-0.781866,0.309633,0.716592,0.502533,4641.1,67.6,49.0,547.2,100.0,1.0
25457,159,165,-4.317155,0.43979,0.692708,2.4e-05,0.0,0.00176105,-0.541089,-1.0,-0.660794,-0.114362,0.424913,1900.0,53.6,82.5,479.5,100.0,1.0
25621,160,164,2.920132,1.0,-0.343443,0.001692,0.0,0.00201919,-0.161669,-0.905063,0.175767,0.661281,0.469607,4171.7,62.8,50.3,597.0,100.0,1.0
25782,161,161,-1.459284,0.268404,-0.390719,0.0,0.000249,0.00206557,-0.41729,-1.0,-0.411617,0.158992,0.408877,2455.3,53.0,63.6,445.0,100.0,1.0
25940,162,158,-2.793367,0.2,-0.321322,0.001599,0.056719,0.00163695,-0.420262,-1.0,-0.405255,0.184185,0.471007,3024.3,63.8,40.1,719.4,100.0,1.0
26094,163,154,-4.015479,0.835928,0.661946,9.5e-05,2.1e-05,0.00227691,-0.708145,-1.0,-1.0,-0.469259,0.469523,1319.2,62.1,57.6,333.2,100.0,1.0
26256,164,162,-2.84385,0.2,-0.336735,0.013952,0.353738,0.001581,-0.420657,-1.0,-0.306361,0.210071,0.567727,3774.5,78.0,36.4,776.2,100.0,1.0
26408,165,152,-3.108927,0.497558,0.712915,0.002149,2.7e-05,0.00184604,-0.460611,-1.0,-1.0,0.150537,0.316495,1712.3,37.2,93.4,456.7,100.0,1.0
26564,166,156,-0.236828,0.20155,-0.154729,0.0,0.022195,0.00152808,-0.251774,-0.889422,-0.251173,0.529816,0.503972,4231.3,69.1,33.2,749.8,100.0,1.0
26719,167,155,8.667603,0.248216,-0.130917,0.0,0.022483,0.00238226,0.131827,-0.634476,0.890008,1.0,0.425536,5202.6,52.3,99.0,363.2,100.0,1.0
26885,168,166,-5.095012,0.792701,-0.417768,0.009565,0.0,0.00171961,-0.597728,-1.0,-0.770826,-0.212098,0.482058,1991.1,63.2,66.4,721.9,100.0,1.0
27046,169,161,-4.452644,0.466468,0.663929,0.0,0.0,0.00192625,-0.567804,-1.0,-0.505226,-0.184688,0.513205,2295.3,70.4,34.2,871.3,100.0,1.0
27210,170,164,-0.814428,0.584477,-0.255649,0.019579,0.0,0.00133318,-0.265479,-1.0,0.106063,0.484808,0.478841,3701.2,62.3,71.0,965.4,100.0,1.0
27376,171,166,-1.643427,0.233541,-0.401664,0.028138,0.029406,0.0019257,-0.414731,-1.0,-0.472446,0.237248,0.502617,3312.5,66.9,56.8,538.9,100.0,1.0
27542,172,166,1.898568,0.579183,-0.303132,0.017887,1.1e-05,0.00179695,-0.188454,-0.748234,-0.067055,0.550802,0.563235,4769.2,76.9,41.8,576.4,100.0,1.0
27700,173,158,6.850876,0.640363,-0.274309,0.008503,0.0,0.00188891,0.096859,-0.770455,1.0,1.0,0.41741,4684.6,52.9,79.1,523.5,100.0,1.0
27862,174,162,7.281592,0.2,-0.250014,0.002765,0.065615,0.00195757,0.102639,-0.673503,0.805251,1.0,0.460798,5054.0,61.6,48.8,822.4,100.0,1.0
28020,175,158,-1.65598,0.256694,-0.340947,0.0,3e-06,0.0018055,-0.380509,-1.0,-0.46609,0.306847,0.456481,3250.0,62.2,35.4,547.4,100.0,1.0
28174,176,154,-1.767208,1.0,-0.220524,0.016953,0.0,0.00196345,-0.403984,-1.0,-0.646574,0.293035,0.459442,3091.2,59.8,68.5,609.5,100.0,1.0
28334,177,160,3.551101,0.762806,-0.229931,0.0,0.0,0.00191962,-0.10277,-0.93505,-0.129903,0.917227,0.417707,4057.5,52.9,78.9,600.4,100.0,1.0
28494,178,160,-0.618716,0.706032,0.688428,0.002523,0.0,0.00241872,-0.422915,-1.0,0.239665,-0.02341,0.443439,2275.0,58.2,59.6,512.9,100.0,1.0
28653,179,159,10.539105,1.0,-0.184933,0.019689,0.0,0.00246663,0.214364,-0.394607,0.938056,1.0,0.456644,6116.5,60.3,57.1,389.1,100.0,1.0
28812,180,159,4.774417,0.394328,-0.155503,0.017649,3.4e-05,0.00210252,-0.059435,-0.814075,0.49565,0.781019,0.487151,4518.4,63.4,72.0,750.6,100.0,1.0
28971,181,159,-5.114961,0.2,0.669012,0.0,0.063321,0.00173872,-0.570874,-1.0,-0.524878,-0.161596,0.559138,2562.0,76.4,40.6,799.8,100.0,1.0
29124,182,153,-3.804758,0.730123,0.702876,0.0,1.1e-05,0.00235506,-0.611546,-1.0,-0.915938,-0.19526,0.508057,2268.6,70.5,24.6,343.3,100.0,1.0
29283,183,159,4.284442,1.0,-0.151915,0.009381,0.0,0.00215611,-0.096129,-0.882425,0.028583,0.846247,0.431626,4258.0,57.7,46.7,331.0,100.0,1.0
29441,184,158,-4.785128,0.522735,0.611144,0.009501,3e-06,0.00191767,-0.647719,-1.0,-1.0,-0.317836,0.43238,1577.9,57.8,46.0,456.1,100.0,1.0
29598,185,157,-1.185664,0.2,-0.307034,0.004563,0.02684,0.00164265,-0.325881,-1.0,-0.049609,0.367852,0.498342,3700.1,67.6,41.6,780.2,100.0,1.0
29757,186,159,-1.395029,0.51459,-0.304776,0.0,1.6e-05,0.00156881,-0.329379,-0.976443,-0.230203,0.393699,0.511993,3899.8,70.0,37.2,678.9,100.0,1.0
29916,187,159,-4.072218,0.413654,-0.306768,0.0,0.0,0.00124321,-0.431489,-1.0,-0.438851,0.180714,0.504269,3240.6,68.6,39.9,1108.7,100.0,1.0
30071,188,155,-0.774524,0.2,-0.2278,0.014105,0.0,0.00168464,-0.305341,-1.0,-0.309705,0.457522,0.422513,3118.4,53.5,80.2,657.6,100.0,1.0
30226,189,155,4.989011,0.2,-0.057613,0.0,0.033945,0.00196961,-0.019161,-0.720492,0.115018,0.90833,0.482032,4874.9,63.9,58.3,493.1,100.0,1.0
30387,190,161,-1.366677,0.2,-0.478162,0.0,0.097625,0.00224461,-0.440073,-1.0,-0.444397,0.126991,0.450402,2717.9,60.3,47.3,492.0,100.0,1.0
30542,191,155,-3.123589,0.152027,-0.380051,0.013793,0.0,0.00187451,-0.469551,-1.0,-0.70445,0.126579,0.467043,2792.9,62.0,55.3,543.2,100.0,1.0
30706,192,164,-3.429098,0.203721,0.680902,0.001956,0.0,0.00223387,-0.563389,-1.0,-0.770799,-0.144503,0.428665,1945.3,56.8,51.2,499.3,100.0,1.0
30866,193,160,7.052868,0.41902,-0.099421,0.018617,0.0,0.00173443,0.126827,-0.56278,0.646765,1.0,0.454383,5475.8,59.5,62.6,541.7,100.0,1.0
31028,194,162,-1.948644,1.0,0.68024,0.0,0.0,0.00235744,-0.493671,-1.0,-0.464421,-0.017608,0.45533,2404.7,61.2,44.9,381.1,100.0,1.0
31186,195,158,0.639771,0.2,-0.386358,0.0,1.7e-05,0.002449,-0.350653,-1.0,0.234676,0.229996,0.523095,3573.5,72.6,24.5,485.4,100.0,1.0
31344,196,158,0.53825,1.0,-0.414421,0.0,0.0,0.00233993,-0.338912,-1.0,-0.303304,0.343322,0.393719,2824.4,52.6,43.0,216.2,100.0,1.0
31509,197,165,-3.909575,0.392215,0.667877,0.005868,2.2e-05,0.00211933,-0.574166,-1.0,-0.13848,-0.320481,0.490749,1791.7,65.9,48.9,587.9,100.0,1.0
31665,198,156,-0.041235,-0.894102,-0.311696,0.011519,0.006539,0.00194905,-0.306273,-1.0,0.556609,0.268123,0.528885,3674.4,72.4,36.4,418.8,100.0,1.0
31828,199,163,-4.22191,0.552392,0.736277,0.002954,0.0,0.00185688,-0.544554,-1.0,-0.778908,-0.106086,0.397664,1750.6,49.0,91.6,433.1,100.0,1.0
31987,200,159,2.235048,0.642239,-0.259761,0.0,0.0,0.00215271,-0.214273,-0.815694,0.087627,0.491959,0.54864,4512.2,75.6,32.3,474.6,100.0,1.0
32148,201,161,1.697138,0.462712,-0.160358,0.013332,2.3e-05,0.0014645,-0.138415,-0.979197,0.146624,0.781246,0.418974,3889.3,54.6,61.5,840.9,100.0,1.0
32308,202,160,-4.901506,1.0,-0.451105,0.007976,0.0,0.00183781,-0.578959,-1.0,-1.0,-0.130187,0.41697,1913.0,55.0,53.5,433.3,100.0,1.0
32463,203,155,-4.071548,1.0,0.685137,0.014886,0.0,0.00221737,-0.738461,-1.0,-1.0,-0.530967,0.513114,1326.7,70.7,30.2,432.1,100.0,1.0
32522,204,59,-8.115423,0.355801,0.613208,0.000701,0.0,0.00187066,-0.838383,-1.0,-1.0,-1.0,0.191914,0.0,26.5,10.7,231.1,100.0,1.0
32685,205,163,2.1243,0.295656,-0.245496,0.000111,0.0,0.00158133,-0.135605,-0.977727,0.474658,0.700815,0.430757,3894.9,57.2,50.0,738.2,100.0,1.0
32846,206,161,5.458763,0.729714,-0.088665,0.001703,0.0,0.00196449,-0.003226,-0.778415,0.346216,0.92466,0.445166,4654.2,60.5,36.6,447.8,100.0,1.0
33010,207,164,2.476424,0.2,-0.206093,0.0,0.007181,0.00206058,-0.19598,-0.891932,0.054833,0.597943,0.492835,4221.7,66.0,50.8,624.3,100.0,1.0
33168,208,158,-3.071267,0.981521,0.66752,0.001839,0.0,0.00254002,-0.622379,-1.0,-0.660898,-0.2758,0.548796,2193.2,75.7,31.4,605.5,100.0,1.0
33328,209,160,-1.310255,0.439062,-0.316631,0.0,2.8e-05,0.00159546,-0.330173,-1.0,0.087292,0.32869,0.519718,3756.8,70.7,41.5,799.9,100.0,1.0
33485,210,157,-1.709788,0.2,-0.306897,0.006285,0.03866,0.00184005,-0.386716,-1.0,-0.534907,0.265743,0.381175,2422.4,47.8,77.1,676.1,100.0,1.0
33643,211,158,2.571339,0.773064,-0.295626,0.0,0.0,0.00187414,-0.148841,-1.0,-0.499383,0.89959,0.318796,2901.2,38.2,85.9,478.2,100.0,1.0
33804,212,161,-0.782851,0.2,-0.29052,0.003486,0.058406,0.00188873,-0.348684,-0.924183,0.155023,0.232664,0.610772,4098.9,83.1,48.1,576.2,100.0,1.0
33966,213,162,-0.197287,0.2,-0.202218,0.000628,0.020797,0.00169303,-0.28533,-0.954329,-0.538964,0.569746,0.484149,3984.0,63.4,66.7,705.0,100.0,1.0
34127,214,161,-3.41216,0.625725,0.642782,0.0,0.0,0.0023561,-0.727613,-1.0,-0.867324,-0.482079,0.610767,1752.8,84.6,30.9,492.3,100.0,1.0
34292,215,165,7.223909,0.171731,-0.028136,0.000712,0.0,0.0020564,0.073389,-0.521844,0.557802,0.883283,0.544476,5631.8,74.8,35.3,415.0,100.0,1.0
34455,216,163,0.604847,0.270693,-0.178973,0.002321,2e-05,0.00153849,-0.216053,-1.0,0.784,0.435935,0.485151,3650.6,63.6,67.1,988.1,100.0,1.0
34615,217,160,-2.914203,0.906263,0.647955,0.0,0.0,0.00255349,-0.640934,-1.0,-0.51059,-0.399276,0.50064,1654.3,68.8,31.2,321.5,100.0,1.0
34774,218,159,-1.536003,0.230007,-0.400657,0.025094,0.016136,0.00173154,-0.362983,-1.0,-0.278802,0.305694,0.460478,3248.3,62.2,41.9,646.3,100.0,1.0
34937,219,163,1.886805,0.813404,-0.220056,0.027123,0.0,0.00217685,-0.247047,-0.797683,0.445793,0.321192,0.624272,4580.8,86.7,29.2,414.9,100.0,1.0
35101,220,164,-1.998602,0.900577,-0.24821,0.0,0.0,0.00190882,-0.426984,-1.0,-0.546812,0.208788,0.476891,3105.3,64.2,45.5,584.2,100.0,1.0
35255,221,154,-3.340277,0.450156,0.687793,0.00828,0.0,0.00218678,-0.52745,-1.0,-0.552094,-0.111831,0.415497,1951.6,54.9,51.6,461.6,100.0,1.0
35421,222,166,4.0049,0.2,-0.217751,0.0,0.136117,0.00241225,-0.172242,-0.948861,0.622015,0.552185,0.478032,4004.8,64.5,44.2,680.7,100.0,1.0
35587,223,166,-0.917383,0.2,-0.245784,0.003273,1e-06,0.00175321,-0.34325,-0.974017,0.198262,0.261844,0.56908,3909.0,77.4,44.9,892.6,100.0,1.0
35751,224,164,-1.950247,0.488532,-0.246528,0.009918,0.0,0.00124579,-0.315429,-1.0,-0.33128,0.459189,0.465088,3679.5,63.0,39.7,838.7,100.0,1.0
35912,225,161,-1.85838,0.2,-0.345498,0.014524,0.053945,0.00178745,-0.393655,-1.0,-0.476053,0.265173,0.444302,2907.3,57.4,70.3,582.0,100.0,1.0
36077,226,165,1.855263,0.2,-0.18587,0.004812,0.136937,0.00170382,-0.175256,-0.837049,0.193186,0.576077,0.51617,4430.8,70.3,40.3,829.9,100.0,1.0
36235,227,158,-0.99732,0.2,-0.379566,0.0,0.0,0.00236586,-0.430813,-1.0,-0.59675,0.163225,0.391335,2310.6,49.7,72.9,475.5,100.0,1.0
36392,228,157,-1.426338,0.373275,-0.307173,0.011378,9e-06,0.00190651,-0.380453,-1.0,-0.666121,0.355337,0.441046,3120.4,57.6,63.6,571.0,100.0,1.0
36551,229,159,-2.799176,1.0,-0.281098,0.004917,0.0,0.00198163,-0.47446,-1.0,-0.609468,0.135339,0.554407,3401.7,74.9,50.1,687.4,100.0,1.0
36707,230,156,2.095045,0.878339,-0.335379,0.014409,0.0,0.00205325,-0.20098,-0.919944,0.059524,0.598707,0.4725,4115.0,64.3,36.8,498.4,100.0,1.0
36870,231,163,-2.01892,0.498323,-0.341107,0.005268,5.8e-05,0.00183284,-0.413571,-1.0,-0.579146,0.277774,0.514384,3571.1,69.9,42.2,570.0,100.0,1.0
37032,232,162,1.936763,0.2,-0.270907,0.003288,0.0,0.00204091,-0.220433,-1.0,-0.065507,0.624272,0.411889,3601.3,55.4,39.8,455.7,100.0,1.0
37187,233,155,-3.645781,0.2,0.707028,0.005585,0.343997,0.00233964,-0.657834,-1.0,-0.830735,-0.356432,0.500045,1753.8,68.1,38.6,411.6,100.0,1.0
37352,234,165,-1.33734,0.780272,-0.360696,0.000677,0.0,0.00200849,-0.407457,-1.0,-0.558816,0.25019,0.44571,3009.4,60.2,40.8,621.2,100.0,1.0
37512,235,160,3.011826,0.362684,-0.344376,0.016713,0.0,0.00210994,-0.166312,-1.0,-0.088834,0.777796,0.398286,3717.4,52.3,53.9,506.8,100.0,1.0
37671,236,159,-1.824255,0.2,-0.356154,0.014945,0.013695,0.00167798,-0.370385,-1.0,-0.212595,0.242182,0.419446,2802.9,56.4,41.0,782.2,100.0,1.0
37829,237,158,-5.137715,0.221832,-0.389273,0.006582,0.007615,0.00174848,-0.57794,-1.0,-0.761654,-0.19172,0.423365,1800.4,55.7,55.9,811.4,100.0,1.0
37985,238,156,-4.074924,0.2,-0.409376,0.011265,2.4e-05,0.00168066,-0.493809,-1.0,-0.963716,0.084565,0.385177,2174.5,50.1,57.2,519.0,100.0,1.0
38148,239,163,0.377525,0.57481,-0.169991,0.0,0.0,0.00147714,-0.219105,-1.0,-0.171899,0.662528,0.419001,3670.7,55.2,54.4,733.3,100.0,1.0
38311,240,163,1.793683,0.881608,-0.237502,0.001084,0.0,0.00214728,-0.248137,-0.844134,-0.507016,0.575611,0.51726,4403.8,69.9,46.9,435.0,100.0,1.0
38475,241,164,1.160487,1.0,-0.31893,0.0,0.0,0.00176195,-0.222942,-0.99748,0.216725,0.562109,0.461176,3819.6,61.1,55.5,612.9,100.0,1.0
38639,242,164,2.413267,0.301812,-0.178427,0.000319,0.000153,0.00126344,-0.070314,-1.0,0.000333,1.0,0.351734,3535.9,43.8,74.8,807.8,100.0,1.0
38804,243,165,-2.27074,1.0,-0.394143,0.0,0.0,0.00214214,-0.482078,-1.0,-0.590785,0.045526,0.444669,2442.5,58.4,59.7,367.4,100.0,1.0
38966,244,162,7.687806,0.355433,-0.009672,0.025426,0.000106,0.00213816,0.088753,-0.640535,0.489187,1.0,0.429894,5179.6,57.0,51.6,526.0,100.0,1.0
39122,245,156,7.09202,1.0,-0.122098,0.008223,0.0,0.00236937,0.031618,-0.748355,0.318335,1.0,0.441454,4768.8,59.3,44.1,385.2,100.0,1.0
39284,246,162,-3.917946,1.0,-0.451815,0.000511,0.0,0.00213903,-0.586002,-1.0,-0.942438,-0.116739,0.5045,2364.9,66.9,59.9,432.3,100.0,1.0
39444,247,160,-3.605196,0.457144,-0.307201,0.003076,0.0,0.00170849,-0.477224,-1.0,-0.790749,0.127914,0.464597,2830.8,62.7,42.3,692.1,100.0,1.0
39609,248,165,-4.060838,0.519411,0.687304,0.004928,7e-06,0.00205452,-0.644235,-1.0,-0.930873,-0.32425,0.438299,1594.6,59.0,42.2,508.8,100.0,1.0
39771,249,162,-2.108664,0.889031,0.666556,0.0,0.0,0.00278425,-0.672404,-1.0,-0.949809,-0.381263,0.469903,1560.3,63.0,47.6,312.4,100.0,1.0
39932,250,161,2.797306,0.2,-0.279524,0.000925,0.095984,0.00178798,-0.129131,-0.943525,-0.058545,0.82693,0.412342,4025.2,55.1,44.6,527.4,100.0,1.0
40091,251,159,-3.829467,0.562109,-0.452339,0.0,0.0,0.0020873,-0.549225,-1.0,-1.0,-0.074406,0.365913,1696.9,45.8,75.1,275.4,100.0,1.0
40243,252,152,0.683487,0.352227,-0.368521,0.003012,0.0,0.00213607,-0.285986,-1.0,0.523405,0.282462,0.43594,2973.8,58.0,50.3,615.4,100.0,1.0
40406,253,163,4.347771,0.2,-0.166572,0.001449,0.041581,0.00202465,-0.083533,-0.742844,0.135363,0.755393,0.50731,4789.8,68.2,49.7,566.5,100.0,1.0
40560,254,154,0.528991,0.2,-0.57045,0.006012,0.137629,0.00187956,-0.259352,-1.0,0.363758,0.370071,0.376265,2626.3,47.9,68.0,450.7,100.0,1.0
40716,255,156,1.239986,0.46997,-0.194479,0.002164,4e-06,0.00169905,-0.194712,-0.885734,0.102265,0.586032,0.500212,4245.4,66.9,53.0,651.9,100.0,1.0
40882,256,166,-2.812686,1.0,0.701085,0.011563,0.0,0.00219959,-0.524365,-1.0,-0.410557,-0.080111,0.526355,2585.2,70.3,57.6,370.5,100.0,1.0
41043,257,161,0.219695,0.353425,0.686455,0.008445,0.0,0.00210475,-0.326424,-1.0,0.493167,0.142235,0.377615,2301.6,50.4,41.7,459.8,100.0,1.0
41197,258,154,-0.958666,1.0,-0.469951,0.0,0.0,0.00222801,-0.39734,-1.0,-0.299265,0.207167,0.449607,2995.8,62.0,25.5,272.5,100.0,1.0
41354,259,157,1.673965,0.387016,-0.321109,0.037291,0.0,0.00192344,-0.207238,-1.0,-0.077296,0.629607,0.349354,2957.3,45.4,53.0,404.1,100.0,1.0
41515,260,161,5.100469,0.560239,-0.17242,0.006335,0.0,0.00213332,-0.055396,-0.871943,0.092458,0.92688,0.419348,4297.9,55.8,48.4,426.1,100.0,1.0
41672,261,157,2.652015,0.2,-0.224468,0.011985,0.051153,0.00176527,-0.127351,-0.954465,0.1482,0.785977,0.416002,3983.5,55.8,42.8,844.2,100.0,1.0
41836,262,164,6.678346,0.416097,-0.180981,0.012269,1e-06,0.00228295,0.002282,-0.878842,0.311081,1.0,0.356155,4271.6,45.9,58.5,394.8,100.0,1.0
41992,263,156,-0.87203,1.0,0.72576,0.003113,0.0,0.00256625,-0.449837,-1.0,-0.321298,0.024315,0.381087,2030.5,49.6,57.0,290.4,100.0,1.0
42158,264,166,1.055573,0.2,-0.111103,0.002241,3.8e-05,0.00172061,-0.225864,-0.924896,-0.305739,0.637549,0.473596,4096.1,62.5,59.8,644.3,100.0,1.0
42318,265,160,-3.390773,0.432167,-0.405958,0.0,0.0,0.00184061,-0.485785,-1.0,-0.752808,0.081972,0.445973,2582.8,59.7,47.1,631.6,100.0,1.0
42482,266,164,3.845985,0.2,-0.183141,0.0,0.080749,0.00158978,-0.043758,-0.915579,0.045168,1.0,0.389111,4131.6,50.7,57.4,789.8,100.0,1.0
42639,267,157,0.063202,0.856978,-0.358579,0.005257,0.0,0.00183299,-0.284068,-1.0,-0.490603,0.533576,0.358796,2803.0,45.7,64.9,542.5,100.0,1.0
42802,268,163,5.746925,0.2,-0.299057,0.0,0.042319,0.00205712,-0.011722,-0.616209,0.317571,0.799172,0.537583,5272.2,73.3,41.3,540.1,100.0,1.0
42963,269,161,5.171234,0.880138,-0.110453,0.009078,0.0,0.00236304,-0.08934,-0.97593,-0.267672,1.0,0.354987,3901.7,45.7,58.3,472.1,100.0,1.0
43118,270,155,-2.356234,0.2,0.741765,0.000992,0.0,0.00240211,-0.505223,-1.0,-0.420478,-0.036988,0.501144,2596.9,67.4,48.7,582.4,100.0,1.0
43279,271,161,-4.849806,0.2,0.660564,0.004473,0.02991,0.0018136,-0.67191,-1.0,-1.0,-0.36324,0.473883,1652.5,64.9,32.9,653.2,100.0,1.0
43440,272,161,2.233958,0.531464,-0.311984,0.0,0.0,0.00275323,-0.318067,-1.0,-0.652949,0.489189,0.369942,2775.3,46.6,73.0,432.2,100.0,1.0
43599,273,159,-3.837076,0.296694,0.638622,0.0,0.0,0.00220427,-0.708943,-1.0,-1.0,-0.502341,0.415618,1110.8,55.8,41.7,539.8,100.0,1.0
43760,274,161,-4.391215,1.0,-0.478344,0.002362,0.0,0.0019854,-0.577808,-1.0,-0.300768,-0.280876,0.497122,1931.7,67.2,45.0,606.1,100.0,1.0
43921,275,161,-1.018031,0.834715,-0.324856,0.018717,0.0,0.00158418,-0.312419,-1.0,-0.370242,0.423842,0.368696,2635.6,46.3,74.6,626.5,100.0,1.0
44079,276,158,-2.469609,1.0,-0.471155,0.000212,0.0,0.0019847,-0.453063,-1.0,-0.537425,0.106087,0.432255,2588.6,58.5,37.8,330.2,100.0,1.0
44235,277,156,-0.838292,0.824124,-0.348718,0.000888,0.0,0.00215939,-0.384175,-1.0,-0.701641,0.318454,0.37735,2545.9,48.3,65.7,305.1,100.0,1.0
44402,278,167,5.961709,0.2,-0.117161,0.005939,0.000127,0.00154174,0.07902,-0.673064,0.528422,1.0,0.441249,5055.6,60.2,32.9,688.4,100.0,1.0
44566,279,164,4.777,0.760221,-0.194627,0.014022,0.0,0.00232385,-0.11174,-0.910564,0.076064,0.822965,0.443433,4150.8,56.9,75.0,348.3,100.0,1.0
44725,280,159,-3.176637,0.2,-0.296679,0.001023,0.282576,0.0014117,-0.403601,-1.0,-0.544559,0.248674,0.430905,2954.8,59.2,28.0,1027.2,100.0,1.0
44881,281,156,0.192107,0.431961,-0.429158,0.0,0.0,0.00187117,-0.28096,-1.0,0.596248,0.277272,0.438149,2965.8,58.1,53.0,481.7,100.0,1.0
45033,282,152,6.913528,0.481659,-0.226995,0.0,0.0,0.00208176,0.073241,-0.769209,0.642495,1.0,0.358925,4689.3,46.7,53.1,559.7,100.0,1.0
45193,283,160,-3.882554,0.604716,0.618253,0.0,1e-06,0.00217495,-0.632644,-1.0,-1.0,-0.283893,0.416406,1614.2,56.4,36.5,456.8,100.0,1.0
45360,284,167,-2.459735,0.417703,0.691126,0.007187,0.0,0.00179516,-0.438392,-1.0,-0.025592,-0.044757,0.350838,1721.8,45.1,59.0,872.6,100.0,1.0
45513,285,153,1.191155,0.518042,-0.419581,0.000463,0.0,0.00228219,-0.282115,-1.0,0.304073,0.333806,0.396771,2876.3,53.9,32.3,450.2,100.0,1.0
45666,286,153,-4.028197,0.943104,-0.506724,0.017598,0.0,0.00194737,-0.525116,-1.0,-0.951276,-0.036854,0.335447,1652.3,42.9,58.7,352.2,100.0,1.0
45830,287,164,3.395728,0.522484,-0.218581,0.0,3e-06,0.0018427,-0.110736,-0.901904,-0.08023,0.852062,0.426341,4183.7,56.5,51.7,574.5,100.0,1.0
45990,288,160,2.868311,0.321903,-0.103633,0.0,0.0,0.00179713,-0.12589,-1.0,-0.002267,0.850735,0.367104,3522.0,47.6,56.8,782.4,100.0,1.0
46150,289,160,7.057913,0.832568,-0.106893,0.002459,0.0,0.00193164,0.088095,-0.608147,0.357035,1.0,0.423786,5303.0,57.1,40.7,564.4,100.0,1.0
46317,290,167,-0.550215,0.268411,-0.36445,0.0,0.0,0.00181069,-0.333221,-1.0,-0.26624,0.36364,0.419356,3094.4,56.7,37.1,781.4,100.0,1.0
46476,291,159,0.737955,0.206633,-0.247851,0.0,0.0,0.00167447,-0.224616,-0.946206,-0.06285,0.589359,0.467172,4015.0,63.2,41.8,653.0,100.0,1.0
46636,292,160,6.59059,0.2,-0.380152,0.0,0.000857,0.00298661,-0.107674,-1.0,-0.448123,1.0,0.314309,3044.2,38.0,80.6,337.9,100.0,1.0
46797,293,161,-4.298994,0.858279,0.670604,0.020572,0.0,0.00202076,-0.704389,-1.0,-1.0,-0.485204,0.422836,1164.1,56.5,45.2,408.7,100.0,1.0
46959,294,162,4.083169,1.0,-0.300988,0.016677,0.0,0.00178277,-0.058685,-1.0,0.042902,1.0,0.314874,3348.0,40.3,54.1,504.6,100.0,1.0
47125,295,166,-2.847531,0.542917,0.783964,0.006819,1e-05,0.00215972,-0.519089,-1.0,-0.757241,-0.052484,0.374974,1853.0,48.9,54.6,393.4,100.0,1.0
47285,296,160,3.598011,1.0,-0.274612,0.000834,0.0,0.00207632,-0.129545,-1.0,0.191865,0.791404,0.378617,3627.5,50.6,40.4,463.8,100.0,1.0
