episode,timestep,ep_length,cum_reward,w_yield,w_neff,w_water,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,critic_loss,actor_loss
5142,821758,163,0.5032,0.1139,0.7702,0.1159,1.0,-0.4331,0.1871,11759.0,518.6,325.2,512.6,0.00012,
5143,821922,164,0.837,0.3919,0.4357,0.1724,0.9803,-0.6173,0.2646,11354.9,741.8,294.2,474.0,0.00013,
5144,822081,159,0.4176,0.0897,0.7315,0.1789,1.0,-0.5544,0.2276,11556.0,648.4,309.0,507.2,0.000139,-0.198353
5145,822243,162,1.1593,0.5896,0.0663,0.3441,0.8138,-0.603,0.3203,10720.5,675.1,271.9,683.8,9.4e-05,-0.20468
5146,822402,159,1.0471,0.3347,0.1269,0.5383,0.862,-0.6543,0.2705,10904.3,788.5,291.8,444.9,0.000109,
5147,822559,157,0.8665,0.2967,0.207,0.4962,0.6726,-0.614,0.2857,10182.7,659.6,285.7,430.0,0.000133,-0.196775
5148,822714,155,0.7691,0.5146,0.3345,0.1508,0.6167,-0.6543,0.245,9969.7,721.1,302.0,451.8,0.000114,
5149,822877,163,1.1751,1.0,0.0,0.0,0.5085,-0.7874,0.1941,9557.5,1123.7,322.4,562.5,0.000144,-0.212465
5150,823038,161,0.8126,0.1213,0.2934,0.5853,0.9154,-0.6519,0.3346,11107.5,797.7,266.1,502.8,0.000148,
5151,823195,157,1.0068,0.5241,0.3273,0.1486,0.9049,-0.5695,0.137,11067.5,642.7,345.2,696.9,0.000112,-0.22492
5152,823361,166,0.7746,0.0123,0.197,0.7907,0.069,-0.7201,0.3248,7882.8,704.0,270.1,709.6,8.7e-05,-0.21476
5153,823524,163,0.6489,0.1641,0.4508,0.3851,0.9468,-0.6013,0.1244,11227.4,703.9,350.2,651.8,0.00019,
5154,823688,164,1.1532,0.8998,0.0622,0.038,0.5383,-0.7448,0.3078,9670.8,947.4,276.9,557.5,0.000208,
5155,823843,155,0.6012,0.2837,0.652,0.0642,1.0,-0.5342,0.3063,12134.5,651.3,277.5,490.7,0.000108,-0.199439
5156,823997,154,0.3634,0.0383,0.5746,0.3871,0.4116,-0.6868,0.1488,9188.0,733.3,340.5,404.7,0.00014,-0.187127
5157,824158,161,0.4002,0.0801,0.6947,0.2252,1.0,-0.6096,0.2541,11858.6,759.5,298.4,569.6,8.5e-05,
5158,824318,160,1.1814,0.0,0.0,1.0,-0.2551,-0.7921,0.4571,6648.2,799.6,217.2,346.3,0.000149,
5159,824479,161,1.2021,0.515,0.0764,0.4086,0.9761,-0.5814,0.2126,11339.1,677.2,315.0,570.6,0.000103,-0.204912
5160,824638,159,1.6134,1.0,0.0,0.0,1.0,-0.631,0.2232,12535.1,849.3,310.7,790.3,0.000206,
5161,824798,160,1.1088,0.0,0.0,1.0,0.6606,-0.6525,0.4435,10136.9,729.3,222.6,675.4,0.000118,
5162,824954,156,0.8323,0.0,1.0,0.0,0.51,0.3577,0.2784,9563.1,176.1,288.6,427.3,0.000102,
5163,825113,159,0.907,0.5517,0.418,0.0303,0.921,-0.5554,0.2419,11129.2,625.8,303.2,742.4,0.000128,-0.21535
5164,825278,165,0.4196,0.2246,0.5535,0.2219,0.3284,-0.75,0.1141,8871.3,887.0,354.4,391.9,0.000111,
5165,825438,160,1.1591,0.0,0.0,1.0,0.2744,-0.7042,0.5417,8665.7,732.4,183.3,809.3,9.7e-05,
5166,825594,156,1.1213,0.5389,0.1702,0.2908,0.939,-0.6703,0.358,11197.7,849.0,256.8,453.2,0.000146,
5167,825747,153,0.6979,0.0182,0.322,0.6598,0.8777,-0.6178,0.2486,10964.1,717.2,300.6,344.5,0.000106,-0.194646
5168,825905,158,0.8919,0.4828,0.5034,0.0138,0.8431,-0.6246,0.1021,10832.1,721.3,359.1,292.5,0.000171,-0.205549
5169,826065,160,0.8451,0.2028,0.1403,0.6569,0.5869,-0.6337,0.2088,9856.0,672.6,316.5,676.2,9.8e-05,-0.208294
5170,826224,159,0.702,0.0661,0.342,0.5918,0.4495,-0.6658,0.3363,9332.5,698.2,265.5,469.0,0.000132,
5171,826387,163,1.7255,1.0,0.0,0.0,1.0,-0.6296,0.2085,12015.5,811.0,316.6,497.3,8.5e-05,-0.193981
5172,826543,156,1.2206,0.0,0.0,1.0,0.102,-0.7115,0.4886,8008.5,694.1,204.6,276.9,0.000158,-0.20588
5173,826700,157,0.7456,0.0,1.0,0.0,0.2974,0.3564,0.3889,8753.1,161.3,244.5,639.4,0.000153,
5174,826857,157,1.2003,0.4665,0.0749,0.4586,0.9499,-0.6153,0.3382,11239.1,730.4,264.7,733.5,7.4e-05,-0.242173
5175,827014,157,1.2847,0.7733,0.2134,0.0133,1.0,-0.6001,0.2001,11632.7,727.2,320.0,539.9,0.000131,
5176,827177,163,0.6138,0.1003,0.3646,0.5351,0.6326,-0.7483,0.3918,10030.3,996.4,243.3,674.3,9.8e-05,-0.226792
5177,827335,158,0.9175,0.2499,0.166,0.5841,0.9725,-0.6492,0.179,11325.1,807.1,328.4,627.1,0.000111,-0.193709
5178,827504,169,0.7206,0.2372,0.3329,0.4299,0.6902,-0.6067,0.1779,10249.6,651.6,328.8,693.6,0.000217,
5179,827667,163,1.3283,1.0,0.0,0.0,0.7121,-0.7749,0.2229,10333.2,1147.8,310.8,685.2,6.4e-05,-0.201052
5180,827831,164,1.082,0.0824,0.0888,0.8288,0.9615,-0.5766,0.3461,11283.5,666.3,261.6,403.1,0.000112,-0.225207
5181,827992,161,1.1407,0.0,0.0,1.0,0.6126,-0.6192,0.4178,9954.1,653.5,232.9,434.1,0.000329,
5182,828156,164,1.5996,1.0,0.0,0.0,0.992,-0.6849,0.24,11399.4,904.5,304.0,468.5,7.8e-05,
5183,828320,164,1.1394,0.6346,0.2779,0.0875,1.0,-0.5877,0.2175,13127.9,796.0,313.0,689.8,8.1e-05,
5184,828478,158,1.7733,1.0,0.0,0.0,1.0,-0.6461,0.2263,11477.9,810.8,309.5,304.5,0.000104,
5185,828644,166,1.451,1.0,0.0,0.0,0.7598,-0.6955,0.2883,10514.9,863.3,284.7,611.2,9.2e-05,
5186,828798,154,0.728,0.0426,0.2524,0.705,0.2287,-0.7022,0.29,8491.2,712.9,284.0,479.8,0.000113,
5187,828961,163,1.1983,0.6868,0.2418,0.0714,0.9795,-0.6209,0.3004,11352.0,748.6,279.8,484.3,7.4e-05,-0.221911
5188,829113,152,0.7936,0.2086,0.2315,0.5599,0.7697,-0.6145,0.2653,10552.6,684.4,293.9,534.6,8.5e-05,-0.212714
5189,829273,160,1.0786,0.5936,0.2976,0.1088,1.0,-0.6057,0.2659,12451.2,789.5,293.6,664.8,0.000141,-0.21911
5190,829441,168,0.8917,0.4813,0.1675,0.3512,0.5285,-0.6589,0.1426,9633.6,706.0,343.0,543.7,0.000113,-0.227911
5191,829602,161,1.5411,1.0,0.0,0.0,0.886,-0.6686,0.1123,10995.5,829.5,355.1,720.4,0.000111,
5192,829763,161,0.5116,0.0047,0.666,0.3293,0.9189,-0.5155,0.2311,11121.0,573.9,307.5,617.2,9.1e-05,-0.196815
5193,829923,160,1.0916,0.0,0.0,1.0,-0.2197,-0.7443,0.4679,6782.8,663.2,212.8,838.7,0.000117,-0.196188
5194,830080,157,0.5978,0.0,1.0,0.0,0.1769,0.1872,0.2957,8293.9,174.7,281.7,544.3,7.4e-05,
5195,830237,157,0.7137,0.0,1.0,0.0,0.1147,0.2527,0.343,8057.2,160.8,262.8,338.1,0.000121,-0.218727
5196,830393,156,0.6477,0.0,1.0,0.0,0.4764,0.1608,0.3907,9435.1,203.2,243.7,421.8,0.000172,-0.215525
5197,830558,165,1.1512,0.0,0.0,1.0,0.4146,-0.6906,0.5126,9199.8,743.4,195.0,613.4,0.000125,
5198,830723,165,0.3852,0.1084,0.7814,0.1102,0.8987,-0.507,0.2259,11044.1,560.0,309.6,641.9,0.000134,-0.21378
5199,830880,157,0.8727,0.3497,0.3169,0.3335,0.8637,-0.5901,0.2753,10910.5,665.4,289.9,438.5,9.8e-05,
5200,831042,162,1.0013,0.3939,0.2248,0.3813,1.0,-0.6197,0.2771,11916.1,783.3,289.2,611.4,0.000153,
5201,831199,157,0.8776,0.4434,0.1766,0.38,0.5477,-0.5883,0.2452,9706.8,589.4,301.9,580.2,0.000118,-0.228453
5202,831361,162,0.9983,0.0233,0.0866,0.8901,0.6725,-0.6747,0.4576,10182.3,782.6,217.0,660.8,8.7e-05,-0.221787
5203,831522,161,0.6715,0.1665,0.4492,0.3843,0.8507,-0.5947,0.2296,10861.3,670.0,308.2,530.9,0.000106,
5204,831691,169,0.8266,0.4565,0.4494,0.0941,0.9021,-0.5572,0.3013,11056.9,624.3,279.5,793.6,9.3e-05,-0.221085
5205,831849,158,0.3549,0.05,0.7941,0.1559,0.8047,-0.5159,0.4676,10686.1,551.9,213.0,515.6,0.000212,-0.215692
5206,832008,159,0.5941,0.2895,0.5526,0.1579,0.9334,-0.6159,0.4474,11176.4,727.5,221.1,985.8,9.4e-05,
5207,832166,158,0.5807,0.0805,0.4225,0.4969,0.9724,-0.6424,0.2918,11324.7,791.7,283.3,643.0,0.000215,
5208,832324,158,1.0171,0.4256,0.4091,0.1652,1.0,-0.4461,0.1604,12405.6,559.9,335.8,392.3,0.00017,
5209,832488,164,0.7119,0.0941,0.38,0.526,0.7388,-0.649,0.4052,10434.7,743.2,237.9,545.5,0.000153,
5210,832647,159,1.4875,0.8194,0.1084,0.0723,1.0,-0.6338,0.1811,12430.0,848.6,327.5,440.5,0.000226,-0.221288
5211,832802,155,0.5278,0.0,1.0,0.0,0.1996,0.1454,0.2849,8380.5,182.9,286.0,607.0,0.000188,
5212,832964,162,1.2711,0.8513,0.0953,0.0535,0.8155,-0.6848,0.2345,10727.2,850.9,306.2,606.0,0.000139,
5213,833127,163,0.4583,0.1091,0.7073,0.1836,0.8869,-0.5659,0.3413,10999.1,633.4,263.5,476.5,0.000137,-0.227469
5214,833284,157,0.6761,0.155,0.4306,0.4144,0.7563,-0.5868,0.3454,10501.5,635.3,261.8,368.9,0.00012,
5215,833442,158,0.5076,0.1356,0.7046,0.1597,0.8343,-0.4513,0.4017,10798.7,492.0,239.3,512.6,0.000221,
5216,833601,159,0.3714,0.184,0.7413,0.0747,0.7619,-0.5685,0.1179,10522.8,609.7,352.8,803.1,0.00011,-0.210217
5217,833763,162,0.5912,0.1584,0.5314,0.3103,0.9397,-0.5654,0.2246,11200.3,644.3,310.1,661.6,0.000171,-0.222444
5218,833925,162,0.6973,0.3025,0.5564,0.1411,1.0,-0.5232,0.1665,11632.2,610.0,333.4,890.7,0.000124,-0.209531
5219,834086,161,1.6391,1.0,0.0,0.0,1.0,-0.6497,0.0984,12193.2,870.3,360.6,493.1,0.000199,
5220,834249,163,1.1677,0.3729,0.0214,0.6057,1.0,-0.6324,0.2356,11787.2,801.5,305.7,683.9,0.000135,-0.197728
5221,834407,158,1.1181,0.6982,0.1637,0.1381,0.8334,-0.6142,0.3764,10795.2,699.6,249.5,758.5,0.000184,-0.208831
5222,834567,160,0.5034,0.1362,0.6367,0.2271,1.0,-0.5222,0.3941,12267.6,641.9,242.4,515.9,0.000135,-0.222615
5223,834723,156,0.6232,0.0,1.0,0.0,0.308,0.1951,0.2586,8793.4,183.9,296.5,354.7,0.000143,-0.213537
5224,834884,161,0.7182,0.0,1.0,0.0,0.6219,0.2828,0.177,9989.5,194.7,329.2,522.4,0.000107,
5225,835036,152,1.2343,0.893,0.0486,0.0585,0.6768,-0.6354,0.3423,10198.7,699.4,263.1,402.4,0.000144,
5226,835205,169,0.5204,0.0,1.0,0.0,0.2157,0.1219,0.5029,8441.8,188.1,198.9,838.9,8.3e-05,-0.207155
5227,835358,153,0.9062,0.0831,0.0998,0.8171,-0.0537,-0.67,0.4207,7415.5,561.8,231.7,526.1,9e-05,
5228,835519,161,0.9268,0.4674,0.4175,0.1151,1.0,-0.5701,0.2388,11639.6,676.8,304.5,552.1,0.000112,-0.210711
5229,835676,157,0.7929,0.0499,0.2442,0.7058,0.7949,-0.6376,0.4558,10648.6,734.6,217.7,898.1,0.000225,
5230,835836,160,0.6708,0.2136,0.3358,0.4506,0.3163,-0.7058,0.2727,8825.2,749.9,290.9,363.1,0.000111,
5231,835994,158,0.7333,0.363,0.5974,0.0396,0.9418,-0.5933,0.2259,11208.1,689.0,309.7,430.6,9.6e-05,
5232,836150,156,0.7779,0.2219,0.3946,0.3836,0.9853,-0.5216,0.4502,11374.2,594.3,219.9,662.4,7.6e-05,
5233,836315,165,0.4219,0.0454,0.5968,0.3578,0.7174,-0.5894,0.1516,10353.4,630.4,339.3,489.8,0.000108,-0.211135
5234,836478,163,0.5018,0.1717,0.6796,0.1487,0.9922,-0.6008,0.3235,11400.2,713.9,270.6,530.9,0.000111,
5235,836646,168,0.4943,0.291,0.6381,0.0709,0.5417,-0.6384,0.2486,9684.0,669.6,300.6,581.5,0.000102,
5236,836810,164,1.7069,1.0,0.0,0.0,1.0,-0.694,0.1294,11495.1,939.3,348.2,458.3,0.000129,
5237,836965,155,1.2157,0.5486,0.1109,0.3405,1.0,-0.5909,0.2706,11736.1,717.3,291.8,787.6,0.000148,-0.226989
5238,837125,160,0.729,0.3061,0.5285,0.1654,1.0,-0.5278,0.3677,11823.9,626.0,252.9,933.6,0.000129,-0.226675
5239,837286,161,0.5397,0.3199,0.6757,0.0044,0.9756,-0.6134,0.458,11337.1,733.2,216.8,535.7,0.000131,
5240,837447,161,0.6071,0.0258,0.8741,0.1001,0.6992,0.0621,0.3293,10284.0,242.1,268.3,652.8,0.00017,-0.20247
5241,837609,162,1.1665,0.5118,0.1039,0.3843,1.0,-0.5928,0.155,11697.6,718.2,338.0,640.6,0.000134,-0.249398
5242,837773,164,1.0771,0.3385,0.1159,0.5457,0.9304,-0.6244,0.2766,11165.0,743.1,289.3,708.6,0.000194,-0.217783
5243,837937,164,0.8188,0.3545,0.3766,0.269,0.9382,-0.6336,0.1928,11194.6,763.8,322.9,751.8,0.000141,-0.205745
5244,838099,162,1.1503,0.0,0.0,1.0,0.5753,-0.6609,0.3765,9811.7,723.5,249.4,355.3,0.000122,-0.212586
5245,838249,150,0.9675,0.536,0.3931,0.0709,0.8112,-0.6088,0.1425,10710.6,684.5,343.0,271.3,0.000117,-0.215443
5246,838411,162,0.7892,0.3523,0.5783,0.0695,1.0,-0.5581,0.1934,11659.5,659.7,322.6,464.5,0.000125,-0.212088
5247,838578,167,0.8999,0.3961,0.0652,0.5387,0.3792,-0.6524,0.3619,9064.6,652.0,255.2,944.0,0.00012,
5248,838739,161,1.0956,0.4781,0.2271,0.2948,1.0,-0.5537,0.3724,12434.4,696.5,251.0,874.4,0.000116,-0.208955
5249,838896,157,0.8818,0.2576,0.1551,0.5873,0.5439,-0.637,0.3375,9692.4,667.5,265.0,406.2,0.000331,
5250,839058,162,0.3589,0.0332,0.673,0.2938,0.9545,-0.6373,0.3261,11256.7,775.9,269.6,552.1,0.000208,
5251,839219,161,0.7554,0.0,1.0,0.0,0.6016,0.3679,0.2437,9912.0,181.1,302.5,594.9,0.000103,-0.226795
5252,839377,158,0.9878,0.7023,0.1392,0.1585,0.5092,-0.6445,0.1957,9560.1,672.3,321.7,423.8,7.2e-05,-0.223646
5253,839537,160,0.6537,0.2034,0.323,0.4736,0.5052,-0.6658,0.0375,9544.7,714.0,385.0,538.1,0.000155,-0.218831
5254,839695,158,0.322,0.0889,0.7662,0.1449,0.8239,-0.5866,0.4566,10759.2,650.6,217.3,686.5,0.000223,-0.237901
5255,839853,158,0.8054,0.0,1.0,0.0,0.4626,0.3402,0.1709,9382.4,175.0,331.6,431.8,0.000127,-0.22621
5256,840004,151,0.6056,0.4647,0.3595,0.1758,0.4478,-0.6489,0.1566,9326.1,664.0,337.4,723.9,8.5e-05,
5257,840169,165,0.5609,0.0332,0.5617,0.405,0.8801,-0.5655,0.2914,10973.3,631.3,283.4,437.4,0.000145,-0.225218
5258,840327,158,1.0402,0.3774,0.2228,0.3998,0.9725,-0.6649,0.3571,11325.3,845.0,257.1,450.8,9.5e-05,-0.198228
5259,840492,165,1.0271,0.0,0.0,1.0,-0.0298,-0.7892,0.3702,7506.3,890.1,251.9,524.5,0.000138,
5260,840649,157,1.04,0.335,0.0216,0.6434,0.7397,-0.5915,0.1558,10438.4,638.8,337.7,441.0,0.000268,-0.21494
5261,840804,155,1.0508,0.0,0.0,1.0,-0.0211,-0.7137,0.4705,7539.8,658.3,211.8,614.3,0.000136,
5262,840963,159,0.4597,0.0157,0.7845,0.1998,0.9665,-0.3974,0.4021,11302.4,468.9,239.1,759.7,8.5e-05,-0.22462
5263,841124,161,0.5406,0.0878,0.5077,0.4045,0.5321,-0.6595,0.3336,9647.2,708.2,266.6,469.1,0.00012,
5264,841286,162,1.0236,0.0,0.0,1.0,0.2387,-0.7199,0.387,8529.5,761.2,245.2,598.4,0.000159,
5265,841445,159,1.2135,0.6817,0.0337,0.2846,0.8724,-0.6721,0.3187,10943.9,834.3,272.5,1093.7,0.000115,-0.229355
5266,841608,163,1.6496,1.0,0.0,0.0,1.0,-0.6162,0.1999,12745.8,830.2,320.0,617.6,0.000102,
5267,841758,150,1.4211,0.8429,0.0691,0.088,1.0,-0.6097,0.2587,11749.6,752.7,296.5,427.0,0.000116,
5268,841919,161,1.1317,0.4138,0.1869,0.3993,0.9035,-0.6116,0.1106,11062.2,712.0,355.8,277.3,0.000121,-0.232507
5269,842086,167,0.6058,0.1384,0.5118,0.3497,0.9515,-0.6339,0.3025,11245.3,767.9,279.0,595.1,0.000134,
5270,842243,157,0.5787,0.0648,0.8923,0.0428,0.6442,0.1576,0.3367,10074.5,217.6,265.3,834.8,9.9e-05,-0.233725
5271,842399,156,0.7672,0.0,1.0,0.0,0.338,0.3387,0.3126,8907.8,166.3,274.9,461.5,0.000119,-0.236579
5272,842557,158,0.7243,0.2541,0.4689,0.277,0.7693,-0.6264,0.2714,10550.9,706.0,291.5,436.8,0.000114,-0.228072
5273,842720,163,0.8769,0.6899,0.1836,0.1265,0.4704,-0.6604,0.2763,9412.2,693.0,289.5,529.6,8e-05,
5274,842879,159,0.9224,0.168,0.147,0.685,1.0,-0.542,0.2264,12032.0,656.8,309.4,491.4,0.000128,-0.21212
5275,843038,159,0.7122,0.2735,0.5102,0.2164,0.9985,-0.571,0.2813,11424.2,665.7,287.5,570.9,8.8e-05,
5276,843197,159,1.1529,0.7448,0.0812,0.1741,0.7484,-0.6154,0.2404,10471.5,680.7,303.8,596.7,0.000138,-0.230337
5277,843358,161,0.7088,0.3224,0.4074,0.2702,0.9064,-0.6329,0.2628,11073.4,754.1,294.9,780.4,9.3e-05,
5278,843518,160,0.9771,0.3906,0.246,0.3634,0.9322,-0.6369,0.1104,11171.8,769.3,355.9,490.6,0.000106,
5279,843676,158,0.6537,0.343,0.6411,0.0159,1.0,-0.5806,0.2067,12669.2,755.2,317.3,700.4,0.000112,
5280,843838,162,0.9105,0.3001,0.0592,0.6408,0.6117,-0.6396,0.2108,9950.7,690.3,315.7,817.1,9.5e-05,
5281,844004,166,0.8045,0.5394,0.3327,0.1279,0.674,-0.6185,0.3909,10188.1,667.6,243.6,692.5,8.5e-05,
5282,844163,159,1.1898,0.3614,0.0109,0.6277,0.9866,-0.684,0.2761,11379.0,900.1,289.6,674.0,0.000185,-0.213251
5283,844320,157,1.1708,0.5636,0.1068,0.3296,0.9085,-0.5825,0.2799,11081.4,663.6,288.0,646.4,0.000128,
5284,844479,159,1.2332,0.0,0.0,1.0,0.2562,-0.7251,0.4898,8596.2,781.7,204.1,296.3,0.000187,-0.22534
5285,844640,161,1.5168,0.8262,0.0343,0.1395,1.0,-0.6123,0.2229,12882.6,830.6,310.8,459.6,0.000103,
5286,844799,159,1.2583,0.5534,0.0857,0.3609,1.0,-0.5425,0.2809,12768.1,697.7,287.6,508.6,8.5e-05,-0.220782
5287,844961,162,0.6797,0.3968,0.3077,0.2955,0.2906,-0.6883,0.1859,8727.2,700.0,325.6,545.3,9e-05,-0.229992
5288,845127,166,0.8837,0.3807,0.3449,0.2743,0.8385,-0.6366,0.3535,10814.7,744.0,258.6,655.9,0.0001,-0.223846
5289,845287,160,0.8512,0.3183,0.2621,0.4195,0.9802,-0.5722,0.2541,11354.5,663.5,298.4,707.5,0.000126,-0.236452
5290,845448,161,1.0832,0.5578,0.3033,0.1389,1.0,-0.543,0.24,11652.4,637.4,304.0,350.7,0.000189,
5291,845612,164,0.7805,0.4227,0.5431,0.0343,1.0,-0.5585,0.3468,11788.8,667.6,261.3,567.6,9.4e-05,
5292,845778,166,0.8563,0.4256,0.3224,0.252,0.8047,-0.6515,0.3361,10686.1,766.5,265.6,733.7,9.1e-05,
5293,845935,157,0.9695,0.5555,0.2082,0.2363,0.7037,-0.5934,0.2038,10301.1,633.3,318.5,732.7,0.000209,-0.207381
5294,846090,155,0.5551,0.2534,0.5993,0.1473,0.7878,-0.5932,0.1877,10621.5,652.8,324.9,397.4,0.000109,
5295,846252,162,1.5312,1.0,0.0,0.0,0.951,-0.668,0.1953,11243.2,846.5,321.9,1140.1,0.000103,
5296,846414,162,1.0584,0.4327,0.2555,0.3118,1.0,-0.5303,0.2986,11998.4,638.6,280.6,637.7,0.000104,
5297,846576,162,1.3616,0.7572,0.2275,0.0153,0.9968,-0.6608,0.0189,11417.7,841.6,392.4,430.3,8.1e-05,
5298,846740,164,0.2955,0.1653,0.6728,0.1619,0.5664,-0.667,0.2749,9778.2,734.2,290.0,641.8,0.000279,
5299,846901,161,1.2137,1.0,0.0,0.0,0.6277,-0.6604,0.3118,10011.6,737.0,275.3,574.5,0.000114,-0.213822
5300,847062,161,0.5057,0.1309,0.8173,0.0518,0.8063,-0.4129,0.243,10692.0,455.3,302.8,327.3,0.000334,
5301,847225,163,0.7319,0.1465,0.447,0.4064,0.8754,-0.621,0.1323,10955.4,722.6,347.1,316.2,0.000103,-0.226569
5302,847385,160,1.2663,1.0,0.0,0.0,0.6536,-0.6558,0.1596,10110.4,734.4,336.2,636.7,0.000158,-0.238392
5303,847549,164,1.1125,0.0,0.0,1.0,0.4364,-0.6591,0.4241,9282.6,680.8,230.4,643.7,0.000126,-0.232432
5304,847609,60,-0.8936,1.0,0.0,0.0,-1.0,-1.0,0.8269,0.0,338.1,69.2,166.2,0.000133,-0.251168
5305,847772,163,0.5299,0.0192,0.8855,0.0952,0.4364,0.0747,0.3533,9282.8,215.9,258.7,502.3,0.000233,
5306,847936,164,0.7196,0.4099,0.4664,0.1237,0.7155,-0.6165,0.2513,10346.2,674.4,299.5,406.3,0.000137,
5307,848095,159,0.9177,0.1236,0.0552,0.8212,-0.1158,-0.7223,0.4292,7178.7,646.3,228.3,546.3,0.000115,-0.230779
5308,848256,161,0.6564,0.1325,0.311,0.5565,0.6935,-0.5942,0.1264,10262.1,632.2,349.4,523.4,0.000226,
5309,848420,164,0.9171,0.5883,0.2201,0.1916,0.666,-0.6692,0.3317,10157.6,767.6,267.3,593.6,0.000183,
5310,848582,162,0.4454,0.0403,0.5819,0.3777,0.6144,-0.6393,0.2952,9960.8,690.3,281.9,586.0,0.000158,
5311,848738,156,0.628,0.1272,0.5154,0.3573,1.0,-0.5532,0.2879,11894.4,665.5,284.8,347.7,0.000114,
5312,848898,160,0.6186,0.064,0.3612,0.5748,0.9774,-0.5555,0.3186,11343.7,638.0,272.5,733.6,0.000158,
5313,849064,166,1.0322,0.3959,0.2383,0.3658,1.0,-0.5374,0.1843,11730.9,633.9,326.3,559.0,7e-05,
5314,849220,156,1.1637,0.5813,0.1038,0.3149,0.8748,-0.6188,0.2075,10952.9,718.3,317.0,404.5,0.00015,
5315,849379,159,0.6014,0.1087,0.4808,0.4106,1.0,-0.5085,0.1913,12044.9,612.7,323.5,615.7,9.1e-05,-0.234357
5316,849539,160,1.2514,0.6441,0.0505,0.3053,0.8435,-0.6054,0.1961,10833.6,686.4,321.5,461.6,0.000102,-0.212735
5317,849697,158,1.652,1.0,0.0,0.0,0.9678,-0.6708,0.1768,11307.5,858.8,329.3,355.4,0.000148,-0.247016
5318,849852,155,0.9136,0.2204,0.1726,0.6069,0.6993,-0.5402,0.3041,10284.2,559.2,278.4,547.9,0.000115,
5319,850015,163,1.2565,0.3585,0.0112,0.6303,0.8863,-0.6048,0.2226,10996.9,695.7,310.9,290.1,0.000108,-0.208865
5320,850175,160,0.6037,0.0,1.0,0.0,0.0725,0.1693,0.149,7896.2,168.8,340.4,418.4,0.00015,-0.234623
5321,850336,161,0.7151,0.22,0.5627,0.2173,0.9547,-0.5002,0.2082,11257.4,563.1,316.7,585.0,0.000103,
5322,850498,162,0.8817,0.3318,0.3034,0.3648,1.0,-0.6501,0.1963,11473.5,819.7,321.5,442.3,0.00012,
5323,850656,158,0.6426,0.0636,0.9207,0.0158,0.4179,0.1549,0.1759,9212.1,199.4,329.6,454.9,8.4e-05,
5324,850818,162,0.8313,0.0,1.0,0.0,0.6024,0.4064,0.2933,9915.2,176.3,282.7,758.6,0.000146,
5325,850972,154,0.389,0.169,0.738,0.093,0.3822,-0.5513,0.2672,9076.2,505.7,293.1,316.9,0.000125,
5326,851130,158,0.738,0.3441,0.3864,0.2694,0.7538,-0.656,0.2415,10491.9,762.6,303.4,624.6,9.9e-05,
5327,851286,156,1.0613,0.1216,0.0269,0.8514,0.4085,-0.6655,0.3928,9176.3,685.9,242.9,484.8,0.00011,
5328,851445,159,0.9508,0.5357,0.3955,0.0688,0.7372,-0.6332,0.1351,10428.6,710.8,346.0,413.3,0.000192,-0.2203
5329,851610,165,1.255,0.7671,0.2081,0.0249,1.0,-0.5874,0.432,12823.9,777.0,227.2,703.9,0.000137,
5330,851766,156,0.5471,0.3808,0.6083,0.0109,0.6246,-0.6093,0.3883,9999.7,639.8,244.7,509.0,0.000148,
5331,851926,160,0.8499,0.4209,0.4788,0.1003,1.0,-0.4695,0.3587,12746.4,600.7,256.5,860.1,0.000113,
5332,852086,160,0.7662,0.2578,0.5576,0.1847,1.0,-0.5487,0.2335,11650.2,645.3,306.6,438.5,7.7e-05,
5333,852245,159,1.6705,0.8574,0.0552,0.0874,1.0,-0.5716,0.1767,11779.2,687.4,329.3,422.3,0.000131,-0.224062
5334,852404,159,0.8785,0.411,0.4537,0.1352,1.0,-0.5599,0.1448,12489.4,709.5,342.1,720.8,9.1e-05,
5335,852569,165,0.7193,0.3451,0.3999,0.255,0.8307,-0.6751,0.1786,10785.0,829.8,328.6,427.2,7.8e-05,-0.236671
5336,852727,158,0.6957,0.2551,0.3492,0.3957,0.717,-0.5916,0.317,10351.7,633.6,273.2,714.8,0.000101,-0.212455
5337,852885,158,0.9772,0.6221,0.3382,0.0396,0.7641,-0.518,0.3078,10531.4,546.3,276.9,631.1,0.000125,-0.209693
5338,853038,153,1.0717,0.0,0.0,1.0,-0.0101,-0.6516,0.4333,7581.6,544.0,226.7,595.0,0.000148,
5339,853195,157,1.066,0.5301,0.1968,0.2731,1.0,-0.552,0.3553,11632.4,649.2,257.9,803.6,0.000105,-0.238273
5340,853353,158,0.7428,0.5167,0.4761,0.0072,0.5865,-0.6043,0.1086,9854.7,622.6,356.6,317.5,0.000125,-0.241435
5341,853513,160,1.2024,0.4788,0.0335,0.4877,1.0,-0.6152,0.3254,11868.5,771.0,269.8,654.5,0.000118,-0.217673
5342,853668,155,0.3142,0.0098,0.7288,0.2614,0.5511,-0.5891,0.1734,9719.7,591.4,330.7,555.8,0.000106,
5343,853827,159,0.8681,0.297,0.3932,0.3099,1.0,-0.5063,0.4572,12499.5,633.0,217.1,469.2,0.000337,-0.214934
5344,853986,159,1.5519,1.0,0.0,0.0,1.0,-0.6422,0.3386,11654.7,814.2,264.6,579.7,7.7e-05,
