episode,timestep,ep_length,cum_reward,w_yield,w_neff,w_water,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,critic_loss,actor_loss
2966,473770,161,-0.086,0.0794,0.6174,0.3032,0.7263,-0.7986,-0.4825,10387.3,1289.7,593.0,416.3,0.000113,
2967,473930,160,0.1537,0.0211,0.4319,0.5469,0.7429,-0.8866,-0.0856,10450.6,2303.1,434.2,603.3,0.000111,
2968,474089,159,0.3654,0.3117,0.5844,0.104,1.0,-0.7941,-0.5807,11833.0,1436.7,632.3,677.6,0.000118,-0.035253
2969,474245,156,0.6553,0.3855,0.1011,0.5134,0.9423,-0.8689,-0.2792,11210.3,2138.1,511.7,843.0,0.000156,-0.041265
2970,474405,160,0.8494,0.0461,0.0681,0.8858,0.5201,-0.9031,0.2581,9601.5,2478.3,296.8,664.8,0.000143,-0.039829
2971,474568,163,0.5158,0.7083,0.1103,0.1814,0.3079,-0.9224,-0.4069,8793.1,2833.1,562.8,611.0,0.000116,
2972,474726,158,0.8376,0.0953,0.1689,0.7359,0.7282,-0.8902,0.2186,10394.3,2366.7,312.6,346.3,6.2e-05,
2973,474889,163,0.2246,0.2265,0.7613,0.0122,0.8846,-0.6673,-0.4124,10990.2,825.9,565.0,502.0,0.00015,-0.039025
2974,475039,150,0.725,0.6826,0.2082,0.1092,0.5509,-0.9098,-0.2684,9719.1,2692.6,507.4,836.0,9.5e-05,-0.056054
2975,475200,161,0.7372,0.1847,0.142,0.6733,0.9077,-0.8904,0.0515,11078.2,2527.4,379.4,791.3,6.8e-05,
2976,475366,166,0.7127,0.0722,0.2128,0.7149,0.9035,-0.8774,0.3394,11062.3,2256.1,264.3,909.6,7.3e-05,
2977,475530,164,0.6655,0.4263,0.2493,0.3244,1.0,-0.8956,-0.5784,11522.6,2758.7,631.4,394.0,8.8e-05,
2978,475693,163,0.7408,0.5471,0.264,0.1889,1.0,-0.9116,-0.2145,11499.8,3251.4,485.8,866.6,8.2e-05,-0.048145
2979,475851,158,0.8026,0.0007,0.1841,0.8152,-0.0338,-0.9279,0.3232,7491.1,2595.9,270.7,338.7,0.000111,-0.057375
2980,476005,154,0.7263,0.4489,0.1198,0.4312,0.7062,-0.905,-0.0465,10310.5,2713.3,418.6,555.7,0.000187,-0.042006
2981,476153,148,0.7072,0.5438,0.0434,0.4128,0.6237,-0.8949,-0.2756,9996.2,2377.8,510.2,581.0,0.00014,-0.067711
2982,476313,160,0.7549,0.3857,0.1469,0.4674,0.9686,-0.8806,-0.1697,11310.5,2367.9,467.9,465.3,0.000135,-0.038887
2983,476482,169,0.4665,0.2773,0.1135,0.6092,0.6625,-0.9189,-0.2062,10144.2,3127.8,482.5,833.1,0.00013,
2984,476640,158,0.4369,0.3654,0.3094,0.3252,0.879,-0.8861,-0.537,10969.0,2407.0,614.8,376.3,0.00015,
2985,476805,165,1.125,0.6959,0.0248,0.2793,1.0,-0.8821,-0.3722,12145.4,2575.3,548.9,574.7,8.6e-05,-0.017001
2986,476965,160,0.2784,0.22,0.3679,0.4121,0.8183,-0.8229,-0.4075,10737.6,1516.0,563.0,555.9,0.000123,-0.058524
2987,477138,173,0.9697,0.1138,0.1338,0.7524,0.6401,-0.9136,0.3281,10058.8,2910.2,268.8,515.7,9.4e-05,
2988,477302,164,0.1066,0.0502,0.4789,0.471,0.9138,-0.8533,-0.2829,11101.6,1891.8,513.2,359.6,0.0002,
2989,477456,154,0.186,0.1543,0.4715,0.3742,0.8442,-0.8499,-0.3589,10836.4,1804.5,543.6,332.1,6.8e-05,
2990,477616,160,0.5621,0.4756,0.3996,0.1248,0.8738,-0.8789,-0.4459,10949.2,2259.9,578.4,572.0,8.1e-05,
2991,477776,160,0.8225,0.6986,0.2074,0.094,0.734,-0.9043,-0.344,10416.7,2720.2,537.6,749.2,0.0004,
2992,477939,163,0.4237,0.1662,0.3425,0.4913,1.0,-0.87,-0.1098,12230.7,2351.9,443.9,417.2,7.7e-05,-0.060881
2993,478099,160,0.1651,0.2692,0.6434,0.0873,0.8406,-0.804,-0.4726,10822.5,1380.3,589.0,813.8,9.6e-05,-0.093656
2994,478253,154,0.3633,0.3409,0.5302,0.1288,0.9725,-0.8313,-0.4246,11325.3,1678.1,569.8,334.2,8.6e-05,-0.053339
2995,478411,158,0.688,0.5505,0.0446,0.4049,0.5386,-0.9093,-0.2962,9671.9,2665.1,518.5,539.5,8.7e-05,-0.047313
2996,478572,161,0.0223,0.1046,0.5993,0.2961,0.7617,-0.8493,-0.2676,10522.0,1745.4,507.0,672.3,0.000278,
2997,478738,166,0.6579,0.4984,0.0245,0.4772,0.7912,-0.9049,-0.4461,10634.4,2795.8,578.4,623.6,9.8e-05,
2998,478898,160,0.5639,0.2668,0.259,0.4742,0.6832,-0.9,-0.0132,10223.1,2556.9,405.3,328.3,0.000135,
2999,479053,155,0.1768,0.2418,0.5711,0.1871,0.6759,-0.8603,-0.1803,10195.2,1824.3,472.1,468.7,0.0001,-0.048277
3000,479212,159,0.0501,0.0855,0.6968,0.2177,1.0,-0.7428,-0.4062,12221.6,1187.9,562.5,427.7,8.8e-05,
3001,479377,165,-0.0141,0.1289,0.6207,0.2503,0.4981,-0.8333,-0.3385,9517.9,1427.4,535.4,643.8,5.8e-05,-0.039195
3002,479541,164,0.8943,0.672,0.1286,0.1995,0.7281,-0.9286,-0.1155,10394.2,3641.5,446.2,865.5,9e-05,-0.041695
3003,479710,169,-0.042,0.0503,0.7208,0.2289,1.0,-0.7507,-0.3294,12372.5,1240.8,531.8,882.2,0.000187,
3004,479867,157,0.0386,0.1198,0.4933,0.3869,0.5831,-0.8613,-0.3627,9841.6,1773.9,545.1,485.7,7.2e-05,-0.045151
3005,480031,164,0.1115,0.1361,0.5984,0.2655,1.0,-0.8086,-0.3015,11794.2,1540.8,520.6,723.5,0.000107,-0.046831
3006,480185,154,0.8241,0.5139,0.0847,0.4015,1.0,-0.8442,-0.4238,12388.8,1987.8,569.5,292.9,0.000117,-0.043724
3007,480344,159,0.655,0.4625,0.4204,0.1171,0.9438,-0.8855,-0.2094,11215.8,2448.3,483.8,568.9,9e-05,
3008,480502,158,0.5313,0.4614,0.1943,0.3443,0.5243,-0.8575,-0.3781,9617.5,1687.4,551.2,346.7,0.000152,
3009,480659,157,0.8598,0.2769,0.0024,0.7207,0.2635,-0.9274,0.2507,8623.7,2968.3,299.7,575.1,0.000114,-0.021972
3010,480817,158,0.3418,0.1371,0.3744,0.4885,1.0,-0.8353,-0.1795,12030.1,1826.3,471.8,584.3,8.4e-05,-0.024905
3011,480982,165,0.6421,0.527,0.2569,0.2162,0.8117,-0.8347,-0.3655,10712.7,1620.2,546.2,627.8,0.000195,
3012,481147,165,0.8767,0.0626,0.15,0.7874,0.6258,-0.8789,0.3459,10004.3,2065.2,261.6,607.8,0.000117,-0.053965
3013,481307,160,1.307,0.8697,0.0472,0.083,0.8875,-0.8979,-0.36,11001.5,2694.9,544.0,340.4,8.7e-05,-0.019366
3014,481463,156,0.548,0.1552,0.2255,0.6193,0.9911,-0.8554,-0.0856,11396.1,1970.5,434.2,512.8,8.2e-05,-0.086113
3015,481617,154,0.2659,0.1618,0.4252,0.4129,1.0,-0.8509,-0.1642,12011.7,2014.6,465.7,746.6,9.5e-05,-0.053317
3016,481772,155,0.2807,0.3252,0.3898,0.285,0.2945,-0.8847,-0.2355,8741.9,1895.0,494.2,321.2,8e-05,
3017,481933,161,0.6896,0.3577,0.1975,0.4448,1.0,-0.8878,-0.2159,12323.8,2746.0,486.4,513.5,0.000126,-0.068427
3018,482090,157,0.1756,0.1325,0.4375,0.43,0.7192,-0.8396,-0.1744,10360.3,1614.6,469.8,537.6,9.8e-05,
3019,482256,166,0.5765,0.34,0.1359,0.5241,0.7378,-0.903,-0.2349,10430.9,2687.6,494.0,513.8,6.5e-05,
3020,482415,159,0.4078,0.1173,0.8325,0.0502,1.0,-0.3603,-0.2163,11876.5,464.2,486.5,346.0,0.000122,-0.032961
3021,482572,157,0.4236,0.2167,0.3042,0.479,1.0,-0.8289,-0.3712,12247.9,1789.2,548.5,386.6,0.000118,
3022,482730,158,0.0073,0.058,0.5924,0.3496,1.0,-0.8536,-0.3159,12053.9,2059.0,526.4,571.9,0.000138,
3023,482889,159,0.7656,0.4236,0.138,0.4384,1.0,-0.8867,-0.2969,11577.7,2554.2,518.8,447.5,8e-05,-0.058683
3024,483046,157,0.6305,0.2135,0.1108,0.6756,0.3412,-0.907,0.0986,8919.8,2397.3,360.6,455.6,0.000125,
3025,483204,158,0.8471,0.028,0.0357,0.9363,-0.2785,-0.9482,0.1808,6558.9,3164.9,327.7,268.5,0.000143,
3026,483364,160,0.7108,0.5198,0.31,0.1702,0.8947,-0.8945,-0.1681,11028.9,2613.9,467.2,531.9,6.3e-05,
3027,483522,158,0.6774,0.5299,0.4275,0.0426,0.9844,-0.8746,-0.376,11370.8,2266.5,550.4,548.4,0.000122,
3028,483682,160,0.3145,0.1859,0.2865,0.5276,0.8648,-0.8719,-0.3804,10914.8,2130.3,552.2,556.6,7.3e-05,
3029,483838,156,0.7445,0.5764,0.4158,0.0078,0.9845,-0.8856,-0.168,11370.9,2485.0,467.2,456.3,8.9e-05,
3030,483997,159,1.0884,0.23,0.0033,0.7667,0.4683,-0.9257,0.2792,9404.3,3166.0,288.3,305.0,0.000109,-0.001799
3031,484156,159,0.7386,0.4367,0.1227,0.4406,1.0,-0.879,-0.2482,11946.0,2468.0,499.3,756.2,0.000166,
3032,484322,166,0.3844,0.2474,0.3819,0.3707,0.7708,-0.8967,-0.1177,10556.6,2555.4,447.1,583.7,0.000103,
3033,484482,160,0.4464,0.2265,0.2167,0.5568,0.6208,-0.9016,-0.1772,9985.2,2535.9,470.9,462.9,9.1e-05,
3034,484640,158,0.3549,0.3508,0.4662,0.183,0.8116,-0.9064,-0.15,10712.3,2862.2,460.0,646.9,8.9e-05,
3035,484796,156,0.2044,0.0255,0.4326,0.5419,0.9216,-0.8567,-0.0699,11131.4,1942.0,428.0,504.1,0.000129,
3036,484950,154,0.7542,0.1576,0.1383,0.7041,0.9321,-0.8979,0.2079,11171.2,2734.2,316.8,370.3,0.000112,
3037,485110,160,0.4593,0.1062,0.8324,0.0614,0.9967,-0.3439,-0.1406,11417.5,435.1,456.2,560.3,0.000112,
3038,485269,159,0.1656,0.2822,0.5005,0.2173,0.3823,-0.8608,-0.3477,9076.4,1630.4,539.1,583.5,0.00015,-0.068228
3039,485434,165,1.2324,0.8813,0.1067,0.012,0.7566,-0.9091,-0.5426,10502.8,2889.5,617.1,441.1,6.2e-05,
3040,485592,158,0.9382,0.0669,0.1775,0.7556,0.6309,-0.9016,0.3694,10023.9,2546.9,252.3,337.5,6.4e-05,
3041,485753,161,1.036,0.6226,0.1564,0.221,1.0,-0.8295,-0.1439,11875.0,1740.9,457.6,350.4,0.000107,-0.015346
3042,485912,159,1.0707,0.2329,0.0398,0.7273,0.999,-0.8908,0.3219,11426.1,2615.9,271.2,632.2,6.9e-05,
3043,486078,166,0.0896,0.1317,0.4086,0.4597,1.0,-0.8816,-0.4527,12865.2,2717.5,581.1,401.7,9.2e-05,
3044,486237,159,0.6423,0.2845,0.1962,0.5193,0.9844,-0.8926,-0.0088,11370.6,2646.9,403.5,697.2,6.9e-05,-0.048805
3045,486394,157,0.4941,0.3299,0.3017,0.3684,0.7996,-0.8719,-0.3223,10666.6,2081.7,528.9,463.5,0.000135,
3046,486552,158,0.6005,0.046,0.2529,0.7011,0.5945,-0.9041,0.2234,9885.2,2576.3,310.6,468.2,0.000146,
3047,486709,157,0.6537,0.0825,0.2209,0.6965,0.8989,-0.8694,0.307,11044.6,2113.9,277.2,617.7,7.7e-05,-0.053835
3048,486863,154,0.6142,0.5933,0.262,0.1446,0.6604,-0.8952,-0.1214,10136.3,2418.3,448.6,587.5,0.00011,-0.047456
3049,487022,159,0.636,0.3175,0.1484,0.5341,0.8484,-0.8662,-0.1036,10852.6,2027.3,441.4,476.5,8.1e-05,
3050,487183,161,0.8434,0.5003,0.1401,0.3596,1.0,-0.8814,-0.3128,12103.8,2551.4,525.1,450.1,7.1e-05,-0.071117
3051,487347,164,0.1822,0.1013,0.4282,0.4705,0.6169,-0.8671,-0.1561,9970.5,1875.4,462.4,409.3,0.000103,-0.08851
3052,487506,159,0.3742,0.1368,0.8501,0.0131,1.0,-0.2377,-0.351,12257.6,402.0,540.4,683.0,0.000167,
3053,487666,160,-0.0891,0.0585,0.545,0.3965,0.7239,-0.8623,-0.4929,10378.0,1883.8,597.2,458.3,8.8e-05,
3054,487826,160,0.2606,0.241,0.7101,0.0489,1.0,-0.7301,-0.1257,11475.4,1062.9,450.3,577.7,9.1e-05,
3055,487988,162,0.0967,0.0637,0.7548,0.1815,1.0,-0.6828,-0.3351,11461.3,903.3,534.1,375.5,9.8e-05,
3056,488155,167,0.6699,0.4011,0.3348,0.2641,1.0,-0.8431,-0.2519,12523.3,1994.9,500.8,669.6,0.000109,-0.036006
3057,488316,161,0.3619,0.2687,0.4628,0.2685,1.0,-0.8257,-0.2346,12353.4,1772.3,493.8,357.5,0.000191,
3058,488476,160,0.4552,0.4017,0.5047,0.0935,1.0,-0.8618,-0.3146,11887.4,2150.8,525.8,653.1,8.5e-05,
3059,488639,163,0.7293,0.5703,0.0484,0.3813,0.7737,-0.8624,-0.5363,10567.7,1920.4,614.5,679.2,9.1e-05,-0.011836
3060,488805,166,0.2958,0.2541,0.5948,0.1511,0.958,-0.8342,-0.3116,11269.8,1699.5,524.7,498.8,0.0001,-0.055031
3061,488964,159,0.7775,0.4911,0.1578,0.3511,0.7694,-0.8879,0.0119,10551.4,2352.7,395.2,712.9,8.3e-05,
3062,489118,154,0.4282,0.4068,0.319,0.2743,0.6478,-0.8419,-0.3795,10088.2,1595.0,551.8,653.9,0.000113,
3063,489281,163,0.6099,0.4449,0.2744,0.2807,0.9581,-0.8994,-0.356,11270.5,2801.3,542.4,660.4,6.2e-05,-0.038129
3064,489448,167,0.5092,0.5919,0.3804,0.0276,0.4937,-0.8683,-0.258,9500.8,1802.9,503.2,482.7,0.000106,
3065,489608,160,0.1634,0.2779,0.5035,0.2185,0.4866,-0.866,-0.3566,9474.1,1767.6,542.6,494.9,9.4e-05,
3066,489765,157,0.2121,0.4069,0.5825,0.0106,0.3429,-0.8423,-0.2713,8926.4,1415.1,508.5,381.9,9.8e-05,-0.03131
3067,489925,160,0.8507,0.4178,0.0742,0.5079,0.9525,-0.8914,-0.1145,11249.1,2588.4,445.8,456.2,7.4e-05,-0.033308
3068,490086,161,0.7084,0.3798,0.1033,0.5168,0.8054,-0.9,-0.1781,10688.6,2673.3,471.2,557.0,9.3e-05,
3069,490244,158,0.3056,0.3754,0.5646,0.0599,0.7021,-0.8371,-0.3297,10294.9,1580.3,531.9,501.9,0.000136,
3070,490403,159,0.5964,0.4598,0.4104,0.1298,1.0,-0.8697,-0.3727,11659.8,2237.2,549.1,697.3,8.9e-05,-0.035575
3071,490564,161,0.713,0.5512,0.4009,0.0479,0.9091,-0.8576,-0.3783,11083.7,1946.5,551.3,443.3,9.9e-05,
3072,490722,158,0.5166,0.2625,0.2331,0.5044,1.0,-0.8514,-0.2914,12569.8,2115.1,516.5,453.1,0.000113,
3073,490879,157,0.6988,0.4772,0.1351,0.3876,0.8584,-0.9047,-0.4335,10890.6,2858.1,573.4,459.4,9.4e-05,-0.041843
3074,491040,161,1.0295,0.8593,0.1323,0.0084,0.7208,-0.9052,-0.315,10366.4,2732.5,526.0,502.1,0.000142,
3075,491195,155,0.934,0.0911,0.0237,0.8852,0.7563,-0.8904,0.3685,10501.6,2395.2,252.6,653.0,7.6e-05,-0.053102
3076,491355,160,0.5642,0.189,0.2015,0.6095,1.0,-0.8431,0.0183,12952.3,2063.8,392.7,644.8,0.000154,-0.086009
3077,491519,164,0.4908,0.5841,0.37,0.0458,0.5931,-0.854,-0.4224,9879.9,1692.3,568.9,948.5,7.4e-05,-0.043382
3078,491680,161,0.5595,0.3893,0.3254,0.2854,1.0,-0.8806,-0.3741,12084.3,2529.5,549.6,379.1,0.000137,
3079,491843,163,0.6452,0.3838,0.1316,0.4845,0.7242,-0.9113,-0.1891,10379.3,2926.6,475.6,445.5,8.9e-05,-0.08705
3080,491997,154,0.116,0.1335,0.661,0.2055,1.0,-0.7736,-0.2983,11562.0,1276.6,519.3,396.7,7.3e-05,-0.06227
3081,492158,161,1.2163,0.8664,0.0086,0.125,0.8147,-0.9043,-0.2246,10723.9,2801.2,489.8,799.7,9.9e-05,
3082,492318,160,0.8593,0.498,0.0543,0.4477,0.9858,-0.8933,-0.2589,11375.9,2666.2,503.6,464.3,0.000134,
3083,492473,155,0.9015,0.5182,0.2001,0.2817,1.0,-0.8922,-0.1732,11863.4,2751.8,469.3,462.8,9e-05,-0.03433
3084,492634,161,0.8076,0.6957,0.0147,0.2897,0.5234,-0.9122,-0.0739,9614.2,2737.5,429.6,774.7,9.2e-05,
3085,492797,163,1.0549,0.7139,0.1691,0.117,0.9711,-0.8859,-0.3462,11320.0,2480.1,538.5,484.2,7.6e-05,-0.068818
3086,492956,159,0.6068,0.4294,0.365,0.2056,1.0,-0.8201,-0.2227,11806.1,1640.5,489.1,756.6,0.000144,
3087,493116,160,0.1176,0.1636,0.4761,0.3602,0.7097,-0.8598,-0.2378,10323.8,1841.1,495.1,773.3,0.000113,
3088,493271,155,0.7127,0.3419,0.2025,0.4556,1.0,-0.8822,0.0231,12315.5,2613.5,390.8,830.9,0.00017,-0.058977
3089,493429,158,0.3391,0.3137,0.66,0.0263,1.0,-0.8064,-0.3084,11514.3,1487.2,523.4,635.7,0.000136,-0.050049
3090,493592,163,0.7553,0.3826,0.0435,0.5738,0.9063,-0.9023,-0.1468,11073.0,2832.0,458.7,461.5,0.000109,
3091,493752,160,0.5158,0.4043,0.4495,0.1463,0.8799,-0.8814,-0.3137,10972.3,2313.9,525.5,479.1,9.4e-05,
3092,493910,158,0.6992,0.188,0.0999,0.712,0.5173,-0.9078,0.1634,9591.0,2600.7,334.7,788.3,8.1e-05,
3093,494069,159,0.327,0.2054,0.3794,0.4152,0.9143,-0.8422,-0.3775,11103.5,1759.2,551.0,594.2,9e-05,-0.055669
3094,494224,155,0.1035,0.1222,0.7161,0.1618,1.0,-0.6971,-0.5747,11859.0,978.9,629.9,574.6,0.000116,
3095,494387,163,0.3795,0.0513,0.8805,0.0683,0.6563,0.0696,-0.3884,10120.7,236.5,555.4,813.5,7.2e-05,-0.073988
3096,494541,154,0.2708,0.2044,0.6056,0.19,1.0,-0.8081,-0.1751,11613.3,1512.9,470.0,389.5,0.000109,-0.051456
3097,494702,161,0.454,0.0176,0.9175,0.0649,0.2557,0.09,-0.1855,8594.0,197.1,474.2,405.2,0.000121,
3098,494858,156,0.6423,0.2144,0.105,0.6805,0.4831,-0.9115,0.0672,9460.6,2673.8,373.1,610.1,0.00011,
3099,495023,165,0.3149,0.3589,0.3902,0.2509,0.6997,-0.9025,-0.2506,10285.8,2636.7,500.2,850.0,7.4e-05,-0.062814
3100,495183,160,0.8514,0.4664,0.1277,0.4059,0.9641,-0.896,-0.1994,11293.3,2715.3,479.8,346.9,0.00013,-0.036366
3101,495342,159,0.6141,0.0502,0.2058,0.744,-0.1433,-0.9386,0.144,7074.0,2880.6,342.4,298.3,9.9e-05,
3102,495502,160,0.8022,0.5685,0.1796,0.252,0.9698,-0.9044,-0.4862,11315.0,2959.7,594.5,445.0,9.9e-05,
3103,495662,160,1.0953,0.6664,0.1552,0.1784,1.0,-0.8863,-0.3998,12023.4,2644.7,559.9,310.1,0.000384,
3104,495817,155,0.5924,0.1649,0.1936,0.6415,0.9067,-0.8955,0.0107,11074.6,2650.0,395.7,465.2,0.000101,-0.076195
3105,495976,159,0.8882,0.6092,0.1277,0.2631,0.969,-0.9017,-0.2365,11311.9,2876.2,494.6,683.9,0.000115,
3106,496141,165,0.7217,0.5619,0.4142,0.0239,0.9224,-0.8968,-0.2298,11134.4,2696.3,491.9,445.5,9.4e-05,-0.069928
3107,496301,160,1.0419,0.7835,0.188,0.0286,0.7758,-0.9109,-0.2093,10575.7,2968.8,483.7,452.0,7.6e-05,-0.061104
3108,496462,161,0.5393,0.2734,0.2664,0.4602,0.9834,-0.8947,-0.2305,11366.7,2699.8,492.2,442.4,7.6e-05,
3109,496628,166,0.833,0.6156,0.2186,0.1658,1.0,-0.9043,-0.4286,12013.8,3138.5,571.4,419.8,7.4e-05,
3110,496789,161,0.633,0.4598,0.3061,0.2342,0.9433,-0.8842,-0.3214,11214.0,2421.5,528.6,582.8,0.000219,-0.037961
3111,496951,162,0.9984,0.8149,0.1509,0.0343,0.7861,-0.9195,-0.4351,10615.0,3297.4,574.1,602.3,0.000156,-0.072601
3112,497114,163,0.8226,0.7683,0.1586,0.0731,0.6226,-0.9161,-0.151,9992.3,2977.4,460.4,683.7,0.00011,
3113,497276,162,1.0269,0.1511,0.001,0.8478,0.8133,-0.908,0.3026,10718.5,2914.0,279.0,560.5,0.000117,
3114,497434,158,0.6622,0.383,0.1522,0.4649,0.9767,-0.8974,-0.2593,11341.2,2763.6,503.7,481.9,0.000384,
3115,497593,159,1.0954,0.8127,0.161,0.0263,0.9008,-0.9103,-0.1933,11052.1,3080.5,477.3,543.1,0.000504,-0.05009
3116,497760,167,0.4468,0.2518,0.2556,0.4926,1.0,-0.8974,-0.2551,12239.0,2982.2,502.0,580.0,9.1e-05,
3117,497921,161,0.5224,0.3701,0.1696,0.4603,0.5369,-0.9107,-0.1729,9665.5,2706.2,469.2,674.9,0.000125,-0.059662
3118,498079,158,0.5203,0.3428,0.2942,0.363,1.0,-0.892,-0.2819,11988.8,2776.4,512.8,470.3,0.000137,-0.07623
3119,498236,157,0.623,0.3431,0.1478,0.5091,0.8318,-0.9051,-0.2533,10789.3,2843.6,501.3,492.6,0.000102,
3120,498396,160,0.6065,0.3475,0.3576,0.2949,1.0,-0.8824,-0.0836,11511.6,2447.1,433.4,396.2,5.9e-05,
3121,498559,163,0.0488,0.0161,0.487,0.4969,1.0,-0.817,-0.1899,11460.5,1566.0,475.9,644.5,6e-05,-0.086525
3122,498717,158,0.4498,0.4997,0.3184,0.1819,0.5747,-0.9083,-0.1377,9809.7,2675.1,455.1,681.5,0.000125,-0.042967
3123,498872,155,0.9366,0.7002,0.2163,0.0834,1.0,-0.8775,-0.4896,11718.9,2392.1,595.9,693.9,0.000105,
3124,499035,163,1.0806,0.7747,0.1252,0.1001,0.913,-0.8779,-0.3014,11098.7,2272.4,520.6,522.0,9.3e-05,-0.06061
3125,499191,156,0.3222,0.2822,0.5592,0.1585,0.9305,-0.8229,-0.1857,11165.3,1576.6,474.3,523.3,0.000153,-0.027117
3126,499352,161,0.6388,0.5115,0.1977,0.2908,0.5777,-0.9049,-0.1595,9821.2,2581.0,463.8,434.7,8.5e-05,
3127,499514,162,0.8236,0.4144,0.1932,0.3925,1.0,-0.8614,-0.1552,12625.1,2276.7,462.1,692.4,0.000104,
3128,499675,161,0.9062,0.047,0.1324,0.8207,0.9077,-0.8867,0.2882,11078.2,2444.2,284.7,586.5,0.000118,-0.045737
3129,499834,159,0.0895,0.0753,0.6844,0.2403,1.0,-0.7716,-0.1639,11816.1,1293.3,465.5,688.0,0.000287,
3130,499995,161,0.1596,0.1163,0.4796,0.4042,1.0,-0.8423,-0.2918,12325.4,1954.2,516.7,513.5,0.000129,-0.055148
3131,500157,162,0.7272,0.1604,0.1534,0.6862,0.5635,-0.9145,0.1062,9767.0,2856.9,357.5,388.3,8.2e-05,-0.0611
3132,500322,165,0.4355,0.1701,0.2382,0.5916,0.853,-0.9078,-0.1602,10870.0,2947.2,464.1,526.7,0.000136,
3133,500483,161,1.0575,0.0049,0.0397,0.9555,0.2392,-0.9135,0.4336,8531.5,2465.2,226.6,472.2,0.000108,-0.068168
3134,500644,161,0.1977,0.1496,0.4291,0.4213,0.7736,-0.9009,-0.0825,10567.2,2665.9,433.0,797.1,0.000128,
3135,500800,156,0.8829,0.3581,0.0401,0.6018,0.7308,-0.9007,-0.0627,10404.4,2618.8,425.1,213.4,9e-05,
3136,500964,164,0.6559,0.4415,0.0499,0.5086,0.7276,-0.9041,-0.384,10392.1,2708.1,553.6,859.1,0.00011,
3137,501125,161,1.0624,0.0169,0.0094,0.9737,0.8569,-0.903,0.3527,10884.6,2804.5,258.9,591.9,0.000631,-0.056965
3138,501286,161,0.5474,0.4255,0.2699,0.3046,1.0,-0.8104,-0.5889,12273.7,1618.0,635.6,780.0,0.000135,
3139,501445,159,0.8164,0.5501,0.0791,0.3707,0.8037,-0.9149,-0.3273,10682.2,3138.5,530.9,561.2,0.00015,-0.027843
3140,501605,160,0.711,0.1789,0.2081,0.613,0.9671,-0.8744,-0.0207,11304.5,2251.0,408.3,237.4,0.000105,-0.03892
3141,501766,161,0.393,0.3282,0.4295,0.2423,0.7065,-0.8919,-0.2275,10311.8,2385.8,491.0,245.5,8.9e-05,
3142,501923,157,0.1453,0.007,0.4183,0.5746,0.8382,-0.8642,-0.164,10813.7,1991.2,465.6,508.5,0.000114,-0.06954
3143,502081,158,0.1638,0.2588,0.6899,0.0512,0.8941,-0.7943,-0.2215,11026.4,1340.2,488.6,1050.4,0.000189,-0.071316
3144,502239,158,0.6506,0.524,0.2811,0.1949,0.6618,-0.8902,-0.2288,10141.5,2308.8,491.5,365.3,0.000102,-0.039455
3145,502400,161,1.3689,0.9161,0.0302,0.0537,1.0,-0.9028,-0.3287,11750.2,3022.8,531.5,812.8,9.2e-05,
3146,502559,159,0.9686,0.7238,0.252,0.0243,0.8785,-0.9005,-0.2616,10966.9,2756.1,504.6,391.7,0.000127,-0.040465
3147,502715,156,0.6867,0.4882,0.2126,0.2991,0.7592,-0.8861,-0.1818,10512.5,2306.8,472.7,390.6,8.2e-05,-0.026871
3148,502875,160,1.0993,0.1096,0.0232,0.8672,0.6912,-0.901,0.3597,10253.4,2589.2,256.1,601.2,4.8e-05,-0.047532
3149,503042,167,0.9806,0.5535,0.0261,0.4204,1.0,-0.8998,-0.4616,11755.9,2934.1,584.6,240.9,7.3e-05,
3150,503205,163,1.085,0.7028,0.1111,0.1861,1.0,-0.8896,-0.4354,11520.5,2609.1,574.2,684.9,9e-05,-0.0221
3151,503360,155,0.3335,0.3501,0.5136,0.1363,0.8603,-0.8351,-0.2582,10897.6,1652.3,503.3,759.8,0.000174,
3152,503521,161,0.8357,0.569,0.3193,0.1116,1.0,-0.8737,-0.2976,11561.6,2287.9,519.1,462.2,6.9e-05,-0.073848
3153,503682,161,0.7974,0.4402,0.2386,0.3211,1.0,-0.8619,-0.1277,12378.9,2241.4,451.1,575.8,0.000137,
3154,503846,164,0.7529,0.5688,0.3021,0.129,0.9281,-0.8991,-0.3942,11156.0,2764.3,557.7,617.0,0.000222,
3155,504009,163,0.5982,0.4679,0.3756,0.1564,0.8398,-0.9021,-0.2465,10819.8,2762.1,498.6,236.0,0.000151,-0.064879
3156,504168,159,0.0536,0.0645,0.616,0.3195,1.0,-0.7818,-0.2532,11618.7,1331.2,501.3,921.5,9.6e-05,
3157,504329,161,1.0324,0.5764,0.0398,0.3837,1.0,-0.8823,-0.3466,13000.2,2760.3,538.6,352.7,0.000128,-0.057658
3158,504493,164,0.3308,0.1261,0.3626,0.5113,0.9439,-0.8347,-0.1666,11216.1,1696.6,466.6,494.9,7.5e-05,-0.058663
3159,504648,155,0.1287,0.0856,0.4446,0.4698,0.8537,-0.8576,-0.1534,10872.7,1908.6,461.4,620.1,8.2e-05,
3160,504811,163,0.1768,0.1966,0.4898,0.3136,0.3993,-0.863,-0.2368,9141.5,1668.3,494.7,497.7,0.000133,-0.047011
