episode,timestep,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,w_yield,w_neff,w_water
2572,410276,0.20539452135562897,0.027029192075133324,-0.3758060336112976,8402.553100585938,204.53540086746216,550.3224175721407,0.0,1.0,0.0
2573,410436,0.36000120639801025,-0.25716447830200195,-0.15518400073051453,8991.604614257812,302.6108901096678,462.0736001878977,0.017130592837929726,0.871834397315979,0.11103503406047821
2574,410602,0.7489055395126343,-0.766130805015564,-0.4257068932056427,10473.330078125,1119.5714318875334,570.2827580318475,0.26350346207618713,0.281068354845047,0.45542818307876587
2575,410760,0.19300886988639832,-0.9069998860359192,0.2485850304365158,8355.36376953125,2246.062752267464,300.56598793560727,0.016704101115465164,0.34692373871803284,0.6363721489906311
2576,410917,0.5311181545257568,-0.883918821811676,-0.170607328414917,9643.560180664062,2076.899883279577,468.24292891909,0.2610369324684143,0.17446325719356537,0.5644997954368591
2577,411078,0.9523140788078308,-0.8764616250991821,-0.37715277075767517,11248.316650390625,2276.2803879380226,550.8611088263577,0.4824540615081787,0.07865429669618607,0.4388916492462158
2578,411242,1.0,-0.8911020159721375,-1.0,11437.518310546875,2625.7420734018087,887.2818965911865,0.8096808195114136,0.155226930975914,0.03509225696325302
2579,411403,-0.7658296227455139,-1.0,0.49426811933517456,4702.189025878906,2397.7531459629536,202.29275320097804,0.0,0.0,1.0
2580,411566,0.7955447435379028,-0.8859591484069824,-0.5348300933837891,10651.025390625,2334.914775133133,613.9320296824344,0.6919662356376648,0.04810448735952377,0.2599292993545532
2581,411725,0.4233624339103699,-0.8977954983711243,-0.371214359998703,9233.010864257812,2258.465383201031,548.485744697329,0.20265118777751923,0.3828962743282318,0.41445252299308777
2582,411891,1.0,-0.8602360486984253,-0.6341528296470642,12614.332275390625,2256.3640299244144,653.6611212193966,0.4230514466762543,0.5050339698791504,0.07191459089517593
2583,412051,-0.2550274729728699,-0.9013187885284424,-0.4672667384147644,6648.3453369140625,1684.2985588641895,586.9066914320184,0.07773178070783615,0.5290584564208984,0.3932097554206848
2584,412213,0.6458927392959595,-0.8965107798576355,-0.5808976292610168,10080.851440429688,2435.241971547079,632.3590430244803,0.6428630948066711,0.28606247901916504,0.07107444852590561
2585,412374,0.6542723774909973,-0.8905172348022461,-0.6814269423484802,10112.777709960938,2309.2173464000225,672.5707682073116,0.6792270541191101,0.05379045754671097,0.2669824957847595
2586,412529,0.5590770840644836,-0.9029313325881958,-0.23134279251098633,9750.083618164062,2511.1299652457237,492.5371147257544,1.0,0.0,0.0
2587,412689,0.9694926738739014,-0.8671783804893494,0.2796654999256134,11313.76708984375,2129.5044421851635,288.1338050552513,0.2578530013561249,0.026059923693537712,0.7160870432853699
2588,412852,0.5889942049980164,-0.9038063287734985,0.2506732940673828,9864.067993164062,2563.596481323242,299.73068009080987,0.16123619675636292,0.1419202834367752,0.6968435049057007
2589,413017,1.0,-0.867810845375061,-0.3254418671131134,11548.22021484375,2184.0329902297995,530.1767489984632,0.2702142298221588,0.4708452522754669,0.25894051790237427
2590,413180,0.5080292224884033,-0.864645779132843,-0.501957356929779,9555.591430664062,1764.9232761984558,600.7829335518181,0.2546987235546112,0.6325307488441467,0.11277053505182266
2591,413337,0.27408838272094727,-0.8989042639732361,-0.37709763646125793,8664.276733398438,2142.5924362115215,550.8390550762415,0.18120059370994568,0.49554523825645447,0.32325419783592224
2592,413497,1.0,-0.3446762263774872,-0.36030787229537964,11907.3193359375,454.2533048017294,544.123147636652,0.057280588895082474,0.8497369289398193,0.0929824709892273
2593,413656,-0.17613352835178375,-0.9191736578941345,0.3480806350708008,6948.9312744140625,2149.3401794433594,260.7677468914078,0.23983201384544373,0.02617129683494568,0.7339966893196106
2594,413818,0.8694664835929871,-0.7998486757278442,-0.3829011619091034,10932.667236328125,1365.5500053747269,553.1604618728161,0.1356220841407776,0.6942068338394165,0.1701711118221283
2595,413976,0.6650691628456116,-0.6251088380813599,-0.3674747347831726,10153.91357421875,677.1241275425791,546.9898992478848,0.037032779306173325,0.8010813593864441,0.16188588738441467
2596,414137,0.8436775803565979,-0.8939856886863708,-0.7361162304878235,10834.41162109375,2554.9414010522432,694.4464840218425,0.7525708675384521,0.23485973477363586,0.012569382786750793
2597,414295,0.5292139053344727,-0.9097883105278015,-0.6152783632278442,9636.304931640625,2670.4705892801285,646.1113523170352,0.5668255090713501,0.15380585193634033,0.27936863899230957
2598,414449,0.705062747001648,-0.8782651424407959,-0.6898579597473145,10306.2890625,2116.544035822153,675.9431862160563,0.768092691898346,0.11494475603103638,0.11696255207061768
2599,414608,1.0,-0.8730095028877258,-0.5761626958847046,11603.924560546875,2284.408129069824,630.4650707095861,0.5532816648483276,0.3581294119358063,0.08858893066644669
2600,414772,0.9705307483673096,-0.8812659382820129,-0.3941252827644348,11317.72216796875,2382.997943878174,557.6501138489014,0.16187958419322968,0.3201233744621277,0.5179970860481262
2601,414931,1.0,-0.8461341857910156,-0.8250080347061157,12861.8994140625,2089.7916877663633,730.0032229721546,0.6545398831367493,0.2850697636604309,0.06039033457636833
2602,415091,0.7709890604019165,-0.8185277581214905,-0.1980220526456833,10557.46826171875,1454.4189739273177,479.2088185995817,0.05034476891160011,0.6187024712562561,0.3309527635574341
2603,415255,0.9616538882255554,-0.8013168573379517,-0.4604664444923401,11283.9013671875,1419.836295592444,584.1865782178938,0.24616360664367676,0.6766943335533142,0.07714205235242844
2604,415418,0.38587242364883423,-0.9109750390052795,-1.0,9090.173950195312,2552.704185605049,881.7999674230814,0.9263378977775574,0.04108767583966255,0.03257441520690918
2605,415583,1.0,-0.8101724982261658,-0.358910471200943,11687.982177734375,1539.2899840175771,543.5641939821629,0.414315402507782,0.11047323048114777,0.47521138191223145
2606,415742,0.32744288444519043,-0.9130514860153198,0.20442140102386475,8867.557373046875,2549.6573696136475,318.2314370150124,0.20932091772556305,0.06149337440729141,0.7291857004165649
2607,415902,0.8202452063560486,-0.8880362510681152,-0.46232160925865173,10745.13427734375,2399.244514465332,584.9286411239149,0.6829408407211304,0.006712825503200293,0.3103463053703308
2608,416058,0.8169884085655212,-0.9066675901412964,-0.5994431376457214,10732.725830078125,2874.8657471842525,639.7772499024868,0.6953402161598206,0.2504849135875702,0.05417488142848015
2609,416214,0.8123522996902466,-0.8836270570755005,-0.2053564041852951,10715.062255859375,2301.879898803189,482.1425629513447,0.13124506175518036,0.3101913034915924,0.5585636496543884
2610,416372,0.09398692846298218,-0.8569720387458801,0.5161992907524109,7978.0902099609375,1394.4985349395342,193.52029185819114,0.07206204533576965,0.4054202735424042,0.5225176811218262
2611,416528,0.32713162899017334,-0.8913329839706421,-0.26821208000183105,8866.371459960938,2039.80237698555,507.2848289683461,0.5936650633811951,0.07007952779531479,0.33625540137290955
2612,416686,0.14790372550487518,0.06885435432195663,-0.7849286794662476,8183.51318359375,191.4085195362568,713.9714818745852,0.0,1.0,0.0
2613,416844,-0.10698405653238297,0.00011533204087754712,-0.3638944625854492,7212.3907470703125,180.28897558152676,545.5577862821519,0.0,1.0,0.0
2614,416998,1.0,-0.8604126572608948,-0.37851405143737793,12142.861328125,2174.77792352457,551.4056203365326,0.36071160435676575,0.43441006541252136,0.2048783153295517
2615,417157,-0.8490737676620483,-1.0,0.4925565719604492,4385.028991699219,2314.5220287442207,202.97737606987357,0.09590824693441391,0.12496631592512131,0.779125452041626
2616,417313,0.9929932951927185,-0.8755760192871094,-0.4228630065917969,11403.304443359375,2291.2190421746946,569.1452072966379,0.3232201039791107,0.39980781078338623,0.27697208523750305
2617,417471,-0.12379323691129684,-0.8395872116088867,0.4376400113105774,7148.3477783203125,1114.0551857931787,224.9439970331958,0.01720636524260044,0.7073130011558533,0.27548062801361084
2618,417631,0.9809768795967102,-0.8894591927528381,0.3138115704059601,11357.52197265625,2568.6265004575253,274.4753671708435,0.5219187140464783,0.004200993105769157,0.4738803207874298
2619,417780,0.9823375940322876,-0.8544090390205383,-0.7692234516143799,11362.706298828125,1951.135109424591,707.6893717348576,0.8188265562057495,0.16153652966022491,0.01963689550757408
2620,417940,1.0,-0.8842533230781555,-0.09941892325878143,11828.45458984375,2554.8151363789766,439.7675681859255,0.1676878184080124,0.49371767044067383,0.338594526052475
2621,418104,0.6922239065170288,-0.8608196377754211,-1.0,10257.373046875,1842.4608938758197,1785.7628853364447,0.3249598741531372,0.6091903448104858,0.06584975868463516
2622,418265,-0.3333125114440918,-0.042438942939043045,-0.3280799388885498,6350.079345703125,165.78784456849098,531.2319731414318,0.0,1.0,0.0
2623,418423,-0.8523366451263428,-1.0,0.5402790904045105,4372.597351074219,2653.3798881173134,183.88835802674294,0.0,0.0,1.0
2624,418586,0.9047040939331055,-0.8939287066459656,-0.34319162368774414,11066.922607421875,2608.368943333626,537.2766451821145,0.5100657939910889,0.16480402648448944,0.3251302242279053
2625,418747,-0.016657471656799316,-0.22011511027812958,-0.17523528635501862,7556.5350341796875,242.2323854881589,470.0941140949726,0.10164080560207367,0.8713074326515198,0.027051759883761406
2626,418912,0.8893011212348938,-0.866208016872406,-0.000289940187940374,11008.2373046875,2056.969141368887,400.1159760722677,0.45137208700180054,0.43323010206222534,0.11539780348539352
2627,419068,1.0,-0.8938078284263611,-0.7157763242721558,12383.243408203125,2915.2916141822934,686.3105284739286,0.8687564730644226,0.11774642765522003,0.013497086241841316
2628,419235,1.0,-0.8814265131950378,0.001335482345893979,11511.07177734375,2426.990821585059,399.4658070443112,0.007359199225902557,0.34345537424087524,0.6491854190826416
2629,419393,0.4246268570423126,-0.8903801441192627,-0.14563068747520447,9237.828369140625,2106.7877094024607,458.2522773045764,0.1458330899477005,0.28133058547973633,0.5728363394737244
2630,419555,0.8232149481773376,-0.8797383904457092,-0.6211259365081787,10756.448974609375,2236.0525846779346,648.4503660644875,0.6315659880638123,0.13385009765625,0.23458392918109894
2631,419717,-0.34460899233818054,-0.06732289493083954,-0.3274671733379364,6307.039794921875,169.05742996931076,530.9868658445776,0.0,1.0,0.0
2632,419875,-0.4724564850330353,-0.8154781460762024,0.47869348526000977,5819.9407958984375,788.5165767723669,208.52260131974782,0.10932739078998566,0.7755180597305298,0.11515455693006516
2633,420037,0.638626217842102,-0.8967520594596863,-0.8646429181098938,10053.165893554688,2434.228973776102,745.857170736951,0.626645565032959,0.030250711366534233,0.34310370683670044
2634,420191,0.6006863713264465,-0.8864722847938538,-0.46957746148109436,9908.615112304688,2181.9810387417674,587.8309836071389,0.4187184274196625,0.25429993867874146,0.3269816040992737
2635,420357,0.9152976274490356,-0.9024520516395569,-0.7367009520530701,11107.283935546875,2846.6223155260086,694.6803791821003,1.0,0.0,0.0
2636,420519,1.0,-0.9024708271026611,-0.9076104164123535,12278.4375,3147.3756869663594,763.0441661477089,0.7401326298713684,0.19350765645503998,0.06635970622301102
2637,420681,1.0,-0.8607867360115051,-1.0,11508.438720703125,2066.6923496723175,814.3113743960857,1.0,0.0,0.0
2638,420848,1.0,-0.9008896946907043,-0.6321281790733337,11433.038330078125,2883.9182122051716,652.8512743782939,0.2997685670852661,0.21080228686332703,0.48942914605140686
2639,421001,0.41241422295570374,-0.8870758414268494,-0.07857495546340942,9191.298217773438,2034.8387669920921,431.42998148533866,0.35267457365989685,0.060927264392375946,0.586398184299469
2640,421160,0.5095186233520508,-0.9133037328720093,-0.4506177306175232,9561.265869140625,2757.116127237132,580.2470960021019,0.32806992530822754,0.4754348695278168,0.1964952051639557
2641,421314,1.0,-0.8452042937278748,-0.014026169665157795,12072.29248046875,1949.7138175964355,405.61046783717427,0.15905152261257172,0.2746742069721222,0.5662742853164673
2642,421476,-0.7426619529724121,-1.0,0.4428368806838989,4790.458068847656,2567.3860018253326,222.86524696461856,0.05125806853175163,0.14055930078029633,0.8081826567649841
2643,421640,0.8435795307159424,-0.8228250741958618,-0.6043553352355957,10834.0380859375,1528.7203856435674,641.742126993835,0.14865154027938843,0.6357596516609192,0.21558883786201477
2644,421800,0.810718297958374,-0.8744198679924011,-0.4901256263256073,10708.836669921875,2131.8731234209595,596.0502495651817,0.4724961817264557,0.5064988732337952,0.021004943177103996
2645,421959,-0.22721610963344574,-0.9370065927505493,-0.06398552656173706,6754.306640625,2680.560269713402,425.59421011114864,0.1429334580898285,0.29155200719833374,0.5655145645141602
2646,422121,-0.028452154248952866,-0.9182367324829102,0.5247640609741211,7511.5972900390625,2296.7519558668137,190.0943722128868,0.0,0.0,1.0
2647,422278,0.6114705204963684,-0.8854564428329468,-0.21850630640983582,9949.702758789062,2171.598316330541,487.4025197465389,0.009013121016323566,0.5008050203323364,0.49018189311027527
2648,422445,1.0,-0.903180718421936,-0.8589949607849121,11450.49072265625,2956.665175013244,743.5979875922203,1.0,0.0,0.0
2649,422597,0.015102596953511238,-0.08441001921892166,-0.3961615264415741,7677.5408935546875,209.63370832800865,558.4646126404405,0.0,1.0,0.0
2650,422756,0.9228489995002747,-0.901130735874176,-0.4830242991447449,11136.0546875,2815.853066055104,593.2097219101852,1.0,0.0,0.0
2651,422919,-0.937911331653595,-1.0,0.42559298872947693,4046.5579223632812,2164.2518168091774,229.76280415058136,0.0,0.0,1.0
2652,423075,0.6297338008880615,-0.8954258561134338,-0.4226914048194885,10019.285888671875,2395.2587332725525,569.0765667009896,0.6999807357788086,0.009265100583434105,0.29075413942337036
2653,423229,0.9119337797164917,-0.8694871664047241,-0.1597903072834015,11094.4677734375,2125.1682719221944,463.91612135246396,0.5443716645240784,0.4539227783679962,0.001705552451312542
2654,423389,0.759878396987915,-0.8845301866531372,-0.21952413022518158,10515.13671875,2276.598202520034,487.8096497282386,0.5694020390510559,0.4292539060115814,0.0013440242037177086
2655,423550,-0.5714370608329773,-0.9403802752494812,0.43572309613227844,5442.82470703125,2282.3094533383846,225.71076621115208,0.025769036263227463,0.12415154278278351,0.8500794172286987
2656,423711,0.5709276795387268,-0.8856897950172424,0.0680767148733139,9795.234375,2142.2479835748672,372.7693128120902,0.1325596421957016,0.18927477300167084,0.6781655550003052
2657,423869,0.43360191583633423,-0.8906781673431396,-0.3043380677700043,9272.023315429688,2120.3501894844076,521.7352302670479,0.47877931594848633,0.4979533851146698,0.02326730266213417
2658,424030,1.0,-0.8887476921081543,0.5336897969245911,11437.7099609375,2570.2190593257546,186.52407024241984,0.0,0.0,1.0
2659,424189,1.0,-0.8949722647666931,-0.5879982709884644,11675.93505859375,2779.249990476599,635.1993196713436,0.47291499376296997,0.29798898100852966,0.22909601032733917
2660,424345,0.6857943534851074,-0.8976425528526306,-0.44950613379478455,10232.876586914062,2499.2991348826026,579.8024560549729,0.5406262874603271,0.21927516162395477,0.24009853601455688
2661,424510,0.8117095828056335,-0.7152517437934875,-0.39046749472618103,10712.613525390625,940.5338029893624,556.1870023310184,0.012725203298032284,0.7171813249588013,0.27009350061416626
2662,424668,1.0,-0.6653045415878296,-0.4015730321407318,12283.11279296875,917.484344113712,560.6292137876153,0.2164052277803421,0.7348670363426208,0.04872776195406914
2663,424827,0.6498645544052124,-0.9037371873855591,-0.34981125593185425,10095.98388671875,2621.9847149401903,539.9245058023891,0.5021476149559021,0.06892260164022446,0.42892974615097046
2664,424984,0.17836971580982208,-0.9097040295600891,-0.4973592758178711,8299.588623046875,2297.885146021843,598.9437156681663,0.33397743105888367,0.2629675567150116,0.40305501222610474
