episode,total_steps,phase,fault_type,is_clean,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,w_yield,w_neff,w_water,ep_len,h_norm
3721,593658,2,clean,1,-0.2283187359571457,-0.9883675575256348,0.4836980700492859,6750.1055908203125,14507.04961067975,206.5207709595561,0.1364459991455078,0.020779602229595184,0.8427743911743164,161,15.229052543640137
3722,593819,2,noise,0,0.2120957225561142,-0.7915195822715759,-0.891740083694458,8428.084716796875,1010.65666284384,756.696044029668,0.08502324670553207,0.8208391666412354,0.09413756430149078,161,15.228050231933594
3723,593982,2,clean,1,0.7845641374588013,-0.9816836714744568,-1.0,10609.189453125,14480.520197331905,831.4045325912629,0.521571934223175,0.012809688225388527,0.46561840176582336,163,15.229157447814941
3724,594144,2,clean,1,1.0,-0.9798926115036011,-0.36041128635406494,11789.2333984375,14657.848196029663,544.1645163036883,1.0,0.0,0.0,162,15.229135513305664
3725,594308,2,gain,0,0.8758352398872375,-0.8795274496078491,-0.9034761190414429,10956.932373046875,2273.740510873554,761.3904570711311,0.26185402274131775,0.7328441143035889,0.005301845259964466,164,15.228219985961914
3726,594470,2,gain,0,0.47581949830055237,-0.9807744026184082,-0.5196706056594849,9432.872314453125,12266.019071219234,607.868235911957,0.3218628466129303,0.22037799656391144,0.45775917172431946,162,15.229182243347168
3727,594626,2,dropout,0,0.8045682907104492,-0.9620590209960938,-0.7816362977027893,10685.4052734375,7040.807523983428,712.6545246243477,0.4222486913204193,0.5013310313224792,0.07642029970884323,156,15.225403785705566
3728,594784,2,actuator_eff_W,0,0.946761965751648,-0.9795568585395813,-0.07687725126743317,11227.1630859375,13729.76240554875,430.75090069740594,0.6553686857223511,0.1048036441206932,0.23982764780521393,158,15.22914981842041
3729,594942,2,dropout,0,0.7688151597976685,-0.9797796607017517,-0.8167858719825745,10549.185791015625,13042.796759492552,726.7143533937633,0.60350501537323,0.2106361836194992,0.18585877120494843,158,15.225111961364746
3730,595109,2,actuator_eff_W,0,0.6463701725006104,-0.2148456871509552,-0.4400700330734253,10082.670288085938,321.0410375595093,576.0280143741677,0.0,1.0,0.0,167,15.227743148803711
3731,595270,2,actuator_eff_N,0,0.7428113222122192,-0.9720560312271118,-0.8089646697044373,10450.111083984375,9349.170954099682,723.5858694314957,1.0,0.0,0.0,161,15.22911548614502
3732,595429,2,clean,1,-0.17024852335453033,-0.677334725856781,-0.7102741003036499,6971.3531494140625,540.1381706075215,684.1096403598785,0.12967485189437866,0.867574155330658,0.0027509748470038176,159,15.227815628051758
3733,595587,2,dropout,0,-0.9591408371925354,-1.0,0.4893238842487335,3965.6735229492188,14667.83179357983,204.27044704556465,0.12008953094482422,0.10520469397306442,0.7747057676315308,158,15.22474193572998
3734,595744,2,noise,0,0.6449359059333801,-0.9763003587722778,-0.9624111652374268,10077.205810546875,10630.136325609328,784.9644709452987,0.5666713714599609,0.3650560677051544,0.06827259063720703,157,15.227166175842285
3735,595903,2,dropout,0,0.6996029019355774,-0.9741315245628357,-0.7054189443588257,10285.487060546875,9940.167032974048,682.1675771772861,0.5479870438575745,0.40239840745925903,0.04961458966135979,159,15.224742889404297
3736,596068,2,stuck,0,0.9172148704528809,-0.961982250213623,-0.9627904891967773,11114.588623046875,7308.820338966908,785.1161878854036,0.30837634205818176,0.5119293332099915,0.1796942949295044,165,15.228862762451172
3737,596226,2,actuator_eff_W,0,0.48903706669807434,-0.9821988344192505,0.24398042261600494,9483.231201171875,13318.28620911327,302.4078314464477,0.22114990651607513,0.17336419224739075,0.6054859161376953,158,15.228991508483887
3738,596388,2,actuator_eff_N,0,1.0,-0.927584171295166,-0.8306096792221069,11716.051025390625,4044.714760452983,732.2438625991344,0.30712106823921204,0.48798617720603943,0.20489275455474854,162,15.228031158447266
3739,596547,2,clean,1,0.9377467036247253,-0.9559171795845032,-0.836628258228302,11192.81494140625,6347.605717664787,734.6512980262705,0.13567054271697998,0.5323888063430786,0.3319406509399414,159,15.228537559509277
3740,596708,2,clean,1,0.9280534982681274,-0.11385246366262436,-0.8181779980659485,11155.8837890625,314.72986501455307,727.2711889855564,0.0,1.0,0.0,161,15.226975440979004
3741,596867,2,packet_loss,0,1.0,-0.9802128076553345,-0.7897313237190247,11542.755126953125,14583.612544003432,715.8925359640268,0.6216570734977722,0.054439350962638855,0.3239035904407501,159,15.228941917419434
3742,597028,2,clean,1,0.9517155885696411,-0.9789257645606995,-0.8313660621643066,11246.036376953125,13340.981235552377,732.5464155120029,0.5022006034851074,0.2716309726238251,0.2261684089899063,161,15.228949546813965
3743,597187,2,dropout,0,0.12373828887939453,-0.3701675236225128,-0.5886318683624268,8091.44287109375,321.17440571170164,635.4527551531792,0.04175871983170509,0.8988640308380127,0.05937725678086281,159,15.224148750305176
3744,597345,2,clean,1,1.0,-0.9789425134658813,-0.9653644561767578,11472.8466796875,13620.872539453634,786.145775602659,0.7273702621459961,0.05497412756085396,0.21765558421611786,158,15.228952407836914
3745,597502,2,dropout,0,1.0,-0.9771395921707153,-0.6494432091712952,11526.59912109375,12605.421723984091,659.777294493975,0.5644946694374084,0.12516267597675323,0.3103426694869995,157,15.222240447998047
3746,597658,2,clean,1,1.0,-0.9778484106063843,0.4099516272544861,11517.98828125,12999.0690852825,236.01935193687677,0.07257325947284698,0.07575864344835281,0.851668119430542,156,15.228711128234863
3747,597815,2,clean,1,1.0,-0.9662790298461914,-0.9895275235176086,11649.332275390625,8636.568900628537,795.8110123056179,0.23507210612297058,0.411853551864624,0.3530743420124054,157,15.228301048278809
3748,597978,2,dropout,0,0.8863163590431213,-0.9689951539039612,-0.677368700504303,10996.865234375,8867.054390053496,670.9474849983538,0.1522262692451477,0.4149019718170166,0.4328717589378357,163,15.222246170043945
3749,598141,2,gain,0,0.6437294483184814,-0.9819068908691406,-0.3090411424636841,10072.609252929688,13917.75293621815,523.6164510615171,0.3480571508407593,0.16313010454177856,0.48881274461746216,163,15.228541374206543
3750,598299,2,packet_loss,0,0.734724223613739,-0.8624701499938965,-0.6723417043685913,10419.29931640625,1894.007207858766,668.9366850107908,0.2435181885957718,0.7518344521522522,0.004647342022508383,158,15.224443435668945
3751,598459,2,noise,0,0.38826784491539,-0.9849958419799805,0.45755037665367126,9099.300537109375,15161.310982935898,216.97984990477562,0.20187941193580627,0.03993598744273186,0.7581846117973328,160,15.223949432373047
3752,598629,2,packet_loss,0,0.8871073722839355,-0.9827053546905518,-1.0,10999.879150390625,15900.708649833196,819.3802365741395,0.5757838487625122,0.043548937886953354,0.38066723942756653,170,15.22839069366455
3753,598788,2,clean,1,-0.045812733471393585,-0.9813786149024963,-0.7597227096557617,7445.4534912109375,9995.849856296307,703.8890911266208,0.27626553177833557,0.400857537984848,0.3228769302368164,159,15.227417945861816
3754,598951,2,offset,0,1.0,-0.9807316660881042,-1.0,11550.11474609375,14985.887126495603,879.6981317884038,0.48832446336746216,0.21403026580810547,0.29764530062675476,163,15.228241920471191
3755,599110,2,clean,1,1.0,-0.9477913975715637,-0.9923247694969177,12299.1162109375,5889.410243690238,796.9298990193493,0.08405813574790955,0.55836021900177,0.35758164525032043,159,15.225844383239746
3756,599271,2,stuck,0,-0.4887714684009552,-0.989601194858551,0.495893269777298,5757.78076171875,13842.381116867065,201.64269489049911,0.0,0.0,1.0,161,15.224781036376953
3757,599431,2,offset,0,-0.4137880802154541,-0.9883335828781128,0.47036901116371155,6043.4674072265625,12950.579665264766,211.8523985594511,0.029757680371403694,0.20701497793197632,0.7632273435592651,160,15.227080345153809
3758,599585,2,clean,1,1.0,-0.972622275352478,-0.6187319159507751,12867.530517578125,11749.999503724972,647.4927740767598,0.6820897459983826,0.2907089293003082,0.027201319113373756,154,15.226707458496094
3759,599749,2,dropout,0,0.9859554767608643,-0.9774428606033325,-0.6978150606155396,11376.490478515625,12608.528469465884,679.1260133048406,0.3821156620979309,0.1982799619436264,0.4196043610572815,164,15.214742660522461
3760,599917,2,clean,1,0.2974895238876343,-0.984217643737793,0.3365352153778076,8753.43505859375,13865.86229571062,265.3859188705683,0.03624745085835457,0.17271602153778076,0.7910365462303162,168,15.227246284484863
3761,600072,2,clean,1,0.4562009572982788,-0.9807897210121155,-0.7921105623245239,9358.125610351562,12178.528792984884,716.8442230969226,0.5202083587646484,0.1334695965051651,0.3463220000267029,155,15.225578308105469
3762,600233,2,dropout,0,0.814536452293396,-0.9798972606658936,-0.7618190050125122,10723.3837890625,13335.70857000351,704.7276076823473,1.0,0.0,0.0,161,15.211098670959473
3763,600396,2,stuck,0,0.3602640926837921,-0.2735351324081421,-0.7925033569335938,8992.606201171875,309.4645924568176,717.001332692802,0.0,1.0,0.0,163,15.215474128723145
3764,600554,2,clean,1,0.16595458984375,-0.9837300777435303,-0.5055913329124451,8252.286987304688,12680.278782880447,602.23652590532,0.42264318466186523,0.12306979298591614,0.45428702235221863,158,15.22577953338623
3765,600717,2,clean,1,0.6345533728599548,-0.983501136302948,-0.15289610624313354,10037.648315429688,15209.62396304404,461.15844531738503,0.37928351759910583,0.010231874883174896,0.6104846000671387,163,15.225685119628906
3766,600873,2,clean,1,1.0,-0.9768052697181702,-0.8725631833076477,13268.590087890625,14301.315612316132,749.0252821706235,1.0,0.0,0.0,156,15.225358963012695
3767,601033,2,actuator_eff_N,0,0.9699338674545288,-0.9665274024009705,-0.9294528365135193,11315.447998046875,8451.270038015069,771.7811434837446,0.6380831003189087,0.01355622336268425,0.34836065769195557,160,15.221820831298828
3768,601190,2,clean,1,1.0,-0.8011252880096436,-0.6544581651687622,12788.83544921875,1607.6496845961453,661.7832764685154,0.06709986180067062,0.7712709307670593,0.16162921488285065,157,15.214574813842773
3769,601350,2,clean,1,0.5149391889572144,-0.9533028602600098,-0.8355226516723633,9581.918334960938,5129.820200805653,734.2090631123513,0.1543555110692978,0.5938470959663391,0.2517973780632019,160,15.214130401611328
3770,601510,2,actuator_eff_N,0,0.3434078097343445,-0.9092341065406799,-0.839117705821991,8928.3837890625,2459.178633041714,735.6470745354422,0.12448257952928543,0.6820351481437683,0.19348227977752686,160,15.210556030273438
3771,601671,2,clean,1,1.0,-0.9823290705680847,-0.7907564043998718,11671.522216796875,16512.347453977934,716.3025712028289,0.6721158027648926,0.026300843805074692,0.3015833795070648,161,15.223966598510742
3772,601831,2,clean,1,0.8413169384002686,-0.1380501240491867,-0.631508469581604,10825.41748046875,313.9804824590683,652.6033888421953,0.0,1.0,0.0,160,15.208324432373047
3773,601993,2,clean,1,0.14968463778495789,-0.9840615391731262,-0.09731422364711761,8190.2984619140625,12846.739607853448,438.9256882556124,0.17250846326351166,0.251635879278183,0.5758556723594666,162,15.216373443603516
3774,602151,2,dropout,0,0.8332570791244507,-0.94356369972229,-0.6277956366539001,10794.70947265625,4781.81105617315,651.1182621270418,0.34079423546791077,0.5998311042785645,0.059374671429395676,158,15.19890308380127
3775,602309,2,clean,1,0.6336652040481567,-0.8600195646286011,-1.0,10034.264526367188,1792.08352862887,841.4457151040557,0.14620409905910492,0.7577150464057922,0.09608084708452225,158,15.203540802001953
3776,602462,2,clean,1,0.5810104608535767,-0.9804094433784485,-0.3208952844142914,9833.64990234375,12548.97538980741,528.3581095708689,0.2762164771556854,0.21072477102279663,0.5130587220191956,153,15.215995788574219
3777,602623,2,clean,1,0.8791648149490356,-0.9505511522293091,-0.6775171756744385,10969.617919921875,5545.943596400986,671.0068609879106,0.09657137095928192,0.5663321614265442,0.3370964825153351,161,15.201993942260742
3778,602779,2,offset,0,-0.9499784708023071,-1.0,0.4127490222454071,4000.5819702148438,12111.472103178501,234.90038765221834,0.21696922183036804,0.027714230120182037,0.7553165555000305,156,15.208517074584961
3779,602938,2,clean,1,0.9791496992111206,-0.9779040813446045,-1.0,11350.560302734375,12842.355760097504,839.5195381715894,1.0,0.0,0.0,159,15.208820343017578
3780,603102,2,clean,1,0.663017213344574,-0.9799882769584656,-0.03234336897730827,10146.095581054688,12675.203723006938,412.93734695039154,0.20374305546283722,0.19247499108314514,0.6037819385528564,164,15.208561897277832
3781,603254,2,clean,1,1.0,-0.9663094878196716,-0.43530499935150146,11485.399169921875,8522.726162396446,574.1220044707879,0.5509753823280334,0.4148944616317749,0.03413013368844986,152,15.201626777648926
3782,603419,2,noise,0,0.48219552636146545,-0.9824298024177551,-0.35657569766044617,9457.164916992188,13456.252748183375,542.6302747346997,0.33285102248191833,0.18869642913341522,0.47845253348350525,165,15.197722434997559
3783,603582,2,dropout,0,1.0,-0.977374792098999,-0.4610782265663147,11799.65576171875,13038.186980217695,584.4312950831663,1.0,0.0,0.0,163,15.195210456848145
3784,603749,2,clean,1,0.34992513060569763,-0.9791781306266785,-0.3888667821884155,8953.214721679688,10749.761364816934,555.5467149743682,0.04123301059007645,0.37311628460884094,0.5856506824493408,167,15.20327091217041
3785,603906,2,dropout,0,-0.8558057546615601,-1.0,0.5110144019126892,4359.380187988281,14749.968748285653,195.59424018859863,0.05750900134444237,0.0498642772436142,0.8926267027854919,157,15.195037841796875
3786,604069,2,clean,1,0.6979993581771851,-0.982048749923706,0.0038643970619887114,10279.37744140625,14315.694258288058,398.45424115943354,0.31081652641296387,0.06046139821410179,0.628722071647644,163,15.203452110290527
3787,604232,2,clean,1,0.9206354022026062,-0.9810300469398499,0.4397769570350647,11127.620849609375,14664.779685258865,224.08921512961388,0.0,0.0,1.0,163,15.203574180603027
3788,604388,2,clean,1,0.7149401903152466,-0.9794247150421143,-0.46975529193878174,10343.922119140625,12568.367149201375,587.9021123861377,0.23072148859500885,0.24665802717208862,0.5226204991340637,156,15.202340126037598
3789,604547,2,noise,0,1.0,-0.9751546382904053,-0.08150512725114822,11652.718505859375,11725.241369522128,432.60205181665964,0.05454022064805031,0.3396289348602295,0.6058308482170105,159,15.198360443115234
3790,604710,2,offset,0,0.5430684089660645,-0.9703342318534851,-0.6728659868240356,9689.090576171875,8165.214450765345,669.1463990584016,0.5200920701026917,0.4792815148830414,0.0006264402763918042,163,15.199368476867676
3791,604868,2,stuck,0,0.4719105362892151,-0.9780102968215942,-0.1258130669593811,9417.979125976562,10707.253597929037,450.32522953803164,0.05748787522315979,0.3708021342754364,0.5717099905014038,158,15.200089454650879
3792,605033,2,packet_loss,0,0.43788206577301025,-0.29633858799934387,-0.8781354427337646,9288.330688476562,330.0,751.254182472825,0.0,1.0,0.0,165,15.199045181274414
3793,605192,2,clean,1,0.8970912098884583,-0.9784541726112366,-0.4840232729911804,11037.91748046875,12807.502165762098,593.6093111362079,0.2738195061683655,0.22699102759361267,0.49918946623802185,159,15.201026916503906
3794,605352,2,packet_loss,0,1.0,-0.9784137606620789,-0.6771445274353027,12232.786865234375,14167.350462687693,670.8578221350908,0.8352673053741455,0.034179940819740295,0.1305527538061142,160,15.200082778930664
3795,605513,2,clean,1,0.46431174874305725,-0.8841137886047363,-0.5784111618995667,9389.027709960938,2025.4843720451152,631.3644660189748,0.2075851708650589,0.7427447438240051,0.04967007786035538,161,15.202012062072754
3796,605674,2,packet_loss,0,0.11808588355779648,-0.9860125184059143,0.4032689332962036,8069.9072265625,14423.461284518242,238.692428894341,0.0,0.0,1.0,161,15.200990676879883
3797,605844,2,clean,1,0.832094669342041,-0.737389326095581,-0.7881339192390442,10790.28076171875,1027.2126849395465,715.2535777539015,0.0899498239159584,0.8196790814399719,0.09037106484174728,170,15.208702087402344
3798,606000,2,packet_loss,0,0.7754912376403809,-0.8882788419723511,-0.6335110664367676,10574.62158203125,2366.29786804728,653.4044378399849,0.23959128558635712,0.7194650769233704,0.04094361141324043,156,15.207536697387695
3799,606157,2,stuck,0,0.40096381306648254,-0.9716761112213135,-0.23824472725391388,9147.672119140625,8074.172835772691,495.2978935614228,0.331152081489563,0.4702647626399994,0.19858315587043762,157,15.205972671508789
3800,606312,2,noise,0,0.7209665179252625,-0.9805009365081787,-0.06989771127700806,10366.88232421875,13291.530434447992,427.9590839236771,0.2643599510192871,0.11832760274410248,0.6173124313354492,155,15.207280158996582
