==============================================================================
SIMPLE PPO — CONFIGURATION
==============================================================================
  Environment
    mode                 all
    random_weather       True
    enable_faults        False
    dssat_seed           123

  PPO Hyperparameters
    total_timesteps      1,000,000
    n_steps              4,096
    batch_size           64
    n_epochs             10
    learning_rate        0.0003
    gamma                0.99
    gae_lambda           0.95
    clip_range           0.2
    ent_coef             0.01
    max_grad_norm        0.5
    device               cpu

  Normalisation (VecNormalize)
    norm_obs             True
    norm_reward          True
    clip_obs             5.0
    clip_reward          10.0

  Reward Weights (seasonal)
    W_yield              0.40
    W_hiad               0.10
    W_ane                0.30
    W_penalty            0.20
==============================================================================

==============================================================================
TRAINING — 1,000,000 timesteps  |  n_steps=4096
==============================================================================

  Episode log  → /workspace/episode_log_water.csv
  Metrics log  → /workspace/training_metrics_water.csv

     ep      step   len    cum_R   yield      N      W   R_seas    R_yld   R_hiad    R_ane
    264     42158   166   +0.673    4762     79     49  -0.1752  -0.7501  -0.2267  +0.5078
    265     42318   160   -4.867    2851     76     35  -0.4264  -1.0000  -0.6714  -0.0672
    266     42482   164   +8.260    5962     70     43  +0.1620  -0.4352  +0.7442  +1.0000
    267     42639   157   -2.708    3331     64     42  -0.3029  -1.0000  -0.4346  +0.3039
    268     42802   163   +4.120    5475     91     31  -0.0637  -0.5631  +0.1317  +0.4980
    269     42963   161   +4.986    4828     64     41  -0.0195  -0.7327  -0.0532  +0.8925
    270     43118   155   -1.691    2456     86     36  -0.4788  -1.0000  -0.4891  -0.2881
    271     43279   161   -2.644    1695     86     26  -0.5762  -1.0000  -1.0000  -0.5101
    272     43440   161   -0.612    3398     65     50  -0.3157  -1.0000  -0.4533  +0.3158
    273     43599   159   -3.659    1039     76     30  -0.6274  -1.0000  -1.0000  -0.6595
    274     43760   161   -3.044    1780     91     34  -0.5363  -1.0000  -0.4157  -0.5089
    275     43921   161   -1.225    3897     67     51  -0.2224  -0.9771  +0.0357  +0.4554
    276     44079   158   -3.613    3217     75     29  -0.3411  -1.0000  -0.3356  +0.0678
    277     44235   156   -3.326    3012     66     46  -0.3610  -1.0000  -0.4652  +0.1442
    278     44402   167   +8.125    6170     78     26  +0.1979  -0.3806  +0.7079  +0.9839
    279     44566   164   +2.917    4059     81     53  -0.2775  -0.9346  +0.0667  +0.2545
    280     44725   159   -4.324    3334     76     23  -0.3400  -1.0000  -0.5472  +0.1013
    281     44881   156   -0.467    2637     81     38  -0.3657  -1.0000  +0.3570  -0.1835
    282     45033   152   +6.404    4893     61     40  +0.0834  -0.7157  +0.5680  +1.0000
    283     45193   160   -2.783    1762     83     24  -0.5603  -1.0000  -1.0000  -0.4695
    284     45360   167   -0.742    1398     84     34  -0.5021  -1.0000  +0.1305  -0.5825
    285     45513   153   +2.331    2800     87     18  -0.3353  -1.0000  +0.3154  -0.1921
    286     45666   153   -3.713    1371     65     36  -0.5804  -1.0000  -1.0000  -0.4722
    287     45830   164   +6.621    6027     80     34  +0.1065  -0.4181  +0.3446  +0.8807
    288     45990   160   +3.381    4725     72     36  -0.0566  -0.7598  +0.3460  +0.6327
    289     46150   160   +9.604    6757     78     31  +0.2192  -0.2265  +0.5797  +1.0000
    290     46317   167   -2.874    3525     86     25  -0.3354  -1.0000  -0.1967  +0.0208
    291     46476   159   +1.335    4924     88     28  -0.1323  -0.7077  +0.0421  +0.3994
    292     46636   160   +2.662    3848     62     49  -0.1991  -0.9900  -0.0719  +0.5639
    293     46797   161   -3.595    1138     85     28  -0.6278  -1.0000  -1.0000  -0.6640
    294     46959   162   +4.504    4244     68     33  -0.0986  -0.8862  +0.3404  +0.5724
    295     47125   166   -3.215    2247     81     33  -0.4952  -1.0000  -0.6597  -0.3091
    296     47285   160   +3.586    4782     76     24  -0.0319  -0.7448  +0.4981  +0.5737
    297     47443   158   -3.369    1931     80     28  -0.5464  -1.0000  -1.0000  -0.3998
    298     47608   165   -3.165    3443     89     41  -0.4026  -1.0000  -0.3800  -0.0328
    299     47759   151   -3.627    1989     80     34  -0.4838  -1.0000  -0.3044  -0.3823
    300     47916   157   -0.067    3522     94     36  -0.3332  -1.0000  +0.3155  -0.0614

  ── rolling mean (last 100 ep) ──  cum_R=-0.137  yield=3506 kg/ha  N=76  W=38 mm  R_seas=-0.2807  R_ane=+0.1702

    301     48080   164   +2.816    4989     79     23  -0.0804  -0.6905  -0.1656  +0.5839
    302     48242   162   -1.417    4028     92     27  -0.3212  -0.9427  -0.3722  +0.0970
    303     48404   162  +10.226    6778     81     26  +0.2634  -0.2209  +0.9092  +1.0000
    304     48560   156   -0.768    3744     70     38  -0.2382  -1.0000  +0.0534  +0.3312
    305     48720   160   -3.107    1076     91     27  -0.6399  -1.0000  -1.0000  -0.7057
    306     48874   154   -6.170    2236     71     30  -0.4910  -1.0000  -0.9676  -0.2169
    307     49033   159   -0.979    2011     83     39  -0.4701  -1.0000  -0.0215  -0.3943
    308     49194   161   -0.105    1660    105     36  -0.5916  -1.0000  -0.6225  -0.6035
    309     49354   160   -3.352    3497     75     35  -0.3341  -1.0000  -0.4505  +0.1683
    310     49508   154   -2.999    3475     78     27  -0.3447  -1.0000  -0.5449  +0.1106
    311     49672   164   +3.452    4820     95     33  -0.1001  -0.7348  +0.9312  +0.2689
    312     49833   161   -1.369    1257     89     28  -0.6234  -1.0000  -1.0000  -0.6471
    313     49989   156   -4.028    1666     79     26  -0.5235  -1.0000  -0.6064  -0.4714
    314     50146   157   +1.473    2066     66     35  -0.4256  -1.0000  -0.2352  -0.2176
    315     50310   164   -2.537    1246     94     28  -0.6313  -1.0000  -1.0000  -0.6683
    316     50469   159   -0.199    3086     82     39  -0.3520  -1.0000  +0.1731  -0.0653
    317     50636   167   +1.334    4759     89     29  -0.1519  -0.7510  +0.1470  +0.3413
    318     50801   165   +9.303    6044     83     33  +0.1296  -0.4136  +0.7650  +0.8126
    319     50962   161   -4.172    1953     87     37  -0.5785  -1.0000  -1.0000  -0.4401
    320     51124   162   +8.147    6380     82     32  +0.1673  -0.3255  +0.5053  +0.9447
    321     51279   155   +3.327    4359     76     16  -0.0933  -0.8559  +0.4499  +0.4270
    322     51438   159   +1.408    2879    101     31  -0.3918  -1.0000  +0.3138  -0.2849
    323     51599   161   +7.600    5730     77     27  +0.0911  -0.4961  +0.3408  +0.8511
    324     51760   161   -2.589    3698     82     29  -0.3129  -1.0000  -0.2252  +0.1285
    325     51920   160   +4.167    4853     71     33  -0.0032  -0.7264  +0.4992  +0.7064
    326     52083   163   -2.276     958     82     24  -0.6312  -1.0000  -1.0000  -0.7085
    327     52245   162   -3.270    1061     93     42  -0.6731  -1.0000  -1.0000  -0.7149
    328     52405   160  +10.221    7627     78     42  +0.2606  +0.0017  +0.6400  +1.0000
    329     52572   167   -0.041    2925    104     21  -0.4003  -1.0000  +0.0891  -0.2979
    330     52726   154   -3.541     916     80     32  -0.6481  -1.0000  -1.0000  -0.7150
    331     52885   159   -0.236    4512     90     27  -0.1973  -0.8158  +0.0647  +0.2570
    332     53050   165   -2.184    3070     90     35  -0.4370  -1.0000  -0.5063  -0.1428
    333     53207   157   +5.608    3076     73     22  -0.1981  -1.0000  +1.0000  +0.0484
    334     53366   159   -0.935    3965     76     34  -0.2396  -0.9593  -0.0161  +0.2971
    335     53522   156   -4.956    1752     79     22  -0.5466  -1.0000  -1.0000  -0.4428
    336     53683   161   -3.560    2043     83     24  -0.5348  -1.0000  -1.0000  -0.3853
    337     53846   163   -1.632    3826     74     35  -0.2834  -0.9957  -0.3335  +0.2943
    338     54006   160   +2.064    3179     76     25  -0.3353  -1.0000  -0.3249  +0.0525
    339     54165   159   -3.149    1675     84     39  -0.5757  -1.0000  -0.7684  -0.5007
    340     54326   161   -6.493    2551     85     24  -0.4620  -1.0000  -0.6802  -0.2484
    341     54489   163   +7.423    5540     70     33  +0.1140  -0.5459  +0.4522  +0.9653
    342     54651   162   -3.326    2663     92     40  -0.4913  -1.0000  -0.5733  -0.2722
    343     54813   162   -4.600    2874     70     45  -0.3982  -1.0000  -0.4643  +0.0222
    344     54969   156   +1.601    3973     71     36  -0.1424  -0.9572  +0.6778  +0.3939
    345     55134   165   -5.436    1780     88     18  -0.5570  -1.0000  -1.0000  -0.4935
    346     55293   159   -5.636    2290     80     28  -0.4994  -1.0000  -0.8724  -0.2840
    347     55451   158   -2.164    3286     90     30  -0.3643  -1.0000  -0.0729  -0.0819
    348     55618   167   +2.063    4374    104     25  -0.2246  -0.8521  +0.5041  +0.0496
    349     55779   161   -2.362    1352     86     24  -0.6036  -1.0000  -1.0000  -0.6088
    350     55939   160   +3.324    5082     82     35  -0.1021  -0.6662  -0.0885  +0.5478
    351     56100   161   -2.627     883     83     22  -0.6368  -1.0000  -1.0000  -0.7346
    352     56255   155   +4.943    3659     78     20  -0.1889  -1.0000  +0.6846  +0.1757
    353     56419   164   +9.420    6309     74     33  +0.2047  -0.3442  +0.7641  +1.0000
    354     56581   162   +6.059    4773     68     29  +0.0215  -0.7472  +0.5906  +0.7492
    355     56736   155   -3.138    1333     81     21  -0.5778  -1.0000  -0.8843  -0.5885
    356     56896   160   +5.141    3464     70     44  -0.1973  -1.0000  +0.8401  +0.2470
    357     57062   166   -2.606    3054     72     25  -0.3867  -1.0000  -0.8727  +0.0637
    358     57223   161   +3.191    2528     84     29  -0.3026  -1.0000  +1.0000  -0.2449
    359     57387   164   +8.236    5874     94     37  +0.0528  -0.4583  +0.9856  +0.5557
    360     57545   158   -3.096    3598     80     36  -0.3497  -1.0000  -0.4656  +0.1296
    361     57709   164   -3.850    3473     96     19  -0.4014  -1.0000  -0.6167  -0.0911
    362     57875   166   -6.577    2760    101     28  -0.5156  -1.0000  -0.8821  -0.3163
    363     58031   156   -4.657    2367     97     25  -0.5322  -1.0000  -0.8857  -0.3928
    364     58194   163   +1.187    4044     68     20  -0.1001  -0.9385  +0.4818  +0.4826
    365     58349   155   -0.220    3611     71     30  -0.1970  -1.0000  +0.4726  +0.2757
    366     58516   167   +0.866    2934    115     17  -0.4360  -1.0000  -0.1518  -0.3597
    367     58683   167   +2.380    4941     81     22  -0.0913  -0.7032  -0.0953  +0.5278
    368     58844   161   +0.110    3589     93     29  -0.3416  -1.0000  +0.0104  -0.0375
    369     58996   152   +2.597    3609     78     19  -0.2283  -1.0000  +0.3510  +0.1518
    370     59156   160   +8.007    5140     69     18  +0.1401  -0.6509  +0.9793  +0.8611
    371     59317   161   +0.465    4298     76     32  -0.1950  -0.8719  -0.1688  +0.4132
    372     59477   160   -5.241    2253     72     22  -0.4778  -1.0000  -1.0000  -0.2186
    373     59636   159   -0.407    4603     98     25  -0.2243  -0.7918  -0.0193  +0.1718
    374     59796   160   +5.503    5071     70     25  +0.0621  -0.6689  +0.4945  +0.8238
    375     59956   160   -2.814    1589    102     17  -0.5850  -1.0000  -0.9158  -0.6107
    376     60112   156   +1.113    4770     84     23  -0.1627  -0.7481  -0.3219  +0.4138
    377     60269   157   +4.476    5066     74     38  -0.0469  -0.6704  +0.0034  +0.7171
    378     60426   157   -3.405    3549     86     24  -0.3451  -1.0000  -0.3317  +0.0304
    379     60586   160   +3.745    4778     89     26  -0.0599  -0.7459  +1.0000  +0.3411
    380     60748   162   +6.296    3994     91     16  -0.2012  -0.9518  +0.6352  +0.0938
    381     60908   160   -2.657    1735     92     25  -0.5567  -1.0000  -0.7555  -0.5264
    382     61062   154   -3.874    1584     85     18  -0.4768  -1.0000  -0.0810  -0.5357
    383     61221   159   -3.664    1422     94     24  -0.5954  -1.0000  -0.8632  -0.6204
    384     61386   165   +8.786    7001     93     44  +0.1941  -0.1625  +0.7963  +0.8894
    385     61534   148   +2.121    4153     75     25  -0.1165  -0.9100  +0.6237  +0.3917
    386     61694   160   +2.085    3525     82     16  -0.2984  -1.0000  -0.1814  +0.0787
    387     61852   158   +3.559    4297     59     35  -0.0540  -0.8722  +0.0410  +0.8176
    388     62006   154   +4.642    3304     92     18  -0.2419  -1.0000  +1.0000  -0.1063
    389     62171   165   +4.591    5375     86     23  -0.0135  -0.5893  +0.3044  +0.5717
    390     62328   157   +5.584    5015     86     25  -0.0258  -0.6837  +0.7737  +0.4643
    391     62488   160   -0.758    4088     78     22  -0.2297  -0.9271  -0.2666  +0.3061
    392     62648   160   +3.767    5133     79     17  -0.0203  -0.6527  +0.1146  +0.6223
    393     62802   154   +9.620    5488     81     14  +0.0840  -0.5595  +0.6575  +0.6924
    394     62960   158   -3.749    1880     95     42  -0.6107  -1.0000  -1.0000  -0.5072
    395     63119   159   +1.027    4232     86     19  -0.1865  -0.8892  +0.2683  +0.2313
    396     63282   163   -3.901    1343     94     22  -0.5655  -1.0000  -0.5361  -0.6422
    397     63443   161   -2.060    4070     86     31  -0.2876  -0.9317  -0.2824  +0.1895
    398     63600   157   -5.678    2921     96     16  -0.4689  -1.0000  -0.9148  -0.2375
    399     63762   162   -1.841    3500     83     16  -0.2875  -1.0000  -0.0177  +0.0586
    400     63932   170   -1.763    4100     87     20  -0.2849  -0.9238  -0.4431  +0.1787

  ── rolling mean (last 100 ep) ──  cum_R=+0.469  yield=3507 kg/ha  N=84  W=28 mm  R_seas=-0.2856  R_ane=+0.0704

    401     64091   159   -0.189    2874     95     19  -0.3994  -1.0000  -0.1520  -0.2408
    402     64252   161   -4.103    3106     84     23  -0.3977  -1.0000  -0.5600  -0.0777
    403     64417   165   +9.151    5226     77     25  +0.0715  -0.6284  +0.8817  +0.6990
    404     64577   160   +0.180    4075     69     35  -0.1486  -0.9304  +0.3132  +0.4673
    405     64738   161   +9.648    5922     78     35  +0.1182  -0.4457  +0.5324  +0.8886
    406     64896   158   +1.985    4186    103     23  -0.2910  -0.9012  +0.0067  +0.0191
    407     65056   160   +6.792    5408     85     25  +0.0301  -0.5806  +0.7009  +0.5922
    408     65219   163   +5.531    5069     83     17  +0.0356  -0.6695  +1.0000  +0.5276
    409     65376   157   -1.479     719    105     15  -0.6531  -1.0000  -0.9772  -0.8292
    410     65532   156   +4.142    4276     70     25  -0.0720  -0.8777  +0.6133  +0.5156
    411     65686   154   -3.116    1746     88     13  -0.5401  -1.0000  -0.8957  -0.5052
    412     65845   159   +0.847    4313     75     16  -0.1742  -0.8680  -0.3636  +0.4388
    413     66009   164   -4.149    2998     80     43  -0.4495  -1.0000  -0.7549  -0.0583
    414     66169   160   +5.347    4714     74     26  +0.0071  -0.7627  +0.8796  +0.6001
    415     66322   153   +3.832    5148     89     20  -0.0533  -0.6488  +0.3775  +0.4477
    416     66483   161   -4.377     903     89     18  -0.6324  -1.0000  -1.0000  -0.7467
    417     66644   161   +7.391    4479     68     23  -0.0351  -0.8243  +0.4241  +0.6384
    418     66799   155   +0.913    4445     85     21  -0.1512  -0.8332  +0.2805  +0.3075
    419     66966   167  +10.868    6769     79     25  +0.2303  -0.2234  +0.5591  +1.0000
    420     67123   157   -2.758    2759     94     24  -0.4298  -1.0000  -0.2892  -0.2627
    421     67283   160   +8.706    7236     98     24  +0.1757  -0.1008  +0.2161  +0.8397
    422     67438   155   -0.671    1994     80     15  -0.4393  -1.0000  -0.2705  -0.3743
    423     67601   163   +5.352    3718     77     28  -0.2330  -1.0000  +0.3236  +0.2031
    424     67759   158   -2.119    2694     99     13  -0.4172  -1.0000  -0.2001  -0.3200
    425     67923   164   +6.177    5942     84     27  +0.1087  -0.4404  +0.6706  +0.7575
    426     68083   160   +5.391    5333     74     20  +0.0624  -0.6004  +0.2696  +0.8122
    427     68244   161   -1.714    2809     98     17  -0.4097  -1.0000  -0.1584  -0.2841
    428     68411   167   +6.041    5054     90     33  -0.1128  -0.6736  +0.2155  +0.4074
    429     68570   159   -4.097    3090     84     18  -0.3880  -1.0000  -0.5563  -0.0806
    430     68728   158   +1.674    4842     88     15  -0.0978  -0.7292  +0.2507  +0.3753
    431     68889   161   +9.102    5770     71     22  +0.1922  -0.4857  +0.7634  +1.0000
    432     69051   162   +4.844    5430     85     22  -0.0554  -0.5748  -0.2660  +0.6001
    433     69215   164   -5.178    2794     86     22  -0.4169  -1.0000  -0.4280  -0.1927
    434     69377   162   +0.627    3380     97     18  -0.3515  -1.0000  -0.0399  -0.1249
    435     69542   165   +5.808    4223     70     23  -0.0797  -0.8917  +0.5630  +0.5030
    436     69699   157   +0.874    4539     90     13  -0.2007  -0.8087  -0.2830  +0.2627
    437     69859   160   +1.911    2205     72     20  -0.3413  -1.0000  +0.3781  -0.2320
    438     70015   156   -3.818    1759     67     20  -0.4942  -1.0000  -0.8341  -0.3440
    439     70170   155   -4.046    1706     90     26  -0.5832  -1.0000  -1.0000  -0.5280
    440     70331   161   -1.489    3682     74     21  -0.2280  -1.0000  +0.0760  +0.2491
    441     70486   155   -4.469     990     73     19  -0.6066  -1.0000  -1.0000  -0.6629
    442     70646   160   +1.757    2511     81     18  -0.2928  -1.0000  +0.8100  -0.2251
    443     70803   157   +7.733    5199     68     25  +0.1064  -0.6354  +0.5631  +0.9220
    444     70961   158   -0.561    3883     73     31  -0.2067  -0.9808  +0.1889  +0.3327
    445     71122   161   +0.803    4603     87     24  -0.1946  -0.7918  -0.2125  +0.3175
    446     71288   166   +5.527    5268     74     18  +0.0643  -0.6172  +0.3702  +0.7851
    447     71449   161   -0.235    4579     86     20  -0.1835  -0.7981  -0.1867  +0.3249
    448     71603   154   +5.297    5298     71     32  +0.0274  -0.6096  +0.0252  +0.8641
    449     71761   158   -5.975    2587     84     16  -0.4752  -1.0000  -1.0000  -0.2349
    450     71926   165   +3.253    4147     81     26  -0.2062  -0.9116  +0.1139  +0.2753
    451     72082   156   -3.649    2694     71     21  -0.3985  -1.0000  -0.7325  -0.0497
    452     72238   156   +3.546    4768     74     34  -0.0431  -0.7486  +0.4642  +0.6181
    453     72397   159   -1.425    3982     92     20  -0.3188  -0.9549  -0.4091  +0.0835
    454     72556   159  +10.581    7208     84     24  +0.2742  -0.1081  +0.6980  +1.0000
    455     72717   161   -1.328    1534     87     21  -0.5825  -1.0000  -1.0000  -0.5607
    456     72877   160   -2.218    3593     78     17  -0.2683  -1.0000  -0.0944  +0.1529
    457     73029   152   +5.515    5966     83     31  +0.0589  -0.4341  +0.1254  +0.7960
    458     73189   160   -2.948    1094     86     22  -0.6098  -1.0000  -0.8913  -0.6836
    459     73353   164   +6.037    5954     86     26  +0.1205  -0.4372  +0.8223  +0.7417
    460     73511   158  +11.159    6382     89     17  +0.1773  -0.3250  +0.7635  +0.7986
    461     73672   161   -0.832    4412     94     24  -0.2456  -0.8419  -0.1382  +0.1694
    462     73831   159   +5.212    5269     68     28  +0.0584  -0.6171  +0.0374  +0.9403
    463     73991   160   +1.368    3979     81     27  -0.2585  -0.9556  -0.1308  +0.2255
    464     74151   160  +10.032    4697     65     27  +0.0421  -0.7672  +0.6089  +0.8094
    465     74309   158   +3.816    4527     62     22  -0.0224  -0.8117  -0.1255  +0.8418
    466     74468   159   +3.518    4935     79     20  -0.0593  -0.7047  +0.0784  +0.5652
    467     74633   165   +1.038    4708     84     30  -0.1857  -0.7644  -0.3313  +0.3976
    468     74787   154   +5.857    4266     63     18  -0.0425  -0.8804  +0.2428  +0.6830
    469     74942   155   +5.092    4065     72     22  -0.0882  -0.9331  +0.8556  +0.4045
    470     75106   164   +3.552    2601     77     19  -0.2759  -1.0000  +0.7888  -0.1541
    471     75263   157   -2.101     834     81     20  -0.6351  -1.0000  -1.0000  -0.7438
    472     75420   157   +5.941    4113     79     21  -0.1250  -0.9205  +0.7655  +0.3021
    473     75580   160   -2.945    2469     81     21  -0.4282  -1.0000  -0.4577  -0.2347
    474     75736   156   -6.648    2201     87     30  -0.5425  -1.0000  -1.0000  -0.3664
    475     75894   158   -5.080    2183     72     18  -0.4776  -1.0000  -1.0000  -0.2400
    476     76056   162   -3.201     763    107     14  -0.6533  -1.0000  -1.0000  -0.8215
    477     76209   153   -0.688    3982     68     37  -0.2130  -0.9547  -0.1824  +0.4524
    478     76370   161   -5.002    2602     77     28  -0.4709  -1.0000  -1.0000  -0.1527
    479     76528   158   -0.133    3962     70     21  -0.1601  -0.9600  +0.1650  +0.4110
    480     76690   162   +3.667    4808     88     35  -0.1394  -0.7380  +0.2904  +0.3620
    481     76846   156   -3.919    2766     69     23  -0.3725  -1.0000  -0.5728  -0.0038
    482     77001   155   +2.014    2898     61     28  -0.2427  -1.0000  +0.2437  +0.1808
    483     77154   153   -2.780    1392     79     16  -0.5707  -1.0000  -1.0000  -0.5589
    484     77316   162   -4.255    2894     94     21  -0.4082  -1.0000  -0.2379  -0.2264
    485     77479   163   -5.869    2145     77     30  -0.5209  -1.0000  -1.0000  -0.3072
    486     77640   161   -1.367    2209     89     20  -0.3930  -1.0000  +0.3478  -0.3805
    487     77799   159   +1.340    2707    102     26  -0.3517  -1.0000  +0.7769  -0.3364
    488     77955   156   -0.825    3516     64     30  -0.2611  -1.0000  -0.4457  +0.3685
