episode,timestep,ep_length,cum_reward,w_yield,w_water,w_fert,R_yield,R_water,R_fert,yield_kg_ha,total_N_kg_ha,total_W_mm
3133,534528,159,21.933327,0.4003,0.4049,0.1948,9.381937,-3.708843,-12.542694,10862.4,518.8,713.0
3134,534528,156,15.775599,0.3184,0.1934,0.4883,9.354376,-4.055706,-8.855087,10657.1,368.4,780.4
3135,534528,168,21.705677,0.3872,0.2632,0.3496,9.392538,-4.075129,-11.526971,10852.0,472.6,784.7
3136,534528,163,-3.147953,0.1314,0.5345,0.3341,9.218338,-3.599882,-10.141798,10366.2,419.5,633.3
3137,534528,162,29.113954,0.4862,0.2516,0.2622,9.309508,-4.096182,-11.945195,10544.6,493.3,785.9
3138,534528,157,38.887948,0.5735,0.3597,0.0668,9.291462,-4.211998,-14.091414,10584.0,578.5,815.2
3139,534528,159,-6.560937,0.0103,0.1532,0.8365,8.917442,-3.856172,-5.991357,9106.4,257.1,748.6
3140,534528,162,21.962357,0.3982,0.259,0.3428,11.620173,-3.850896,-11.284199,11778.4,465.2,744.3
3141,534528,155,57.9234,0.7493,0.0416,0.2091,11.467024,-5.018762,-11.158744,11092.6,461.0,973.0
3142,536576,163,32.176921,0.5215,0.1668,0.3117,9.31038,-4.438025,-10.990555,10610.0,452.9,858.5
3143,536576,162,33.003004,0.5494,0.3779,0.0727,8.922027,-4.269395,-13.7319,9271.4,559.0,827.6
3144,536576,158,-6.070441,0.0006,0.2227,0.7766,6.527123,-3.517663,-5.596234,7691.2,241.3,674.7
3145,536576,158,59.823015,0.773,0.0552,0.1718,11.50202,-5.140339,-11.746115,11295.8,484.5,1001.3
3146,536576,157,-0.434106,0.0902,0.064,0.8458,6.736676,-3.914567,-6.15251,8406.5,265.3,758.9
3147,536576,155,5.954641,0.2219,0.5654,0.2127,9.243296,-3.446075,-11.592086,10442.4,476.0,629.4
3148,536576,165,-11.61797,0.0096,0.7364,0.254,9.374486,-3.042639,-10.347033,10772.4,427.7,579.3
3149,536576,163,26.949491,0.5442,0.387,0.0687,6.778124,-4.050096,-14.715871,8827.3,593.7,781.9
3150,536576,165,18.113748,0.3234,0.0986,0.578,8.886702,-4.126848,-8.170198,9071.5,342.1,796.5
3151,536576,163,23.918243,0.4185,0.2331,0.3484,11.51213,-4.084341,-10.625008,11262.6,440.9,788.8
3152,536576,164,74.802396,0.8943,0.0168,0.0889,11.722042,-4.962338,-12.007135,12012.3,494.4,963.7
3153,536576,152,33.021471,0.4763,0.0244,0.4993,11.514209,-4.265547,-8.740227,11120.4,370.0,821.4
3154,538624,157,9.130884,0.194,0.037,0.769,9.048941,-4.007634,-6.274074,9457.6,273.9,774.2
3155,538624,165,35.075181,0.5648,0.1268,0.3084,9.379743,-4.49358,-11.287148,10790.9,465.9,869.2
3156,538624,157,36.730339,0.5293,0.4406,0.0301,11.626535,-3.957463,-14.238341,11814.1,577.6,767.9
3157,538624,162,-5.833087,0.0555,0.6856,0.2589,11.617895,-2.868049,-9.882456,11747.5,414.7,549.4
3158,538624,157,0.744019,0.1337,0.7671,0.0992,11.628037,-2.958078,-12.884527,11782.5,517.2,564.6
3159,538624,159,0.997186,0.0887,0.1768,0.7345,9.261811,-3.691133,-6.929919,10292.9,295.9,714.9
3160,538624,162,-6.765618,0.0209,0.3514,0.6278,11.451999,-3.507533,-7.130582,11049.2,302.4,678.4
3161,538624,158,13.396726,0.3317,0.2883,0.3801,9.035542,-3.742426,-10.005186,9624.6,415.5,722.8
3162,538624,157,41.563957,0.5901,0.1454,0.2645,11.620999,-4.427766,-11.467813,11603.8,469.1,853.7
3163,538624,158,23.506511,0.4385,0.3433,0.2182,9.076766,-3.901734,-12.362634,9863.4,507.8,755.2
3164,538624,157,33.771724,0.5228,0.4131,0.064,9.347124,-3.753505,-14.08754,10818.4,580.3,726.9
3165,538624,158,5.143176,0.201,0.6273,0.1717,11.777205,-3.225646,-12.031084,12273.1,497.1,617.7
3166,540672,165,8.821444,0.2559,0.3085,0.4356,9.282798,-3.724037,-9.16205,10612.2,380.2,723.5
3167,540672,160,12.861897,0.2816,0.6798,0.0385,11.460108,-3.174413,-13.706161,11282.3,553.9,607.4
3168,540672,160,9.116186,0.216,0.2995,0.4845,9.159814,-3.597839,-8.297323,10111.5,346.8,693.1
3169,540672,155,-7.146052,0.0326,0.6375,0.3299,11.88108,-2.912701,-8.775739,12539.0,372.2,558.7
3170,540672,166,-2.566391,0.0821,0.5353,0.3826,11.670893,-3.231641,-9.39337,11848.0,394.2,620.9
3171,540672,148,-2.915356,0.0659,0.4796,0.4544,11.511894,-3.089969,-7.39188,11139.7,316.1,589.9
3172,540672,161,-8.348791,0.0138,0.3702,0.6161,9.117239,-3.312593,-6.848373,9754.1,293.4,638.5
3173,540672,161,8.313786,0.2098,0.2154,0.5748,11.740569,-3.893822,-8.148342,12012.8,346.4,752.3
3174,540672,157,20.885693,0.3711,0.3645,0.2644,11.53317,-3.542486,-11.011714,11309.0,457.1,677.0
3175,540672,157,44.159779,0.6626,0.1768,0.1606,9.233212,-4.596931,-12.575109,10396.7,515.6,890.9
3176,540672,159,14.157024,0.2917,0.5019,0.2064,11.780099,-3.283879,-11.61909,12344.4,485.1,632.2
3177,540672,156,18.229897,0.3487,0.5906,0.0608,11.706541,-3.314678,-13.424441,12052.4,551.4,633.1
3178,542720,160,15.786166,0.36,0.2274,0.4126,6.881424,-3.967965,-8.553088,8971.2,358.2,766.0
3179,542720,156,55.477787,0.762,0.106,0.132,9.205098,-5.0823,-11.748936,10258.4,482.2,988.6
3180,542720,153,5.717832,0.2663,0.3108,0.4229,6.459499,-3.56943,-8.099364,7497.1,340.2,684.1
3181,542720,154,-1.13798,0.1177,0.7732,0.1091,11.668765,-2.764022,-11.70553,11821.8,472.2,521.4
3182,542720,157,5.301078,0.196,0.7865,0.0175,11.415768,-2.873944,-13.152243,11140.1,537.6,550.6
3183,542720,157,17.461115,0.348,0.3471,0.3049,9.351334,-3.551804,-10.39207,10803.7,431.7,686.6
3184,542720,161,37.576681,0.5577,0.1062,0.336,9.340251,-4.632168,-9.834983,10667.0,411.8,896.8
3185,542720,162,-8.307509,0.0228,0.4608,0.5164,9.431169,-3.298771,-7.787453,10851.9,333.3,630.5
3186,542720,160,58.334615,0.799,0.1394,0.0615,9.09213,-4.986587,-12.327198,9875.0,505.1,969.5
3187,542720,156,13.398704,0.3155,0.5748,0.1097,9.213264,-2.967007,-12.592148,10423.1,517.3,573.4
3188,542720,153,38.817936,0.5835,0.0208,0.3957,9.087946,-4.63816,-8.90445,9697.7,370.7,894.3
3189,542720,156,27.526028,0.4708,0.3609,0.1683,9.262753,-3.661979,-12.127255,10555.0,494.6,707.3
3190,542720,159,-1.685694,0.0895,0.3384,0.5721,6.833484,-3.502315,-6.772665,8726.9,290.5,667.8
3191,544768,155,54.265342,0.7668,0.0213,0.212,8.942358,-5.058517,-9.697468,9297.3,404.4,985.8
3192,544768,161,33.016175,0.5296,0.2423,0.2281,9.338733,-4.440508,-11.197968,10711.8,464.3,863.3
3193,544768,162,7.926647,0.2376,0.419,0.3435,9.441078,-3.716933,-9.874268,10969.8,398.7,710.7
3194,544768,159,36.553087,0.5782,0.2876,0.1341,9.113953,-4.278236,-12.805037,10036.2,523.0,833.0
3195,544768,159,-9.358773,0.0138,0.9794,0.0068,9.329588,-2.543936,-11.909945,10750.0,492.4,486.5
3196,544768,156,-2.5042,0.1154,0.6523,0.2323,11.751858,-2.946469,-10.080672,12172.1,418.4,566.7
3197,544768,159,11.530546,0.2617,0.2499,0.4884,9.293283,-3.89837,-8.014839,10442.1,343.8,753.3
3198,544768,164,2.930355,0.1803,0.3473,0.4724,9.219828,-3.781946,-8.749419,10209.8,362.9,723.7
3199,544768,158,27.133412,0.4399,0.0857,0.4744,9.195636,-4.191608,-8.597902,10233.5,356.0,815.7
3200,544768,165,0.281356,0.1219,0.0975,0.7807,6.640261,-4.026489,-6.474003,8072.6,275.1,776.7
3201,544768,166,18.617128,0.293,0.0061,0.7009,9.442051,-4.445077,-7.164515,10796.7,306.9,858.0
3202,544768,156,-7.591094,0.0198,0.5007,0.4796,11.847923,-2.895127,-7.878318,12321.1,335.1,552.1
3203,546816,160,16.277998,0.3282,0.5541,0.1177,11.757255,-3.392847,-12.868856,12193.9,531.6,652.3
3204,546816,153,13.470565,0.2842,0.2861,0.4297,9.212783,-3.803564,-8.814103,10268.3,369.0,736.0
3205,546816,170,23.21239,0.4013,0.0141,0.5846,9.390913,-4.542328,-8.664468,10847.0,364.5,880.5
3206,546816,163,-7.015248,0.0655,0.7672,0.1673,6.820202,-3.153627,-10.666456,8789.9,440.8,598.6
3207,546816,160,19.312433,0.3628,0.0023,0.6349,9.019914,-4.1609,-8.191807,9407.0,345.2,794.7
3208,546816,162,-5.525189,0.0656,0.4244,0.51,6.775124,-3.443437,-7.291731,8681.1,304.5,664.5
3209,546816,163,-4.878899,0.076,0.7673,0.1567,11.449763,-2.856448,-10.952269,11131.9,455.7,548.8
3210,546816,163,2.513004,0.1753,0.5296,0.295,11.53117,-3.674707,-10.245844,11362.4,426.5,708.0
3211,546816,156,25.867746,0.45,0.3364,0.2136,9.329692,-3.911216,-11.522252,10674.7,473.5,755.2
3212,546816,156,21.524212,0.4413,0.3638,0.1949,6.784617,-3.792047,-11.962772,8761.6,491.3,730.3
3213,546816,156,29.811749,0.4243,0.0595,0.5162,11.980008,-4.284158,-8.967853,12924.1,377.4,828.1
3214,546816,163,0.133832,0.0749,0.1748,0.7503,9.241833,-3.641971,-6.327622,10295.6,272.6,706.7
3215,548864,162,33.721972,0.5189,0.329,0.1521,11.607178,-4.249804,-12.764333,11638.9,524.7,820.6
3216,548864,154,28.735238,0.539,0.2326,0.2284,6.797837,-4.281885,-11.276343,8802.9,460.8,823.2
3217,548864,167,29.888665,0.4802,0.0655,0.4543,9.398789,-4.497844,-9.387556,10894.0,394.0,871.9
3218,548864,159,18.925776,0.3141,0.1211,0.5648,11.586387,-4.146601,-8.608705,11577.9,362.0,804.6
3219,548864,160,-7.08474,0.0428,0.6325,0.3247,9.256097,-3.052503,-8.668148,10424.3,362.6,583.9
3220,548864,155,64.105411,0.7959,0.0136,0.1904,11.548665,-5.201587,-10.971013,11314.4,453.5,1008.0
3221,548864,161,3.316221,0.1647,0.318,0.5173,9.173189,-3.480938,-7.835078,10104.2,331.7,672.5
3222,548864,157,31.889616,0.563,0.2825,0.1545,6.840995,-4.348207,-12.703143,8989.9,520.9,843.0
3223,548864,155,31.163424,0.4778,0.2779,0.2443,11.700687,-4.116505,-11.497759,12184.5,469.0,802.2
3224,548864,156,48.880264,0.7154,0.263,0.0216,8.93484,-4.669741,-13.624798,9461.3,557.0,912.3
3225,548864,161,73.191282,0.9325,0.0295,0.038,9.333167,-5.07878,-11.957983,10628.6,491.8,985.4
3226,548864,162,-3.676278,0.101,0.5032,0.3958,6.831379,-3.32741,-8.426641,8761.2,352.5,633.3
3227,550912,162,13.508961,0.2804,0.3747,0.3449,11.781526,-3.798558,-9.295071,12110.5,391.9,729.8
3228,550912,153,67.55811,0.8933,0.0635,0.0433,9.217288,-4.657218,-11.858798,10332.5,483.7,901.6
3229,550912,159,29.402383,0.5032,0.243,0.2539,9.094861,-4.385245,-11.235702,9772.9,460.6,843.8
3230,550912,161,18.896809,0.3762,0.2222,0.4016,9.172133,-4.131634,-9.202843,10104.5,383.5,798.2
3231,550912,160,1.166246,0.1403,0.5792,0.2806,11.755828,-3.09668,-9.499159,12223.4,401.4,596.3
3232,550912,162,-0.272691,0.1258,0.629,0.2452,11.514251,-3.247238,-9.754902,11244.1,404.0,619.5
3233,550912,159,1.836902,0.1334,0.1985,0.6682,6.870304,-3.664582,-6.512733,8874.4,278.9,707.2
3234,550912,154,6.588419,0.1978,0.7828,0.0195,11.511452,-3.197009,-11.695967,11397.2,483.3,612.6
3235,550912,159,18.794428,0.3563,0.3726,0.2711,9.209886,-3.795755,-10.406816,10141.4,429.5,730.0
3236,550912,161,4.870152,0.1939,0.5713,0.2348,9.076026,-3.357911,-10.343154,9852.5,427.3,643.6
3237,550912,160,3.507034,0.1485,0.1535,0.6979,6.742728,-3.771887,-7.034409,8594.9,293.6,730.1
3238,550912,166,19.119144,0.3658,0.5834,0.0507,9.30073,-3.678598,-13.530565,10695.5,541.7,709.0
3239,552960,160,-3.736655,0.0814,0.6109,0.3077,11.543273,-3.179848,-8.9823,11335.2,375.6,605.2
3240,552960,155,6.616052,0.236,0.4105,0.3535,9.295174,-3.712679,-8.985852,10390.0,377.5,709.5
3241,552960,163,0.424143,0.1573,0.7272,0.1155,11.58611,-3.224264,-11.583964,11556.5,475.4,615.4
3242,552960,163,7.577068,0.2551,0.5132,0.2317,9.255747,-3.641658,-10.743968,10377.8,443.6,698.8
3243,552960,159,48.317256,0.7027,0.1179,0.1794,8.932557,-5.008837,-11.894134,9424.1,487.8,975.9
3244,552960,167,19.624544,0.4072,0.5016,0.0912,6.772923,-4.008423,-13.239224,8828.2,541.0,776.2
3245,552960,158,27.137972,0.4234,0.1398,0.4369,11.52234,-4.148161,-9.524088,11334.4,399.7,798.9
3246,552960,160,59.050758,0.7952,0.1788,0.026,9.280427,-4.944861,-13.029842,10644.9,533.2,964.1
3247,552960,159,61.473611,0.8113,0.0152,0.1736,9.076782,-5.318073,-11.53201,9796.1,476.0,1037.4
3248,552960,160,10.821889,0.2904,0.5211,0.1885,9.000531,-3.668146,-11.894282,9627.6,476.0,704.8
3249,552960,163,51.141205,0.7028,0.273,0.0242,9.355756,-5.117876,-13.542252,10853.9,553.4,997.5
3250,552960,157,29.362217,0.4656,0.2762,0.2582,11.507167,-4.201543,-10.922042,11320.1,449.9,816.1
3251,555008,156,66.830321,0.8395,0.0293,0.1312,11.483841,-5.067221,-11.587692,11358.0,477.4,989.0
3252,555008,164,13.260926,0.2738,0.3581,0.3681,11.730994,-3.873521,-9.634212,12028.4,401.6,746.2
3253,555008,154,-2.905708,0.0622,0.202,0.7358,6.585876,-3.603952,-5.856183,7815.2,254.4,689.2
3254,555008,161,45.088748,0.6171,0.3434,0.0395,11.434611,-4.805428,-13.738168,11159.3,564.3,937.4
3255,555008,164,43.910181,0.6476,0.1962,0.1562,9.053565,-5.110914,-12.651839,9844.0,514.7,996.1
3256,555008,162,-5.93716,0.003,0.216,0.781,8.951035,-3.689713,-5.628889,9143.1,246.3,708.0
3257,555008,169,-5.027026,0.0848,0.6048,0.3104,11.537017,-3.216587,-9.098462,11470.1,382.1,623.0
3258,555008,160,20.495088,0.3712,0.1075,0.5213,9.099124,-4.270342,-9.078422,9905.8,376.3,806.0
3259,555008,157,-1.973205,0.0687,0.2597,0.6716,11.594023,-3.372347,-6.598829,11413.9,282.6,646.6
3260,555008,161,66.979319,0.8726,0.1273,0.0001,9.210889,-5.12631,-13.054794,10349.1,536.0,998.2
3261,555008,162,51.357649,0.6835,0.1999,0.1166,11.58776,-5.296405,-12.372563,11489.3,510.9,1025.9
3262,555008,163,12.457081,0.2852,0.3601,0.3547,9.426983,-3.899065,-9.615226,10876.9,404.2,750.7
3263,557056,161,9.266986,0.2705,0.4372,0.2923,9.058312,-3.68649,-10.06197,9674.8,419.2,707.3
3264,557056,162,-9.873444,0.0086,0.5284,0.4631,9.34032,-3.186748,-7.308794,10585.2,307.9,609.6
3265,557056,159,16.005072,0.2919,0.2149,0.4932,11.463295,-3.790673,-8.320226,11097.8,354.6,734.2
3266,557056,168,2.72232,0.1659,0.7549,0.0792,9.394262,-3.281165,-12.32047,10915.5,507.5,630.3
3267,557056,164,25.36471,0.4131,0.2322,0.3547,9.39467,-4.226665,-10.202786,10985.0,420.4,819.7
3268,557056,165,13.407758,0.2732,0.2537,0.4731,11.49827,-3.795965,-8.538596,11166.7,363.0,732.3
3269,557056,152,63.374733,0.8642,0.1238,0.012,8.824146,-5.076989,-12.126304,9066.7,498.2,987.8
3270,557056,161,26.260605,0.4018,0.0075,0.5907,11.523402,-4.327683,-8.390154,11380.4,351.1,841.9
3271,557056,155,-6.842301,0.0167,0.509,0.4743,9.176707,-3.027461,-7.147109,10008.8,306.4,576.8
3272,557056,158,71.497519,0.9281,0.0551,0.0168,9.166957,-4.849463,-12.350224,10208.4,504.9,944.3
3273,557056,157,11.352069,0.2416,0.0492,0.7092,9.194007,-4.130294,-6.769164,10008.2,288.5,797.9
3274,557056,155,31.041698,0.5028,0.4717,0.0255,9.060549,-4.203363,-13.604591,9731.0,557.4,814.1
3275,559104,169,20.666555,0.4181,0.5093,0.0725,8.967374,-4.032695,-13.786084,9585.5,560.6,778.5
3276,559104,162,14.132781,0.2895,0.3704,0.3401,11.805728,-3.707212,-9.658729,12316.5,404.1,715.4
3277,559104,166,41.35939,0.6337,0.1924,0.1739,9.018138,-4.993511,-12.664198,9795.9,517.4,975.6
3278,559104,164,42.353616,0.6088,0.3731,0.0181,9.265114,-4.825999,-14.054915,10619.6,574.6,940.1
3279,559104,163,6.471597,0.2317,0.5903,0.1779,9.399293,-3.483449,-11.339425,10898.9,458.6,666.3
3280,559104,163,-3.056297,0.0272,0.2179,0.7549,9.15253,-3.516363,-5.771364,9907.3,254.5,680.2
3281,559104,164,14.205443,0.3091,0.3194,0.3715,9.417187,-3.838813,-9.438659,10851.6,394.0,738.7
3282,559104,162,8.503028,0.1785,0.0616,0.7599,8.983477,-3.984422,-6.175416,9381.8,268.8,772.7
3283,559104,161,5.597834,0.2402,0.4552,0.3045,8.930676,-3.560983,-10.208037,9320.0,414.4,686.0
3284,559104,160,2.540321,0.0952,0.0691,0.8357,9.169706,-3.752345,-5.644095,9850.0,245.0,722.3
3285,559104,156,0.035199,0.0605,0.1118,0.8277,9.19416,-3.600482,-5.793568,9922.1,247.5,690.7
3286,559104,151,-7.270264,0.0681,0.7972,0.1347,9.070259,-2.839975,-10.385322,9909.2,425.0,540.0
3287,561152,166,13.38763,0.2618,0.0017,0.7365,9.210889,-4.092951,-7.480494,10206.1,316.4,791.8
3288,561152,158,26.633511,0.4395,0.1068,0.4536,9.269429,-4.350341,-9.455702,10444.4,393.0,843.2
3289,561152,162,25.753366,0.4618,0.1506,0.3876,9.157032,-4.294728,-10.082836,10083.9,418.3,836.2
3290,561152,159,-1.44835,0.0361,0.0615,0.9025,6.821593,-3.644926,-5.125344,8723.0,226.4,706.7
3291,561152,154,-4.303119,0.0519,0.504,0.444,11.913455,-3.058254,-7.797022,12511.6,332.4,580.7
3292,561152,157,25.011092,0.4186,0.5421,0.0393,9.356385,-3.794249,-13.415838,10916.7,547.1,734.5
3293,561152,160,24.343437,0.3758,0.0294,0.5948,11.625528,-4.356319,-8.310705,11596.2,356.0,846.8
3294,561152,160,20.108305,0.3713,0.3097,0.3191,11.455298,-3.987894,-10.150335,11188.5,421.3,771.8
3295,561152,165,4.339844,0.1458,0.1552,0.699,9.080727,-3.857983,-6.742547,9519.3,288.3,736.6
3296,561152,164,29.242827,0.4899,0.3469,0.1632,9.32163,-4.33687,-13.005227,10850.1,531.5,843.3
3297,561152,158,21.667984,0.408,0.3369,0.255,9.34069,-4.195463,-11.077434,10750.7,459.0,810.9
3298,561152,162,17.476543,0.3317,0.5847,0.0836,11.63915,-3.556006,-13.157449,11870.4,537.5,682.4
3299,563200,156,55.100635,0.7476,0.2429,0.0095,9.104052,-5.234935,-12.930052,9990.0,531.7,1021.5
3300,563200,158,46.467309,0.6866,0.1415,0.1719,8.951631,-5.240387,-12.117321,9393.8,493.5,1019.2
3301,563200,162,49.848919,0.6578,0.0342,0.308,11.545462,-5.330166,-10.14185,11568.3,423.7,1045.6
3302,563200,158,47.464525,0.6922,0.1428,0.165,9.089719,-5.240714,-11.607953,9928.7,479.2,1024.6
3303,563200,159,21.602215,0.3795,0.557,0.0635,11.641273,-3.73906,-13.626736,11818.0,557.9,719.8
3304,563200,163,50.881998,0.7147,0.0779,0.2074,9.10744,-5.584843,-11.328324,9928.8,468.7,1088.1
3305,563200,156,23.653845,0.4083,0.1636,0.4281,9.263239,-4.142481,-9.327419,10364.6,389.5,796.2
3306,563200,160,62.017231,0.7777,0.0386,0.1837,11.485641,-5.584304,-11.05181,11271.5,458.8,1091.2
3307,563200,163,20.03502,0.3698,0.3882,0.242,11.76858,-3.88587,-11.327773,12382.6,463.9,756.9
3308,563200,160,10.329768,0.2105,0.0015,0.788,9.043102,-4.28178,-6.959268,9640.0,294.2,831.7
3309,563200,160,33.460121,0.5288,0.4486,0.0226,9.125551,-4.290987,-13.796838,10177.6,565.4,838.2
3310,563200,156,30.97176,0.476,0.303,0.221,11.419387,-4.307667,-11.66615,11061.3,478.9,833.9
3311,565248,162,45.493249,0.6316,0.2466,0.1217,11.470625,-5.185475,-12.696968,11214.3,520.0,1007.8
3312,565248,156,60.865679,0.7672,0.1958,0.037,11.438643,-5.328176,-12.854174,11155.6,527.0,1038.6
3313,565248,163,-0.175849,0.1317,0.8094,0.0589,9.258002,-2.963356,-12.617329,10441.3,517.8,564.4
3314,565248,157,-3.402225,0.0873,0.538,0.3747,11.552614,-3.171958,-8.859145,11458.6,371.1,607.2
3315,565248,163,27.103015,0.441,0.2674,0.2916,11.653206,-4.358219,-10.974297,11750.0,455.0,840.6
3316,565248,158,67.610876,0.8369,0.0238,0.1393,11.54034,-5.230287,-10.868591,11437.5,451.2,1019.2
3317,565248,166,-5.636175,0.0361,0.1723,0.7916,6.815646,-3.683172,-6.458225,8639.0,277.3,707.0
3318,565248,160,42.208318,0.6305,0.254,0.1155,9.193433,-4.925396,-12.910259,10289.2,527.0,959.1
3319,565248,165,-3.97872,0.0672,0.2783,0.6544,9.105925,-3.528271,-7.13522,9735.4,304.9,679.3
3320,565248,162,25.53318,0.4469,0.0856,0.4675,9.242023,-4.726036,-9.644233,10404.2,399.5,864.5
3321,565248,157,0.143605,0.1711,0.3922,0.4367,9.281775,-3.410142,-8.820668,10479.3,368.8,657.4
3322,565248,160,11.505689,0.2669,0.6814,0.0517,11.541676,-3.402536,-13.220981,11477.8,543.3,653.8
3323,567296,161,30.544691,0.5006,0.1616,0.3378,9.29033,-4.703012,-10.449793,10578.0,434.3,910.9
3324,567296,163,29.541893,0.4522,0.0732,0.4746,11.464854,-4.602102,-8.801166,11015.7,369.0,893.6
3325,567296,162,-3.990316,0.0715,0.2362,0.6924,9.023118,-3.636479,-7.431068,9447.3,314.3,698.0
3326,567296,167,-9.704094,0.0408,0.7136,0.2456,9.280498,-2.992368,-10.075332,10411.7,419.1,570.0
3327,567296,164,66.729879,0.8745,0.0021,0.1235,9.145039,-5.546937,-10.696004,10083.1,445.7,1082.9
3328,567296,159,4.523919,0.1872,0.6534,0.1594,11.4132,-3.119645,-11.477558,11009.4,472.1,600.7
3329,567296,158,-0.877796,0.0891,0.5219,0.3889,9.276272,-3.081493,-8.717835,10546.4,366.3,594.2
3330,567296,157,47.952574,0.688,0.2821,0.0298,9.098985,-5.203556,-12.807848,10028.0,526.0,1015.4
3331,567296,156,32.217542,0.487,0.0223,0.4907,9.114401,-4.611159,-8.90631,10041.5,369.9,900.0
3332,567296,162,19.176603,0.3732,0.6009,0.0259,9.303427,-3.75768,-13.098417,10616.6,536.1,720.4
3333,567296,155,13.020884,0.2923,0.68,0.0277,9.127045,-3.433532,-12.542438,9927.3,514.3,655.7
3334,567296,160,11.717873,0.191,0.0694,0.7395,11.724601,-4.093922,-6.992748,11826.6,300.1,787.7
3335,569344,158,61.103379,0.7976,0.0918,0.1106,9.273282,-5.292202,-11.656459,10530.3,481.6,1031.2
3336,569344,153,0.535176,0.1509,0.3939,0.4552,9.031631,-3.262737,-7.858356,9603.8,330.6,628.0
3337,569344,157,39.649791,0.5611,0.0897,0.3492,11.70732,-4.994414,-9.739644,11840.4,408.3,967.7
3338,569344,156,54.58324,0.7318,0.1094,0.1588,9.408326,-5.407896,-11.307076,10953.3,469.3,1053.3
3339,569344,170,28.925203,0.4478,0.118,0.4342,11.530712,-4.818331,-9.342134,11345.3,392.9,935.4
3340,569344,156,-5.589798,0.0036,0.2641,0.7323,9.152143,-3.368956,-6.169758,9885.4,268.2,647.4
3341,569344,161,9.546727,0.2403,0.701,0.0587,9.432273,-3.291886,-12.534608,10991.3,516.0,622.6
3342,569344,159,34.177946,0.5164,0.1954,0.2883,11.639246,-4.821729,-10.92075,11851.9,448.2,940.6
3343,569344,159,47.159586,0.6594,0.2782,0.0624,9.349303,-5.250688,-12.986175,10797.6,531.0,1021.9
3344,569344,162,13.484453,0.2663,0.0767,0.6569,9.183134,-4.144154,-7.534363,10110.8,320.0,801.2
3345,569344,161,28.838606,0.4846,0.1399,0.3755,9.191663,-4.627424,-10.050677,10200.7,418.5,899.2
3346,569344,156,-3.440226,0.069,0.4198,0.5113,11.512064,-3.218402,-7.780315,11139.9,327.1,615.4
3347,571392,156,12.391403,0.2426,0.23,0.5274,11.543381,-3.725286,-7.689774,11453.2,326.7,721.7
3348,571392,162,21.390366,0.4174,0.2993,0.2833,9.323686,-4.36169,-10.932462,10609.6,454.0,848.8
3349,571392,158,-2.226653,0.0807,0.1255,0.7938,6.630256,-3.769657,-6.158875,7933.5,265.7,721.6
3350,571392,161,19.211138,0.3605,0.5439,0.0956,9.3513,-3.847312,-12.701157,10790.1,521.2,740.2
3351,571392,156,26.720603,0.4537,0.0741,0.4722,9.279101,-4.508432,-8.903709,10519.0,373.2,877.9
3352,571392,160,4.477183,0.186,0.3306,0.4835,9.230461,-3.594112,-8.196731,10235.7,345.1,691.9
3353,571392,166,0.454963,0.1828,0.5344,0.2828,9.041536,-3.315288,-10.012846,9688.5,416.7,642.1
3354,571392,155,53.373522,0.6772,0.3154,0.0074,11.588511,-5.231596,-12.880973,11641.1,528.2,1018.9
3355,571392,161,43.618791,0.6007,0.0692,0.3301,11.426267,-5.254536,-9.740452,11015.2,406.2,1022.9
3356,571392,162,45.200162,0.598,0.225,0.177,12.026176,-5.115146,-12.375142,13250.4,506.2,999.5
3357,571392,157,54.592912,0.7364,0.0872,0.1764,9.352625,-5.481116,-11.044037,10721.0,459.2,1066.6
3358,571392,167,2.878865,0.1839,0.2738,0.5422,6.583603,-3.829186,-7.490006,8039.0,315.1,740.0
3359,573440,164,38.736256,0.5691,0.1427,0.2882,11.490896,-5.171362,-10.519856,11209.7,437.9,1005.2
3360,573440,155,-1.123708,0.1197,0.5788,0.3015,11.53798,-3.0029,-8.830596,11296.9,372.0,572.6
3361,573440,168,-1.051394,0.1036,0.173,0.7233,9.12771,-3.796826,-7.119186,9966.8,305.0,737.0
3362,573440,165,58.090293,0.7632,0.0966,0.1402,9.373489,-5.733262,-11.950399,10903.1,492.2,1121.6
